Nested Sampling Global Log-Evidence           :    0.445343332963241210E+04  +/-    0.888664224591714791E+00

Dim No.       Mean        Sigma
   1    0.883649728312998692E-03    0.768878681781755909E-03
   2   -0.222303816493257290E-02    0.867016121493729107E-03
   3    0.701356603548914048E+00    0.270773617922506109E-02
   4    0.447846108600237045E+02    0.242814456846083049E+00
   5    0.159979456269402331E+01    0.105387455443511956E-02
   6    0.488824674541422644E-01    0.843948002905874615E-03
   7    0.906107371618757611E+02    0.513637085368418345E+00
   8    0.101208443370318132E+00    0.601818789474343053E-03
   9    0.992169511910168250E-01    0.619094099161784190E-03
  10    0.798022328432073103E+00    0.306331751258753825E-02
  11    0.602707549608958644E+02    0.496069785462387614E+00
  12    0.321425073997319899E+00    0.539971340635574202E-02
  13    0.956352898304385635E+00    0.942025974401865772E-02
  14    0.242422968073454870E+01    0.172249896796305563E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.907442212292362783E-03
   2   -0.247578960195451872E-02
   3    0.701892402483841771E+00
   4    0.449795888218321807E+02
   5    0.159942874196035634E+01
   6    0.493927954941426814E-01
   7    0.907257909555791997E+02
   8    0.101137857543301110E+00
   9    0.989690755369023595E-01
  10    0.798538667825428039E+00
  11    0.601907289411990973E+02
  12    0.317326350491476950E+00
  13    0.963744224689135787E+00
  14    0.243772142023102800E+01

MAP Parameters
Dim No.        Parameter
   1   -0.754719148425852604E-03
   2   -0.297426192533441170E-02
   3    0.704113483871796841E+00
   4    0.446239094383945201E+02
   5    0.159923426002546987E+01
   6    0.483737257545593866E-01
   7    0.914954818833031993E+02
   8    0.100836891534567319E+00
   9    0.989070774236161104E-01
  10    0.794228150231824692E+00
  11    0.601109385722841623E+02
  12    0.322272439155856516E+00
  13    0.953943974538529194E+00
  14    0.242429039282243330E+01
