Nested Sampling Global Log-Evidence           :    0.221547209097102495E+04  +/-    0.602279368583182984E+00

Dim No.       Mean        Sigma
   1    0.130430267572351539E+02    0.425497761470773206E+01
   2    0.667232991084540128E+01    0.142955262043036546E+01
   3    0.100849651055176781E+01    0.764347295109187586E-01
   4    0.313296494131973871E-01    0.200146254438858268E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.198044188559995007E+02
   2    0.652023677008462421E+01
   3    0.959301843865256743E+00
   4    0.314578818727826448E-01

MAP Parameters
Dim No.        Parameter
   1    0.138784959607803682E+02
   2    0.725632204704810935E+01
   3    0.104990063582008020E+01
   4    0.329845222317941555E-01
