    0.328860054302663601E-01    0.254094605450967265E-01    0.930955894047692967E+00    0.562926229833245060E+02    0.507864194749412023E+00    0.135604700599869288E+01    0.375927303744696939E+01   -0.749422228115424489E-02   -0.127299865663132762E-01    0.648151519342094806E+00    0.430061088392017012E+02    0.162162863799356072E+01    0.440329510447307476E-01    0.826082352693032504E+02    0.974954835449063084E-01    0.918120096382203238E-01    0.784326868418072753E+00    0.590594483293001176E+02    0.669621905801035755E+00    0.580733418426985781E+00    0.171939411057879399E+01    0.138556398263769120E+04
    0.298391690688437489E-01    0.422484224228395489E-01    0.934305241671771092E+00    0.712066225247780125E+02    0.520728790018199827E+00    0.134406611043060775E+01    0.358845446505518062E+01   -0.132633178425648583E-01   -0.149240486152569397E-01    0.651180690809590401E+00    0.420957827785296530E+02    0.161799036093389947E+01    0.418109194202177167E-01    0.826770935201673467E+02    0.994552517131518793E-01    0.896023472208412330E-01    0.781168477715182052E+00    0.590411040345737703E+02    0.635648249843031810E+00    0.598311067370973726E+00    0.178550893940321886E+01    0.138795104804706239E+04
    0.433560177494706489E-01    0.409889565667211769E-01    0.899791914424419303E+00    0.618936434333128176E+02    0.501957497460319590E+00    0.134389418675450023E+01    0.364865673664633983E+01   -0.109488668414087914E-01   -0.141990955761396101E-01    0.649484721282047484E+00    0.422382321387904867E+02    0.162090800547307112E+01    0.410766446326676429E-01    0.816458781703085918E+02    0.993653300581392590E-01    0.911672295051166592E-01    0.785991523723377994E+00    0.591888907066874950E+02    0.620672593984455068E+00    0.609444606979559822E+00    0.179411173377728872E+01    0.138813939001318931E+04
    0.173647937687645970E-01    0.365406218013243356E-01    0.936745497564840601E+00    0.510446144320376263E+02    0.534608361635005802E+00    0.127008363611388120E+01    0.373307207880281222E+01   -0.125880624934803231E-01   -0.131477863801284008E-01    0.642441423000054468E+00    0.432584402459105561E+02    0.161767826523527014E+01    0.468315974841148688E-01    0.818744582980122573E+02    0.957891115123800513E-01    0.895807028482737411E-01    0.774477524185406607E+00    0.586741053454405872E+02    0.632159907656919096E+00    0.612084550319301868E+00    0.178162618792755190E+01    0.138927516362278629E+04
    0.257235899733200268E-01    0.319762361244986804E-01    0.902201826833799680E+00    0.613541765606941922E+02    0.505603639375823533E+00    0.134914203310866543E+01    0.369330635536504959E+01   -0.895685681233303679E-02   -0.115045544795998947E-01    0.654255053400000786E+00    0.432198766814232229E+02    0.161689231404463207E+01    0.461081159695499593E-01    0.828746190859014149E+02    0.994771999974136817E-01    0.906608392653330819E-01    0.786798518337676889E+00    0.565367020247950052E+02    0.643506771226804997E+00    0.599250762376571267E+00    0.175012370963099118E+01    0.138960744125336214E+04
    0.333902811382660730E-01    0.376166485875022855E-01    0.922503124199229307E+00    0.530672026749876764E+02    0.541401765052775819E+00    0.126531780800694649E+01    0.381908156331300885E+01   -0.101969419084126690E-01   -0.142144789532876598E-01    0.650093483640907799E+00    0.428126975604067965E+02    0.161694053742895028E+01    0.458356951578118982E-01    0.822763543228146119E+02    0.948457549749337908E-01    0.915579525219575308E-01    0.791695051189063692E+00    0.598588817809112115E+02    0.637010718577325052E+00    0.616435147829595409E+00    0.173595367916259313E+01    0.138996357370005785E+04
    0.160930969854390926E-01    0.271632893894865474E-01    0.928437466830669189E+00    0.814268016574825424E+02    0.498225388010600567E+00    0.135239208160376378E+01    0.388402162373034887E+01   -0.122077872215615585E-01   -0.509530156467856432E-02    0.645102648917574850E+00    0.414877599972143329E+02    0.162167219489032011E+01    0.395106614358445990E-01    0.805865457236273102E+02    0.960575007171475537E-01    0.944257468529154931E-01    0.761756312352836917E+00    0.592915155829960980E+02    0.645367464359173360E+00    0.599350308738146653E+00    0.173649995793989120E+01    0.139053613194776653E+04
    0.311127848099298221E-01    0.369567949527870032E-01    0.906652647083485697E+00    0.736181474767577839E+02    0.558188968215097003E+00    0.122914070823313848E+01    0.382293086820411965E+01   -0.163761179503031998E-01   -0.591213742980752945E-02    0.643866879831680117E+00    0.417863809734620233E+02    0.162202156840932665E+01    0.418466109212115370E-01    0.793481923753209912E+02    0.948555923084415664E-01    0.947736991709503540E-01    0.792656835094383894E+00    0.602696918943067388E+02    0.614504043969505309E+00    0.630662906904979947E+00    0.176587451662308581E+01    0.139064016603743903E+04
    0.200615600458958071E-01    0.373690674207666773E-01    0.945675722323522705E+00    0.807053990988683125E+02    0.491751198718545335E+00    0.138195537578981376E+01    0.386925885593161389E+01   -0.925927774119367566E-02   -0.117628736549640501E-01    0.649812066126746579E+00    0.426125861528947354E+02    0.162220573436953819E+01    0.427288748481715677E-01    0.801738878825826760E+02    0.950302315486309529E-01    0.895333854612373609E-01    0.766877511373834642E+00    0.610914803153494361E+02    0.627653608799842111E+00    0.598958454955466957E+00    0.177837512373981710E+01    0.139068372096668509E+04
    0.294994711559398298E-01    0.352722238036989738E-01    0.929409888787400718E+00    0.465297999208988315E+02    0.558654706991509209E+00    0.126127117652432741E+01    0.353678175859995259E+01   -0.513601174402119904E-02   -0.113604290799987628E-01    0.646953743839033701E+00    0.419275620639209450E+02    0.161921628314547950E+01    0.414349945250751805E-01    0.811875004403317178E+02    0.971208707553488787E-01    0.912430981168110278E-01    0.772991891228233197E+00    0.618710919868189677E+02    0.618507667762802305E+00    0.619052020610921683E+00    0.178970405402658894E+01    0.139108945359082645E+04
