

    0.466658017150104879E-98   -0.293561508884336072E+05   -0.368297725492506634E-02    0.182172350034978626E-02    0.697640527440738345E+00    0.831297269812578463E+02    0.653708413427049662E+00    0.152411836071064832E+01    0.261224476519411031E+01    0.776830559311137203E+00    0.135472822669949096E+03    0.160391463706836124E+01    0.828402678658656313E-02    0.151790625384468996E+03   -0.819398398529158807E-02    0.206688943060887517E-01
    0.489228684303978078E-97   -0.293608771919765350E+05   -0.866600013479282283E-02   -0.244501406106263381E-02    0.700213821254567104E+00    0.802492796191794326E+02    0.462832773857676905E+00    0.185990277818465444E+01    0.307611751470405226E+01    0.789838443653486766E+00    0.137745824114190725E+03    0.160339744366956283E+01    0.132772798893843885E-02    0.165334507109439102E+03   -0.200017819597943930E-02    0.149470826587661566E-01
    0.876333012207294653E-97   -0.293620696909079961E+05    0.251768059007449578E-02   -0.331683170419932484E-02    0.708889924834542495E+00    0.826019354331538977E+02    0.569118521313398351E+00    0.165563084824992157E+01    0.273831532555011448E+01    0.775014857730501827E+00    0.136201973739567592E+03    0.160767189976440350E+01    0.876752803810207718E-02    0.155433947472584492E+03   -0.198647352216401382E-01    0.284770160574558014E-01
    0.167480431793568089E-95   -0.293679969386460580E+05    0.290575961201978679E-02   -0.955376119384294519E-03    0.687525838404283496E+00    0.804121469496364654E+02    0.760007242413553996E+00    0.135244814808206026E+01    0.247944706563986639E+01    0.776562258655521864E+00    0.136190153102515922E+03    0.161191652611517333E+01    0.498338596550996354E-02    0.153812372959765327E+03   -0.212395709345066970E-01    0.189253484621073297E-01
    0.303536118058328552E-95   -0.293692128734911748E+05    0.719001125837947087E-03    0.258933353601348932E-02    0.722564100388910502E+00    0.807887316660690260E+02    0.795393827116235741E+00    0.127541203927573310E+01    0.247602684255532912E+01    0.774269434087750064E+00    0.135823071569904698E+03    0.160441509015780803E+01    0.111574014459949085E-01    0.149387233204961433E+03   -0.266780397905198793E-01    0.908689528595406013E-03
    0.135910966411907387E-94   -0.293722377091519593E+05   -0.113821624535015049E-01    0.207846752249004349E-02    0.719106960473311685E+00    0.802269879788045728E+02    0.656739486607041512E+00    0.149964992570008748E+01    0.262190227102936735E+01    0.781126899380766515E+00    0.137118404434679405E+03    0.160940961340443156E+01    0.532575992009292135E-02    0.167614744693277515E+03   -0.229435108141248442E-02    0.295178455534444474E-02
    0.254944177239381740E-94   -0.293735224650102027E+05   -0.463160650090120325E-02   -0.105766874872178672E-02    0.701793155583517403E+00    0.773766234980533056E+02    0.660934356593016026E+00    0.151163538683494791E+01    0.266363300742979003E+01    0.775433578440424931E+00    0.133338510918253490E+03    0.160090262798457617E+01    0.814359923796848309E-02    0.152070432141316161E+03   -0.238608512322585620E-02    0.202415851762572097E-01
    0.587958442867973421E-94   -0.293752203550000704E+05    0.938056481840652602E-03   -0.163862593185588943E-02    0.693349869356888693E+00    0.777316025587426793E+02    0.624899296355568068E+00    0.151625220948092210E+01    0.270827885608141905E+01    0.784014492046912315E+00    0.137217202415608455E+03    0.160197326878597179E+01    0.619907938909548817E-02    0.160083756144754659E+03   -0.152510753965593143E-01    0.216522809011044613E-01
    0.865745394719974497E-94   -0.293760208908544373E+05    0.812759046012983058E-02   -0.409117351942270887E-02    0.695099367027276149E+00    0.814432629908463070E+02    0.572003400828262953E+00    0.164746598665029831E+01    0.285341693570956245E+01    0.762665969035609681E+00    0.136582011080189233E+03    0.160768008505636928E+01    0.137407602086107861E-01    0.149955111326818496E+03   -0.232609436707504440E-01    0.158907107992368839E-01
    0.140439315675023368E-93   -0.293770150969365131E+05   -0.769543582233940798E-02   -0.131973896488641099E-02    0.662883920408123051E+00    0.796492969305595437E+02    0.821060989601114843E+00    0.129695009090563795E+01    0.240752916813065454E+01    0.777515068184190250E+00    0.134542645967023816E+03    0.160289880617432878E+01    0.774970477945389688E-02    0.137231247274711791E+03   -0.106217318391060786E-01    0.910012678184440524E-02
    0.168801261256813423E-93   -0.293774096567541128E+05   -0.300968421974387706E-02   -0.187507519032268505E-04    0.690424393864625174E+00    0.774566121750790302E+02    0.858704127491185298E+00    0.124105229099880443E+01    0.244479615493794444E+01    0.778604620800875447E+00    0.133134973129907678E+03    0.159628246972639842E+01    0.114920118692199355E-01    0.143068485715927068E+03   -0.881759715661533175E-02    0.100300668046744562E-01
    0.340866415647662022E-93   -0.293788418606278392E+05   -0.323622247120990397E-02    0.195125870819586088E-02    0.697651001601151233E+00    0.821479438727862714E+02    0.623369156418911441E+00    0.155952861320955427E+01    0.271998969738932050E+01    0.780052628437428952E+00    0.134688359359895060E+03    0.160469507243473108E+01    0.109131919367977497E-01    0.155602319974431907E+03   -0.391439823673228743E-01    0.185814125299640087E-01
    0.449334227592367535E-93   -0.293794210799653629E+05   -0.287647772509151429E-02   -0.456556182162247762E-02    0.725290092833383637E+00    0.761943482387604405E+02    0.592122875380717839E+00    0.161764543695710272E+01    0.274520442501380435E+01    0.760579164757600790E+00    0.135702718691341801E+03    0.161093598996752907E+01    0.749946664981078134E-02    0.150126581930644363E+03    0.427937962907192979E-02    0.156881801650438635E-01
    0.596946874294843709E-93   -0.293800158688893498E+05    0.444888303675440317E-02    0.196779041900613889E-02    0.692229279995884239E+00    0.811394309146782433E+02    0.538693914321210277E+00    0.169647082534280802E+01    0.289656886279174719E+01    0.790580794594107350E+00    0.135820983296363721E+03    0.159985159306298108E+01    0.252735831440250441E-02    0.151626986212726081E+03   -0.198598431813468458E-01    0.345465441292071712E-01
    0.612350857879532929E-93   -0.293800934901435685E+05    0.195998083390985052E-02    0.228817500867963897E-02    0.707877195530424608E+00    0.759949645072196773E+02    0.810786847286879331E+00    0.129275824445525256E+01    0.242575626949771728E+01    0.763677095385611238E+00    0.132485514041174383E+03    0.160412427176444861E+01    0.120141462502624322E-01    0.134546389151766050E+03    0.156207990709484046E-01   -0.130928658958526165E-01
