    0.345760178565979004E+02    0.397245284914970398E+02    0.420630221882377373E+04   -0.999999999899999928E+90   -0.299531564160403541E+01    1
    0.303021293878555298E+02    0.233104211091995239E+02    0.715910637753302672E+04   -0.202145103587820340E+06   -0.304531564160403656E+01    1
    0.326714766025543213E+02    0.434165295958518982E+02    0.350761996737919617E+04   -0.202001321255617775E+06   -0.309531564160403727E+01    1
    0.252966713905334473E+02    0.418668282032012939E+02    0.203586660299019945E+04   -0.201643764387468807E+06   -0.314531564160403487E+01    1
    0.337945875525474548E+02    0.265163403749465942E+02    0.254146674396437703E+03   -0.174945848907954874E+06   -0.319531564160403603E+01    1
    0.441015464067459106E+02    0.262510237097740173E+02    0.127275197229446775E+03   -0.131909116245297628E+06   -0.324531564160403674E+01    1
    0.428987693786621094E+02    0.221471381187438965E+02    0.658981687102011051E+02   -0.774031312525991234E+05   -0.329531564160403612E+01    1
    0.241229233145713806E+02    0.263221588730812073E+02    0.307199201209216426E+02   -0.327978205796500406E+05   -0.334531564160403638E+01    1
    0.437340107560157776E+02    0.349632707238197327E+02    0.332187727434220835E-05   -0.677284353113282486E+04   -0.339531564160403665E+01    1
    0.399847668409347534E+02    0.389713343977928162E+02    0.419310584018073860E-04   -0.655024105898137350E+04   -0.344531564160403558E+01    1
    0.365970578789710999E+02    0.385861736536026001E+02    0.189501436889761383E-05   -0.612014575426651390E+04   -0.349531564160403452E+01    1
    0.374333959817886353E+02    0.329500359296798706E+02    0.237437405249891895E-03   -0.341205585176145541E+04   -0.354531564160403523E+01    1
    0.415249553322792053E+02    0.404275399446487427E+02    0.874619930775912380E+01   -0.257816789797573620E+04   -0.359531564160403683E+01    1
    0.247647207975387573E+02    0.283075612783432007E+02    0.397430801246379854E-04   -0.122819294986074510E+04   -0.364531564160403709E+01    1
    0.408124026656150818E+02    0.278869864344596863E+02    0.314650023359818939E-02   -0.673368596971510669E+03   -0.369531564160403603E+01    1
    0.291370403766632080E+02    0.444988039135932922E+02    0.657797693274413380E-02   -0.632333412975855026E+03   -0.374531564160403629E+01    1
    0.296130415797233582E+02    0.301168394088745117E+02    0.471380694405662808E-02    0.345224833168636906E+03   -0.379531564160403612E+01    1
    0.373181205987930298E+02    0.255343493819236755E+02    0.869911355309923098E-02    0.618648680430076638E+03   -0.384531564160403683E+01    1
    0.350270730257034302E+02    0.362113338708877563E+02    0.237143326533899544E-01    0.657130121090371176E+03   -0.389531564160403576E+01    1
    0.347591039538383484E+02    0.208076697587966919E+02    0.258005321455158235E-02    0.698662029899262052E+03   -0.394531564160403514E+01    1
    0.279275742173194885E+02    0.310450923442840576E+02    0.747548039319806488E-02    0.744966084972738827E+03   -0.399531564160403629E+01    1
    0.301486787199974060E+02    0.383581978082656860E+02    0.222240474619903733E-01    0.821602855264814934E+03   -0.404531564160403700E+01    1
    0.334330317378044128E+02    0.407795068621635437E+02    0.370625634230000237E-01    0.959061285167869755E+03   -0.409531564160403505E+01    1
    0.256803062558174133E+02    0.267828506231307983E+02    0.506520672864512779E-02    0.118620099563234635E+04   -0.414531564160403576E+01    1
    0.333850201964378357E+02    0.257293072342872620E+02    0.181051500634543810E-01    0.135975152222011457E+04   -0.419531564160403558E+01    1
    0.285992008447647095E+02    0.214845460653305054E+02    0.133877212067642585E-01    0.184789825436495676E+04   -0.424531564160403629E+01    1
    0.213159647583961487E+02    0.253547456860542297E+02    0.951893851190447303E-02    0.194271381830779092E+04   -0.429531564160403612E+01    1
    0.300967556238174438E+02    0.420898494124412537E+02    0.904563413942780642E-01    0.194649971042744983E+04   -0.434531564160403594E+01    1
    0.326409187912940979E+02    0.431221333146095276E+02    0.391692680927814108E+01    0.211971528139987959E+04   -0.439531564160403487E+01    1
    0.321165022253990173E+02    0.210377258062362671E+02    0.490407857790608054E-01    0.224319531212430957E+04   -0.444531564160403470E+01    1
    0.321445462107658386E+02    0.205724102258682251E+02    0.456682765791846315E-01    0.229745287819091254E+04   -0.449531564160403541E+01    1
    0.413200345635414124E+02    0.390197736024856567E+02    0.345902658864808776E+01    0.244119836608590504E+04   -0.454531564160403523E+01    1
    0.229490962624549866E+02    0.228810665011405945E+02    0.451982318568539265E-01    0.259738820517254408E+04   -0.459531564160403505E+01    1
    0.283300814032554626E+02    0.402189907431602478E+02    0.335731181046362792E+01    0.261302646755719024E+04   -0.464531564160403487E+01    1
    0.342484143376350403E+02    0.334867653250694275E+02    0.309591562048379876E+01    0.266799364768704754E+04   -0.469531564160403558E+01    1
    0.261128735542297363E+02    0.408846867084503174E+02    0.213448307058762637E+00    0.274594089410151128E+04   -0.474531564160403629E+01    1
    0.240635168552398682E+02    0.272346314787864685E+02    0.127404070391805263E+00    0.275779098367465485E+04   -0.479531564160403612E+01    1
    0.284685227808271542E+02    0.389359968974624664E+02    0.225111297292867801E+00    0.277114651091069481E+04   -0.484531564160403505E+01    1
    0.234651471777418195E+02    0.422237744627312992E+02    0.247154988858434344E+00    0.287993026302539693E+04   -0.489531564160403576E+01    1
    0.305750501155853271E+02    0.227481824159622192E+02    0.153018038139512397E+00    0.289938346586098123E+04   -0.494531564160403647E+01    1
    0.356383007764816284E+02    0.414921906590461731E+02    0.406652033669513580E+00    0.305904017354751977E+04   -0.499531564160403629E+01    1
    0.324282822012901306E+02    0.211062443256378174E+02    0.233682172351838302E+01    0.310895296516364306E+04   -0.504531564160403612E+01    1
    0.347309654823395419E+02    0.309841297229072055E+02    0.454748443830579441E+00    0.323532241676782132E+04   -0.509531564160403594E+01    1
    0.254853901267051697E+02    0.433059585094451904E+02    0.212076296535883690E+01    0.324703604821620456E+04   -0.514531564160403576E+01    1
    0.229541585709889198E+02    0.416872237549280626E+02    0.443499546794798916E+00    0.325084937600373041E+04   -0.519531564160403470E+01    1
    0.288001247675645509E+02    0.255925690152098326E+02    0.202200474145406695E+01    0.328117220833945157E+04   -0.524531564160403629E+01    1
    0.435077604651451111E+02    0.205205199122428894E+02    0.210431590672883573E+01    0.328999991341129362E+04   -0.529531564160403612E+01    1
    0.313170724295571787E+02    0.413640702007282925E+02    0.667789265048617575E+00    0.334470325263393215E+04   -0.534531564160403594E+01    1
    0.363732442118264530E+02    0.382285545554708932E+02    0.670785845307430462E+00    0.337489623901568666E+04   -0.539531564160403665E+01    1
    0.416676063515667963E+02    0.248326979710952109E+02    0.176947485374819036E+01    0.337841666917229122E+04   -0.544531564160403558E+01    1
    0.353386756777763367E+02    0.214595225453376770E+02    0.509133523369682206E+00    0.338153917328498346E+04   -0.549531564160403541E+01    1
    0.237395367337727059E+02    0.343577750481738704E+02    0.662210067812393222E+00    0.339030769833567729E+04   -0.554531564160403523E+01    1
    0.285508107945541525E+02    0.274471838501305783E+02    0.635053327312073423E+00    0.339363515260816393E+04   -0.559531564160403505E+01    1
    0.329581943154335022E+02    0.267369818687438965E+02    0.587723378536814445E+00    0.339693619577535583E+04   -0.564531564160403576E+01    1
    0.375347819924354553E+02    0.328023833036422729E+02    0.804954467569912735E+00    0.344332697172901135E+04   -0.569531564160403647E+01    1
    0.414283525320206536E+02    0.377247456413761171E+02    0.107262154766707374E+01    0.345523618400556461E+04   -0.574531564160403718E+01    1
    0.280991256963608720E+02    0.371393680014184895E+02    0.120801664676638132E+01    0.345787079475602332E+04   -0.579531564160403700E+01    1
    0.223117613399018708E+02    0.311951974563713570E+02    0.680018137278640022E+00    0.346151054066054076E+04   -0.584531564160403594E+01    1
    0.325270923357535438E+02    0.391752356247156825E+02    0.128350348508697376E+01    0.346200652597992939E+04   -0.589531564160403665E+01    1
    0.250114441159144079E+02    0.431145183815729425E+02    0.832702396781059728E+00    0.346284869167102033E+04   -0.594531564160403647E+01    1
    0.424949643592470494E+02    0.352761060004733338E+02    0.111470802967326232E+01    0.346644203541100796E+04   -0.599531564160403541E+01    1
    0.287432611568373737E+02    0.341513183555519788E+02    0.824303849336601613E+00    0.346796182898262714E+04   -0.604531564160403612E+01    1
    0.433115623240163714E+02    0.349926580170235013E+02    0.927034758534342251E+00    0.347187396402298418E+04   -0.609531564160403594E+01    1
    0.233274605870246887E+02    0.245478463172912598E+02    0.761314359170728205E+00    0.347601711175014771E+04   -0.614531564160403665E+01    1
    0.338725061879044560E+02    0.276012454002341698E+02    0.979735420661246081E+00    0.347637248412588815E+04   -0.619531564160403558E+01    1
    0.279757108567613848E+02    0.349116721204120637E+02    0.829356790783165154E+00    0.347756894552063341E+04   -0.624531564160403629E+01    1
    0.304147478938102722E+02    0.322226506471633911E+02    0.131658625699176590E+01    0.348086317677203760E+04   -0.629531564160403434E+01    1
    0.242289621738355727E+02    0.208170698747617848E+02    0.600084822728677025E+00    0.348227076688459465E+04   -0.634531564160403505E+01    1
    0.265555591091676639E+02    0.417013001541277362E+02    0.105170269356428681E+01    0.348510044499563173E+04   -0.639531564160403754E+01    1
    0.254417558348072355E+02    0.285675597290406103E+02    0.776358425361441173E+00    0.348512964706133562E+04   -0.644531564160403736E+01    1
    0.357607883214950562E+02    0.248092663288116455E+02    0.101255619499054328E+01    0.348703727748454912E+04   -0.649531564160403629E+01    1
    0.215500649809837341E+02    0.358454805612564087E+02    0.771964488238041646E+00    0.348719747155251935E+04   -0.654531564160403700E+01    1
    0.298030521157123651E+02    0.400549780669292232E+02    0.110163035163173695E+01    0.349058874752227757E+04   -0.659531564160403594E+01    1
    0.292884819747553955E+02    0.407719452856017881E+02    0.122078466001651043E+01    0.349304855263077980E+04   -0.664531564160403576E+01    1
    0.230575825239276497E+02    0.287300934117773750E+02    0.103140233431802741E+01    0.349582857749246523E+04   -0.669531564160403558E+01    1
    0.239110240389768762E+02    0.243343468745702260E+02    0.102427163028759693E+01    0.349701867367257273E+04   -0.674531564160403541E+01    1
    0.347831230197495813E+02    0.231182848483822774E+02    0.911530054849549409E+00    0.349875185370651207E+04   -0.679531564160403612E+01    1
    0.229665743805610632E+02    0.238103513416226100E+02    0.635569275598966366E+00    0.350088530321663802E+04   -0.684531564160403683E+01    1
    0.376331237591654713E+02    0.282220739388835682E+02    0.109482659832144469E+01    0.350295847301537515E+04   -0.689531564160403665E+01    1
