Nested Sampling Global Log-Evidence           :    0.173741772743396155E+04  +/-    0.528961997642551363E+00

Dim No.       Mean        Sigma
   1    0.112768338086212356E+02    0.527230303283565505E+01
   2    0.698826146769600598E+01    0.208436162927176438E+01
   3    0.273430580231158427E+01    0.863304518442112423E+00
   4    0.759088018104544932E-01    0.151609735728414985E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.183236972177321746E+02
   2    0.964673719991053602E+01
   3    0.250822218949299014E+01
   4    0.759857586557317610E-01

MAP Parameters
Dim No.        Parameter
   1    0.124874443641909849E+02
   2    0.905930508693407077E+01
   3    0.261148136866669489E+01
   4    0.786247036728555670E-01
