Nested Sampling Global Log-Evidence           :   -0.159687207335681975E+06  +/-    0.117280219023956600E+01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.159687207335681975E+06 +/-    0.117280219023956600E+01
Local Log-Evidence   -0.159687207335681975E+06 +/-    0.117280219023956600E+01

Dim No.       Mean        Sigma
   1    0.861247483872822350E+00    0.171774021184972151E-02
   2    0.798259395099374984E+02    0.345782799966157128E+00
   3    0.109990460973479354E+01    0.196825250181723380E-02
   4    0.176739296408160551E+01    0.192172130723750620E-02
   5    0.800033650592945178E+00    0.287459022435813569E-04
   6    0.871979294805636101E-01    0.192833826014768696E-02
   7    0.934591797672309349E-01    0.184352027645468333E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.860932740054369372E+00
   2    0.799085888385676668E+02
   3    0.109998480784459707E+01
   4    0.176652772483077070E+01
   5    0.800001979826889253E+00
   6    0.863975591789898634E-01
   7    0.934421963408376272E-01

MAP Parameters
Dim No.        Parameter
   1    0.861433979563468677E+00
   2    0.797416028516711179E+02
   3    0.109963321972476802E+01
   4    0.176639548257413659E+01
   5    0.800017556056742185E+00
   6    0.889080901169250343E-01
   7    0.902443109698397444E-01
