Nested Sampling Global Log-Evidence           :    0.403678731635250813E+03  +/-    0.776714176289413860E+00

Dim No.       Mean        Sigma
   1    0.189313419486087824E+02    0.924386325858596924E+00
   2    0.997417640967547037E+01    0.271828785023956535E-01
   3    0.109839654275309151E+01    0.802897186510860388E-02
   4    0.688747853552808091E-02    0.159998909980264728E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.199462595810761769E+02
   2    0.999975828210191153E+01
   3    0.109914645743497630E+01
   4    0.613184337976235838E-02

MAP Parameters
Dim No.        Parameter
   1    0.195306976957313196E+02
   2    0.994176054292569766E+01
   3    0.110520890925107551E+01
   4    0.829007936371706222E-02
