

    0.368156283274265675E-97   -0.126841242984071996E+05   -0.462061356728407230E-01    0.123496863184335993E-01    0.160052800651866378E+01   -0.526873242016321014E-03   -0.119835779286179382E-01    0.216871244447895795E+00    0.203434737978644892E+00
    0.585604601598995066E-93   -0.127035132537305726E+05    0.684932979709910062E-02    0.524978063696214248E-01    0.159927248732240401E+01   -0.787209506834785251E-02    0.172982028156774929E-01    0.205007762508337826E+00    0.192016352519675110E+00
    0.519942069339504082E-92   -0.127079205690759918E+05   -0.165919946560116535E-01    0.157682814244333828E-01    0.159529896450416864E+01   -0.715485526516717978E-02   -0.375766655790426857E-02    0.197401092857457883E+00    0.186781894682309435E+00
    0.227763501188465040E-91   -0.127109149200917182E+05    0.155790410570188168E-01   -0.281611880998684479E-02    0.159267955623009572E+01   -0.162333729725464282E-01   -0.336513097390778995E-02    0.201944088055989152E+00    0.210895509635621342E+00
    0.402954884898376946E-91   -0.127120959536765477E+05   -0.251683085091987911E-02   -0.212306840836007336E-01    0.160386210239907911E+01    0.154220474145886285E-01   -0.112185438197164953E-01    0.201971609974472222E+00    0.189727275896670655E+00
    0.129768931404895650E-89   -0.127190801556698170E+05   -0.610965045194536600E-02   -0.144575724776676452E-01    0.160796683308673471E+01    0.640756045215374031E-02   -0.176093244258253082E-01    0.208893558940013324E+00    0.184563362648297868E+00
    0.223934993138427521E-88   -0.127248165266205033E+05   -0.371051877279221336E-03    0.440111682040593907E-01    0.159870560895707947E+01   -0.605695638592736261E-04    0.220523101538552743E-01    0.221084305092774269E+00    0.184446036732655055E+00
    0.681793071427245707E-88   -0.127270832674143858E+05   -0.159507281672129878E-02    0.160373504457153523E-01    0.160564569880185526E+01    0.130862983963502526E-01   -0.306216108045342938E-02    0.193991714731084675E+00    0.195977669442502750E+00
    0.160878487175967803E-87   -0.127288402838894035E+05    0.376383309035657129E-01   -0.368427523045422719E-02    0.159953641491284548E+01    0.138624031044770851E-02    0.913966663591045739E-02    0.194600663829039178E+00    0.200563878566785647E+00
    0.266337128361860058E-86   -0.127344936812037431E+05    0.105499730698574629E-02   -0.772041332828569439E-02    0.160480499655470021E+01   -0.397728016251564821E-02   -0.120936330242644250E-01    0.193685431561169824E+00    0.188341227468329570E+00
    0.150611641946063788E-84   -0.127426039049956635E+05   -0.231520595040799262E-02   -0.116825302505047680E-01    0.158950855222914855E+01    0.493580903862318038E-02    0.459962618114531218E-02    0.191444301556395385E+00    0.196498586874029241E+00
    0.259250166127204653E-84   -0.127437300827392064E+05    0.636585620041970560E-02   -0.150394370032209332E-01    0.160590171848307728E+01    0.862656481610803161E-02   -0.152514085142952290E-01    0.199927697430549722E+00    0.202901239547172541E+00
    0.418454164457087305E-84   -0.127447276304844527E+05   -0.242017632161885196E-01   -0.342745728045907878E-02    0.160826564781998704E+01   -0.159255351493659790E-01    0.115083574114632284E-01    0.194028858660714260E+00    0.205564855728955026E+00
    0.346518859603676053E-83   -0.127489955404414177E+05    0.740165065979986672E-02    0.349113372301017369E-01    0.160462674800432370E+01   -0.838889203651873271E-02    0.828208279762481306E-02    0.208917772452314021E+00    0.206794632097606179E+00
    0.273792723888189671E-82   -0.127531695788112684E+05   -0.294312255937751559E-01    0.162399111417185771E-01    0.160000719243857548E+01   -0.146254470017959603E-02    0.532083570193811733E-02    0.199158162313846615E+00    0.188961189432781979E+00
    0.642744194095525572E-82   -0.127549163297617524E+05   -0.114197921596155758E-01   -0.152910373609647775E-01    0.159622202329063234E+01   -0.207496008349816463E-01    0.764288775314816548E-02    0.202557738766808826E+00    0.205619581499825899E+00
    0.339905144767406889E-79   -0.127674976798787466E+05   -0.121188360624953206E-01    0.703741877234452962E-02    0.159959440654252938E+01   -0.229384994789161231E-01   -0.238582049133287790E-02    0.191764177983296341E+00    0.207175618821779400E+00
    0.254460044072665111E-78   -0.127715638045311498E+05   -0.197113997281843367E-01    0.239725963283380465E-01    0.159631566369848898E+01   -0.829730908935093388E-02   -0.158221399452110750E-01    0.204962304580510180E+00    0.204011491225786490E+00
    0.447024918113039991E-78   -0.127727307455558766E+05   -0.458707503392935360E-02    0.854001238414567668E-02    0.160527688757174847E+01    0.241864199614980936E-02   -0.119648514964590651E-01    0.185791884318494416E+00    0.208530349514074176E+00
    0.339653788065847247E-76   -0.127814317109081476E+05    0.381936879086295202E-02   -0.380717875842469331E-02    0.159265497717680149E+01   -0.204020885195203457E-01    0.814428727989552825E-03    0.209565728328983764E+00    0.197571819570218632E+00
    0.111260850640838016E-74   -0.127884499525235515E+05   -0.237541119832544723E-01   -0.142755091201047959E-03    0.159036074765411328E+01   -0.662029502315153277E-02   -0.412421424914147933E-02    0.189248269087904070E+00    0.199879775471558829E+00
    0.167709138194283820E-72   -0.127985210003125758E+05   -0.287030638703424310E-01    0.200347502270333301E-01    0.159895275155982097E+01   -0.150014213550956725E-01   -0.907587046761551552E-02    0.198481193166777731E+00    0.196984717271160265E+00
    0.513710204752396465E-72   -0.128007998566001952E+05    0.687432251757192324E-02   -0.107644146272216547E-01    0.160955069489665070E+01   -0.263512235957089795E-02   -0.143212347941604461E-01    0.197374579828988317E+00    0.193074220012635467E+00
    0.823209709357698993E-72   -0.128017829599534525E+05    0.607152448492730753E-02    0.138628054568884461E-01    0.161301087218028960E+01   -0.353841240105310251E-02   -0.679840990127819102E-02    0.217098538100347405E+00    0.186239200974742614E+00
    0.237218989912092558E-69   -0.128131500159983516E+05   -0.119716915868614705E-01    0.486635334145999257E-02    0.161248992836854166E+01   -0.684702389386519263E-02   -0.197505917509065501E-02    0.213679988332218185E+00    0.188501583995870942E+00
    0.278769495255966622E-69   -0.128135128190701453E+05   -0.159720735657348997E-01    0.115040017691621747E-01    0.160387707786157452E+01   -0.104010978269685299E-01   -0.899812531522807893E-02    0.216005852212472760E+00    0.196205589415803933E+00
    0.208368096989830505E-68   -0.128175758311645968E+05    0.213927318411024541E-02   -0.171088290104956277E-01    0.160847546237563188E+01   -0.386107091805454545E-02   -0.141701951603262662E-01    0.199479215351270056E+00    0.202066278707002056E+00
    0.768079365411573883E-68   -0.128202250048755759E+05   -0.189272907109444880E-02   -0.232220994853950119E-01    0.160494774439123367E+01    0.701737436669061434E-02    0.101701192961529564E-01    0.198517405804196828E+00    0.200772936827884579E+00
    0.191940427919753041E-67   -0.128220967590304517E+05   -0.182586721404538882E-01    0.760833909279272531E-02    0.159543444187558281E+01   -0.805164036545547891E-02   -0.121216617382551295E-01    0.190080735221186375E+00    0.202655365886135197E+00
    0.177205652733052107E-64   -0.128357925213590752E+05   -0.782206046470265010E-02   -0.403188710293958807E-01    0.161067368555789181E+01   -0.107025759270141596E-02   -0.279908669936904803E-02    0.207793819979992800E+00    0.199565405210471919E+00
    0.199137153116380429E-64   -0.128360658870810857E+05   -0.151882353143658454E-01    0.144096175764022415E-02    0.159189772944745278E+01   -0.630698677454903656E-02   -0.258769588939981561E-02    0.203007558753393297E+00    0.207909815197751646E+00
    0.210786761134855177E-63   -0.128408247636925989E+05   -0.561437022774351722E-02   -0.379790082366060142E-01    0.160240734329545464E+01    0.851244256567811400E-02   -0.659363843683442169E-02    0.195325967034467890E+00    0.207750602230040604E+00
    0.329459390992622110E-63   -0.128417579758731699E+05   -0.191507220655815153E-02   -0.175588460582352668E-01    0.159323654935372327E+01    0.103861974273511213E-01   -0.133189555481689186E-01    0.202349828098649348E+00    0.197532799404399467E+00
    0.463121009004616480E-63   -0.128424790464260986E+05   -0.246627723572377250E-01    0.169051152716075750E-01    0.158960955193680076E+01   -0.118016953791842214E-01    0.305739825048657887E-03    0.191886211013707592E+00    0.212637176931685684E+00
    0.908422709852349298E-63   -0.128438664892886518E+05   -0.805392811398206003E-02    0.127698227811771474E-01    0.158607107106123135E+01   -0.644781372367508356E-02   -0.415908822798777538E-02    0.195939881147971146E+00    0.205758485841142674E+00
    0.375268801639884090E-62   -0.128467435250022518E+05    0.292389312237337868E-02    0.531193278111233118E-02    0.159450426817585234E+01    0.344918315432869802E-02    0.347150140365330012E-02    0.184378767348219424E+00    0.200938502439301281E+00
    0.365635719972441140E-61   -0.128513366851153933E+05   -0.575898836572229407E-02    0.134642336029297070E-01    0.160019703368741828E+01    0.302663128074896239E-02   -0.151121407659292172E-01    0.211523920587141145E+00    0.198909897479071868E+00
    0.946739926000754185E-61   -0.128532794588933430E+05   -0.192894943891979385E-01   -0.198999646525638840E-01    0.160243601355380227E+01    0.313971068789219024E-02   -0.439961571282502378E-02    0.205444986823006298E+00    0.184814613114763909E+00
    0.150518346326434794E-60   -0.128542467501856263E+05    0.263064106721565142E-02   -0.237253699713919110E-01    0.158950861300023205E+01   -0.177679287319409658E-02   -0.393478275586077626E-02    0.201027499845583546E+00    0.209394793989572309E+00
    0.312451009323991341E-59   -0.128603526457865391E+05   -0.410801251046645499E-02    0.230141425967935387E-02    0.160570268975787656E+01    0.207694410794434601E-02   -0.149254832826049028E-01    0.206389532502396833E+00    0.197778098638154126E+00
    0.138531040944031685E-58   -0.128633711094447917E+05   -0.157049608205044842E-01   -0.669357525121130805E-02    0.158604339164402797E+01   -0.863183562033182803E-03   -0.291262939017114097E-02    0.208849390400164120E+00    0.192879204948907423E+00
    0.147664315301850276E-58   -0.128635388037146531E+05   -0.229004983959068022E-01   -0.206879270467593412E-01    0.159232553499883411E+01   -0.145566385065340493E-01    0.586810279368006268E-02    0.204142545085121779E+00    0.192502400741855012E+00
    0.210190114694816829E-57   -0.128688901156435568E+05   -0.138776249194816782E-01   -0.114116488608238895E-01    0.159009580213516410E+01   -0.152550016399317402E-01    0.537806747855121021E-02    0.198869411201723134E+00    0.203488515889633875E+00
    0.278731050800183823E-55   -0.128787049258395873E+05   -0.787444413690880501E-02   -0.335219472259254197E-02    0.160351109678440196E+01   -0.184953842312405997E-01   -0.104126110215107528E-02    0.193749261331945005E+00    0.199433638751635500E+00
    0.507209326121178244E-55   -0.128799422787378790E+05   -0.964431967200186924E-02    0.213001271817810471E-01    0.159066836382261489E+01   -0.136598698316900084E-01   -0.490940239655486468E-02    0.199487163070582313E+00    0.200822667452235482E+00
    0.382075617840605939E-53   -0.128886260086119782E+05    0.133506193504770460E-01    0.430829907223120260E-02    0.159177090841655500E+01   -0.260249910635499413E-02    0.580302884969654056E-02    0.190441988770710113E+00    0.200114654216101445E+00
    0.553351953504504754E-53   -0.128894067600150775E+05    0.351883694671469927E-02    0.195085245561701301E-01    0.159277086215805519E+01   -0.965393490842609593E-02    0.149907449163664518E-01    0.200825908602388720E+00    0.198806499212371840E+00
    0.174012962796643998E-52   -0.128917382013055503E+05   -0.215735589206549373E-01    0.818618828070928443E-02    0.158743226327003373E+01   -0.479663206771872505E-02   -0.634855682581626606E-02    0.208800946787872338E+00    0.192348414704631238E+00
    0.410095617224895419E-52   -0.128934927224055136E+05   -0.205508325228017617E-01    0.106956957088443390E-01    0.160233680591952576E+01    0.187782329172820239E-02   -0.723918578394362310E-02    0.215756888488970844E+00    0.198209013321419797E+00
    0.123563130432272278E-50   -0.129003437864930856E+05   -0.282859902025337472E-01   -0.150816216136511979E-02    0.158898106806518347E+01   -0.114619236142929834E-01    0.181724789728874105E-02    0.202957697640485241E+00    0.193763757599418801E+00
    0.214000815275137627E-50   -0.129014822417364085E+05    0.267476489575604777E-01    0.350465916997927873E-02    0.159093142614973071E+01   -0.238878383515530755E-02    0.782839155525343229E-02    0.204011071389566451E+00    0.205442349645462957E+00
    0.221383254824469986E-50   -0.129015900728555480E+05   -0.339300662949903326E-01    0.113955237541127994E-01    0.160171950498416282E+01   -0.311311452636302581E-02    0.132981539439172517E-01    0.198491021050583694E+00    0.201340863822248334E+00
    0.277147298937460980E-50   -0.129020793803469205E+05   -0.195452652875366915E-01   -0.936282877188607081E-02    0.158738148777357524E+01   -0.490070654510723399E-02   -0.226468426685211863E-03    0.207230618293506363E+00    0.198012127088100981E+00
    0.656364084958818757E-49   -0.129084488835580596E+05    0.896299088454397680E-02    0.550016193557179272E-02    0.160051882459665773E+01   -0.158018559771282707E-01    0.546349075696185311E-02    0.198709887365521476E+00    0.198624511271970117E+00
    0.953586135596439317E-49   -0.129092359117873566E+05   -0.246390966833205105E-01    0.307403742128926991E-02    0.160290349716700775E+01    0.358891259902141546E-02   -0.112552505519235291E-01    0.202696971699110190E+00    0.197613757908033150E+00
    0.189396959911012603E-48   -0.129106483127178944E+05   -0.243698170864409329E-03   -0.190639143247676481E-02    0.158775780334350025E+01    0.200849052124192498E-02    0.149933362934526779E-02    0.192923700055721348E+00    0.200968715095459688E+00
    0.790466435106117063E-47   -0.129181510390357780E+05   -0.715395210281839756E-03   -0.694939121528131629E-02    0.159829550551513422E+01    0.371840065982529311E-02   -0.137666025970403089E-01    0.203307068259310469E+00    0.187695162064208720E+00
    0.208855970737396360E-46   -0.129201342525892851E+05    0.606658090487786038E-03    0.975350780810508092E-02    0.158787389740827090E+01   -0.602371449342973316E-02    0.157525919090884025E-02    0.194485147554538385E+00    0.200895248482094668E+00
    0.555152515851047563E-46   -0.129221294485895978E+05    0.175281065757877628E-01    0.764328777918446816E-02    0.159745792558213440E+01    0.219943315343935344E-02   -0.430151291996227862E-02    0.185978863479332401E+00    0.208049966378298451E+00
    0.146200369248552020E-45   -0.129241060891628294E+05   -0.475800635919759046E-02    0.256313325221067811E-02    0.160774438685296461E+01   -0.405972943500826355E-02    0.899472994509961134E-02    0.205614614632872228E+00    0.184162967676898159E+00
    0.149753556610964133E-45   -0.129241941149909999E+05   -0.114205400194793355E-02    0.978571820856677377E-02    0.160351760470467042E+01    0.289877831690583520E-02    0.134532563127931510E-01    0.206296618439568286E+00    0.184650689596365492E+00
    0.193120926438672794E-45   -0.129247427661260353E+05    0.510413937025562276E-02   -0.385935472683013531E-02    0.159294946714198460E+01   -0.398190879106558385E-02    0.508191641950882754E-02    0.187113557243706430E+00    0.204189280647936150E+00
    0.494049389201216934E-45   -0.129266614039975866E+05   -0.236341343462562956E-01   -0.131749573960552747E-01    0.159634278826502762E+01   -0.885190162100036801E-02    0.114636735981147701E-01    0.204409570920707578E+00    0.192637898349790282E+00
    0.172189684029713685E-44   -0.129291984965694883E+05    0.898966475762526425E-02   -0.390716457117791516E-01    0.160645331872836294E+01    0.210392663211531565E-03   -0.757348433858933030E-02    0.203745656588987217E+00    0.202267516321525481E+00
    0.220812730469065801E-44   -0.129297359331406151E+05   -0.568529374493041435E-02    0.893458192029082839E-02    0.160515628871633043E+01   -0.516231661950174777E-02    0.104505004023400135E-01    0.201027714645591493E+00    0.202939575935380062E+00
    0.141494425813040319E-43   -0.129334909940344223E+05    0.294025504268108258E-01   -0.806444434391550636E-03    0.159914228566961358E+01   -0.183162160191843401E-02   -0.990212251625236135E-03    0.192152950630013197E+00    0.207127536052447658E+00
    0.150585519469410866E-43   -0.129336555357058642E+05   -0.787502137895475934E-02   -0.184637840772382579E-01    0.160228046796399526E+01    0.932217622115957302E-02   -0.858253126497456921E-02    0.199047589050989349E+00    0.196176486627531538E+00
    0.484573394801732378E-42   -0.129406381813859243E+05    0.555021871469721633E-02    0.412021273547514763E-02    0.159698791286838371E+01   -0.130151946726242158E-01   -0.322529718920828816E-02    0.199103679356491814E+00    0.207294953590752062E+00
    0.478030397371778274E-42   -0.129406509922214846E+05   -0.572535977585270344E-02    0.275034063896762819E-01    0.159199639575521146E+01   -0.191931365841030107E-02    0.810821735989115250E-02    0.198191259398433184E+00    0.194897092535614491E+00
    0.703717568212450352E-42   -0.129414643977631840E+05   -0.130988284651612397E-02    0.170506890276660196E-01    0.161086088140482375E+01   -0.382675392365542581E-03    0.349603051868415358E-02    0.205237457310922217E+00    0.188954365451786815E+00
    0.236687989517009972E-41   -0.129439302993085967E+05    0.133432183009879243E-01   -0.552354670349271357E-02    0.159550772497771520E+01   -0.112594009147312536E-01    0.991573443942712386E-02    0.203441117800705257E+00    0.200825173692130765E+00
    0.269406319322683267E-41   -0.129442292552023318E+05   -0.132483912348176618E-01    0.676961552359402891E-02    0.159622383653963706E+01   -0.819337288654864264E-02   -0.107536009969816434E-01    0.192245174813923086E+00    0.208194719194036204E+00
    0.110731905890693171E-40   -0.129470962079820965E+05    0.365313144909624587E-02    0.646904650953603402E-02    0.159397571016730244E+01   -0.114817118116958654E-01    0.357181154886828224E-02    0.211184279071904346E+00    0.195992274432391034E+00
    0.221210046711729800E-40   -0.129485202093223616E+05    0.447277678568961962E-02   -0.110252587121673195E-01    0.159905911448410398E+01    0.247977574718404991E-02   -0.169907140822197328E-02    0.201834798899849260E+00    0.184399762452202826E+00
    0.468900426287235905E-40   -0.129500627648172995E+05   -0.299129803234569266E-01    0.475521242149215279E-02    0.160779670418365339E+01    0.901224193190399174E-03    0.599952428772100761E-02    0.211378288144318166E+00    0.194443340080874411E+00
    0.149598825827386164E-39   -0.129524230685663788E+05   -0.152148758629206456E-02   -0.103665067801606199E-02    0.160861012233714185E+01    0.577766448848155562E-02    0.587329247161492117E-02    0.203696852788524563E+00    0.195321731451235936E+00
    0.214332838415540688E-39   -0.129531822143857808E+05   -0.627027044062808490E-02    0.273536728670659285E-01    0.160356766508528503E+01    0.223857244122857308E-02   -0.833041240007071672E-02    0.209519790996851363E+00    0.192196536326680767E+00
    0.270224085381218940E-39   -0.129536856572541346E+05   -0.124434131780292098E-01   -0.110682117008661738E-01    0.159675026438312018E+01   -0.126381867597997154E-01   -0.910809547035843284E-02    0.206131608255746612E+00    0.187462723307234791E+00
    0.283072614916115499E-38   -0.129584237312279201E+05   -0.179932607018731955E-01   -0.471895349543694550E-02    0.159531345871439423E+01   -0.120820751932781117E-01   -0.556900840052002716E-02    0.189006403932659023E+00    0.209655367144605892E+00
    0.410196141790223175E-38   -0.129592055951986713E+05   -0.111043952555948990E-01   -0.123867456080540006E-01    0.160939664505277769E+01    0.218466629407960142E-02   -0.416323435771120878E-02    0.201526589567170233E+00    0.193605870209586972E+00
