Nested Sampling Global Log-Evidence           :   -0.938138874283486871E+03  +/-    0.880280602777709920E+00

Dim No.       Mean        Sigma
   1    0.601344263397772494E+01    0.919799777534691776E+00
   2    0.382486708822227399E+02    0.822628904502501923E+00
   3    0.130634611785659360E+01    0.883813828833550016E-02
   4    0.223148063680689204E-02    0.516203270284795648E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.863096155845051527E+01
   2    0.390153364401757727E+02
   3    0.129530046831171108E+01
   4    0.231079795197091514E-02

MAP Parameters
Dim No.        Parameter
   1    0.474179033732464106E+01
   2    0.377925438732287233E+02
   3    0.132278461680048820E+01
   4    0.241185859482309639E-02
