    0.762222428210242720E-01    0.693661659132186331E-01    0.728378725051879838E+00    0.278657484054565430E+02    0.162584269706128152E-01    0.153464436531066895E+01    0.426234560012817365E+01   -0.304049526533063941E-01    0.444337488645044631E-01    0.594009828567504838E+00    0.131704241037368774E+03    0.257109975814819336E+01    0.807236237659184758E-01    0.608398311237385025E-01    0.692110013961791948E+00    0.103598842620849609E+03    0.211161367192966898E+01    0.238418674468994141E+01    0.719098224639892614E+01   -0.224688164035776443E+11   -0.299531564160403541E+01    1
   -0.690759187147405029E-01    0.915162232831815553E-01    0.305527019500732466E+00    0.182388925552368164E+02    0.351574629352798207E-04    0.400618314743041992E+00    0.411811571121215803E+01    0.911393413291447106E-03    0.827087790337618228E-02    0.274529504776001021E+00    0.117847445011138916E+03    0.103929853439331055E+01   -0.103677841142439622E+00   -0.864174024859511447E-01    0.633578109741210982E+00    0.191161680221557617E+02    0.332151211028733107E+01    0.246294403076171875E+01    0.480860729217529315E+01   -0.353768742279707527E+10   -0.304531564160403656E+01    1
    0.238721682154298426E+00    0.296767470730177452E+00    0.769261550903320268E+00    0.588981664180755615E+02    0.437596723329409620E+01    0.325112700462341309E+01    0.502989640235900914E+01   -0.676261824667643702E-01   -0.686584673246987652E-02    0.531710433959960982E+00    0.152126462459564209E+03    0.261385726928710938E+01   -0.222195122508452275E+00   -0.420405392872046091E-01    0.992829370498657271E+00    0.685002279281616211E+02    0.902927773376144792E-03    0.128228831291198730E+01    0.363499965667724645E+01   -0.131105116213732982E+10   -0.309531564160403727E+01    1
    0.168071022334829984E+00    0.437114499145393187E-01    0.742693948745727583E+00    0.113679260015487671E+03    0.123387888670167618E-05    0.302868151664733887E+01    0.877473354339599609E+00   -0.654335462764855241E-01    0.830227416016980219E-01    0.371545696258544944E+00    0.859718799591064453E+02    0.370678496360778809E+01   -0.271014250873782392E+00   -0.707522671544845716E-01    0.634174060821533159E+00    0.126797665357589722E+03    0.338681174448319133E+01    0.280135226249694824E+01    0.239898152351379412E+01   -0.100147147754826677E+10   -0.314531564160403487E+01    1
   -0.100887336819344933E+00    0.570060161664381060E-01    0.443156862258911155E+00    0.120922415256500244E+03    0.124021159171404968E-02    0.171592235565185547E+00    0.101660404205322275E+01    0.602401982830990182E-01   -0.184503169378948603E-01    0.955680370330810547E+00    0.170843421220779419E+03    0.187664008140563965E+01   -0.161071165491102702E+00   -0.838519286483623283E-01    0.225477695465087891E+00    0.412734889984130859E+02    0.660612377114818239E+00    0.235595488548278809E+01    0.592216434478759801E+01   -0.965397295607390523E+09   -0.319531564160403603E+01    1
    0.392424730839834642E-02   -0.221902919571013366E-01    0.313534832000732455E+00    0.397515177726745605E+01    0.597485666024527085E+01    0.213659000396728516E+01    0.550526795387268031E+01    0.650990227323852977E-01   -0.694014423841088496E-01    0.773327922821045011E+00    0.106445868015289307E+03    0.271810388565063477E+01    0.165952752151427352E+00    0.347767621942823915E-01    0.450060510635375999E+00    0.212741661071777344E+02    0.259004037577928552E-01    0.260441231727600098E+01    0.329355659484863317E+01   -0.646725420607050776E+09   -0.324531564160403674E+01    1
   -0.121521641877359015E-01   -0.172389098148356679E+00    0.262742185592651389E+00    0.511479020118713379E+01    0.500099255640125764E-02    0.702964782714843750E+00    0.500563335418701172E+01   -0.239565904288412297E-01   -0.104526870960196819E+00    0.277818632125854503E+00    0.854433453083038330E+02    0.373623490333557129E+01   -0.101874011309837184E+00    0.131941635268356949E+00    0.296315956115722701E+00    0.466241312026977539E+02    0.118473709921205006E+01    0.295556211471557617E+01    0.452976956367492711E+01   -0.444520098047658443E+09   -0.329531564160403612E+01    1
    0.138429744839345614E+00    0.189726281864598195E+00    0.540963220596313521E+00    0.299645662307739258E+02    0.625567939893673046E-05    0.120090818405151367E+01    0.774733934402465785E+01   -0.102375199496268318E+00   -0.185776844288466358E+00    0.715216922760009810E+00    0.304497671127319336E+02    0.343053865432739258E+01   -0.904430594700267598E-01    0.167104588453234837E+00    0.386414194107055686E+00    0.318278431892395020E+01    0.489013448210436075E+00    0.352015137672424316E+01    0.641745247840881383E+01   -0.252925953047351599E+09   -0.334531564160403638E+01    1
    0.137582155489185093E+00   -0.510955422064961473E-01    0.761735391616821245E+00    0.313207983970642090E+01    0.130936372125612017E-03    0.235536313056945801E+01    0.783049597740173375E+01    0.306918808641542772E-01    0.400709469672642302E-01    0.263085174560546919E+00    0.654534852504730225E+02    0.102159023284912109E+00    0.141330497934697208E+00    0.226294107530755732E-01    0.432011985778808616E+00    0.162511879205703735E+03    0.959600253370279210E+00    0.372718143463134766E+01    0.421724801063537580E+01   -0.731990675183621645E+08   -0.339531564160403665E+01    1
    0.181779408154156802E+00    0.164246271829430079E+00    0.666450595855712979E+00    0.320051586627960205E+02    0.176691876192811881E+01    0.209958553314208984E+01    0.377502169609069860E+01   -0.148977684700147994E+00   -0.832230107525800886E-02    0.741187238693237438E+00    0.480291152000427246E+02    0.166379928588867188E+01    0.171017808252694775E+00   -0.556682376369281931E-02    0.320567131042480469E+00    0.132107409238815308E+03    0.638115823013197989E-05    0.240288805961608887E+01    0.480648341178894078E+01   -0.349085760779096559E+08   -0.344531564160403558E+01    1
