Nested Sampling Global Log-Evidence           :    0.183758743529740786E+04  +/-    0.474859857668330165E+00

Dim No.       Mean        Sigma
   1    0.108136851696098297E+02    0.529501151986413365E+01
   2    0.515824679224338301E+01    0.285434959035176927E+01
   3    0.648918986307123813E+01    0.186481160871945728E+01
   4    0.714632901337358128E-01    0.142623284747343359E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.161962914030107754E+02
   2    0.865178744722836512E+01
   3    0.465805272856159647E+01
   4    0.714502960823417688E-01

MAP Parameters
Dim No.        Parameter
   1    0.663915062119714428E+01
   2    0.114451383456620870E+01
   3    0.755989850200715452E+01
   4    0.735595510999453861E-01
