    0.483666658401489258E+00    0.388437509536743164E+00    0.291885423660278320E+01    0.907261222600936890E-01    0.972673058509826660E+02    0.497310783474358767E-01   -0.187879544135022614E+00    0.305738258361816451E+00    0.720363128185272217E+02    0.198183703652018073E+01    0.389862608909606934E+01    0.289830026626586967E+01   -0.716129639167197296E-01    0.283436744435103805E-01   -0.370466433116331875E+09   -0.391195633965034517E+01    1
    0.338080024719238259E+00    0.525875294208526611E+02    0.124797844886779785E+01    0.169210895895957947E+00    0.999591064453125000E+02    0.758823368015276445E-01    0.157713605919517413E+00    0.763484048843383833E+00    0.119474633932113647E+03    0.220108716270360549E+01    0.150101017951965332E+01    0.574939532279968279E+01    0.102921088371513786E+00    0.228032178176728273E+00   -0.149800095826203465E+09   -0.393195633965034208E+01    1
    0.735226058959961071E+00    0.256938779354095459E+02    0.150435090065002441E+01    0.175209864974021912E+00    0.579056417942047119E+02    0.387894513397995966E+00    0.589042658572855649E+00    0.493240737915039085E+00    0.166780936717987061E+02    0.230101601573902004E+01    0.951545953750610352E+00    0.606945152282714862E+01    0.137981487477061154E+00   -0.306746393087708596E-01   -0.837355912159802020E+08   -0.395195633965034165E+01    1
    0.290461397171020541E+00    0.147754236459732056E+03    0.243908405303955078E+01    0.206348255276679993E+00    0.118596049547195435E+03    0.130638663520302317E+00   -0.647402050255123318E+00    0.388679838180542025E+00    0.107259414196014404E+03    0.335695795508357320E+00    0.232491731643676758E+01    0.721984066963195836E+01    0.145204073112541909E+00    0.146349669813183286E+00   -0.834019776648970395E+08   -0.397195633965034300E+01    1
    0.479704189300537154E+00    0.198111820220947266E+02    0.215561008453369141E+01    0.292669534683227539E-01    0.170258045196533203E+03    0.248679668014908872E+00    0.290310263710980676E+00    0.553702831268310547E+00    0.155477571487426758E+03    0.204982194982818555E+01    0.243619108200073242E+01    0.187066316604614258E+01    0.234376813106846951E-01    0.305179877520328657E+00   -0.832392440870854855E+08   -0.399195633965034391E+01    1
    0.855129528045654341E+00    0.116580197811126709E+03    0.804333209991455078E+00    0.145583018660545349E+00    0.151792323589324951E+02   -0.205640691323411146E-01    0.863079956062798997E-01    0.900939846038818493E+00    0.413237214088439941E+02    0.846745528787168800E+00    0.168415093421936035E+01    0.544008169174194300E+01   -0.281530530672125662E-01    0.247570529287453184E-01   -0.490460251944719329E+08   -0.401195633965034215E+01    1
    0.635326004028320401E+00    0.762256872653961182E+02    0.368882060050964355E+01    0.978400111198425293E-01    0.344987547397613525E+02    0.209592946846473893E+00    0.362876254675214616E+00    0.390535020828247093E+00    0.110727027654647827E+03    0.156646938244609424E+01    0.356317758560180664E+01    0.181145930290222168E+01    0.159385466387252983E+00    0.858900799694636286E-01   -0.372130450375999659E+08   -0.403195633965034173E+01    1
    0.840348768234252974E+00    0.175279033184051514E+03    0.315156340599060059E+01    0.446036010980606079E-01    0.128221703767776489E+03   -0.352431946690897779E+00   -0.270936344860538796E-01    0.367324161529541060E+00    0.802048730850219727E+02    0.103144532509271403E+01    0.905401706695556641E+00    0.498653044700622594E+01    0.111017074209229294E+00    0.560313481481480857E-01   -0.322600878904734887E+08   -0.405195633965034396E+01    1
    0.261913442611694358E+00    0.173483530282974243E+03    0.220898175239562988E+01    0.558355450630187988E-02    0.171102586984634399E+03    0.395426025956242433E+00   -0.254526189639949552E+00    0.259216642379760775E+00    0.682633137702941895E+02    0.862730550690546938E+00    0.172982454299926758E+01    0.432735762596130424E+01    0.169127364082682363E-01    0.193473828981120421E+00   -0.181477798186573088E+08   -0.407195633965034443E+01    1
    0.789492893218994185E+00    0.432166206836700439E+02    0.776635408401489258E+00    0.216946542263031006E+00    0.943362414836883545E+02    0.546402379491470191E+00    0.111062920754416618E-01    0.252960681915283203E+00    0.109713109731674194E+03    0.385693445543712321E+00    0.372602415084838867E+01    0.329592165946960503E+01    0.558576544544188563E-01    0.118970826815015113E-01   -0.469258676210596412E+07   -0.409195633965034400E+01    1
