Nested Sampling Global Log-Evidence           :   -0.575907572154283844E+05  +/-    0.123009076230526881E+01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.575907572154283844E+05 +/-    0.123009076230526881E+01
Local Log-Evidence   -0.575907572154283844E+05 +/-    0.123009076230526881E+01

Dim No.       Mean        Sigma
   1    0.705608564705968222E+00    0.294162955516527993E-02
   2    0.434635556197197701E+02    0.281268016631009421E+00
   3    0.162235181190630096E+01    0.115374970498102964E-02
   4    0.459998186360773692E-01    0.102391271692943843E-02
   5    0.909249399308162509E+02    0.577174135794147669E+00
   6    0.100233199045471150E+00    0.832792082645434609E-03
   7    0.954381641369251854E-01    0.795546563226547814E-03
   8    0.746126597928459367E+00    0.449775032497002659E-02
   9    0.557727914565494274E+02    0.597248301404200710E+00
  10    0.233481128898826329E+01    0.114664972667631298E-01
  11    0.169086877946622693E+00    0.641643977980853536E-03
  12    0.801767411817724818E+00    0.165982104797246358E-02
  13    0.321150531106726735E-02    0.906725066259302017E-03
  14    0.270367199870550886E-02    0.980043181891293580E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.702228238338438393E+00
   2    0.431957308064489425E+02
   3    0.162373521384079700E+01
   4    0.452436512122804738E-01
   5    0.903167071612738965E+02
   6    0.100234107537452599E+00
   7    0.955947715030573270E-01
   8    0.747101527565155576E+00
   9    0.558959668171547648E+02
  10    0.233574634805665804E+01
  11    0.169462121439822144E+00
  12    0.800699756584000499E+00
  13    0.274589886872422806E-02
  14    0.263624039070350924E-02

MAP Parameters
Dim No.        Parameter
   1    0.705434784119274516E+00
   2    0.437525143463841175E+02
   3    0.162251175475394627E+01
   4    0.472762654489923689E-01
   5    0.905908372995904756E+02
   6    0.993035729032217401E-01
   7    0.960573624092095624E-01
   8    0.751285273734997538E+00
   9    0.560646008406606384E+02
  10    0.233153098524193325E+01
  11    0.169009499682680447E+00
  12    0.806083782251899583E+00
  13    0.381846106425433318E-02
  14    0.421185907952743854E-02
