Nested Sampling Global Log-Evidence           :    0.569517853035014559E+04  +/-    0.874996373847978792E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.569517853035014559E+04 +/-    0.874996373847978792E+00
Local Log-Evidence    0.569517853035014559E+04 +/-    0.874996373847978792E+00

Dim No.       Mean        Sigma
   1    0.699877725658728189E+00    0.269766397772214358E-02
   2    0.449321351879726336E+02    0.238148429650007182E+00
   3    0.159897157483292518E+01    0.103650996092108914E-02
   4    0.500775176014927118E-01    0.823853158533677547E-03
   5    0.902356915635546386E+02    0.495234223784779937E+00
   6    0.100591206268811503E+00    0.692004895851100737E-03
   7    0.993801575886433530E-01    0.674050047578792074E-03
   8    0.796755383542798734E+00    0.317812044711791950E-02
   9    0.595762116382829632E+02    0.500422841277302743E+00
  10    0.314282041130719336E+00    0.462361913720400058E-02
  11    0.969735197342608490E+00    0.821879083730142276E-02
  12    0.245156705721317270E+01    0.158587343154028074E-01
  13   -0.307972300077458485E-03    0.851276961480812596E-03
  14   -0.100550657236570407E-02    0.915417827262451217E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.698523140583673374E+00
   2    0.447497881179702759E+02
   3    0.159981142321108583E+01
   4    0.496201846081759865E-01
   5    0.900146236396917629E+02
   6    0.100835470890377615E+00
   7    0.991026852738263603E-01
   8    0.796917387035162905E+00
   9    0.600088095748429851E+02
  10    0.320765951883233036E+00
  11    0.958192020805123446E+00
  12    0.243144992535103377E+01
  13   -0.809500342286369602E-03
  14   -0.188797231761126728E-02

MAP Parameters
Dim No.        Parameter
   1    0.697977835446526029E+00
   2    0.448469118913339457E+02
   3    0.159951516865934251E+01
   4    0.495706462376311469E-01
   5    0.895770458037254258E+02
   6    0.101152246092066647E+00
   7    0.994061413669994620E-01
   8    0.795621816669763726E+00
   9    0.599395223385446627E+02
  10    0.321733499609532181E+00
  11    0.956382019979425402E+00
  12    0.242346120656670383E+01
  13   -0.222667675940434688E-03
  14   -0.882630639277975308E-03
