name,y,x,positions_noise,flux,flux_noise,time_delay,time_delay_noise
point_0,-1.1436926134195156,-1.0372530530697004,0.05,2.573997392536371,1.0,-131.10039390333282,34.246407531499145
point_0,0.436200491222022,1.5748392755669933,0.05,55.84660377590268,1.0,-210.30310231982222,44.21262200389605
point_0,1.6307158181992991,0.5407343047439428,0.05,50.1220299575525,1.0,-190.74038674308997,44.25501512379936
point_0,1.236010111479577,1.12935915025444,0.05,90.4035392733888,1.0,-189.58328042869255,44.18507145073348
