name,y,x,positions_noise
point_0,-1.1436926134195156,-1.0372530530697004,0.05
point_0,0.436200491222022,1.5748392755669933,0.05
point_0,1.6307158181992991,0.5407343047439428,0.05
point_0,1.236010111479577,1.12935915025444,0.05
