Nested Sampling Global Log-Evidence           :    0.345827237273431501E+04  +/-    0.732293992249766545E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           2


Mode   1
Strictly Local Log-Evidence    0.345503171731730436E+04 +/-    0.868995674211379132E+00
Local Log-Evidence    0.345528762604258600E+04 +/-    0.676516272897206505E+00

Dim No.       Mean        Sigma
   1   -0.263549430106093741E-02    0.238009811620102578E-03
   2   -0.143093308081135122E-02    0.278824751673189186E-03
   3    0.693534385392587605E+00    0.125574317049212143E-02
   4    0.444732548023505672E+02    0.905641492376992735E-01
   5    0.160295823246131586E+01    0.373745216928768819E-03
   6    0.485594212391715144E-01    0.390311927347010445E-03
   7    0.897418609766872635E+02    0.203195411843594215E+00
   8    0.109356233541888903E+01    0.179260643031879177E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.243877601426962685E-02
   2   -0.138288597770310807E-02
   3    0.693139434178007829E+00
   4    0.444120239526692444E+02
   5    0.160313274810401318E+01
   6    0.483675991076620501E-01
   7    0.896782247152906393E+02
   8    0.111349076673880010E+01

MAP Parameters
Dim No.        Parameter
   1   -0.243877601426962685E-02
   2   -0.138288597770310807E-02
   3    0.693139434178007829E+00
   4    0.444120239526692444E+02
   5    0.160313274810401318E+01
   6    0.483675991076620501E-01
   7    0.896782247152906393E+02
   8    0.111349076673880010E+01


Mode   2
Strictly Local Log-Evidence    0.345821371266333972E+04 +/-    0.123118979410100482E+01
Local Log-Evidence    0.345822049789481707E+04 +/-    0.737157868312176889E+00

Dim No.       Mean        Sigma
   1   -0.167095721262077650E-02    0.184661383240943970E-03
   2    0.239528541056403246E-02    0.210593278356097172E-03
   3    0.708505930985725674E+00    0.660380140450567425E-03
   4    0.449942210279746178E+02    0.542767425215091720E-01
   5    0.159626683708845807E+01    0.209156572400690514E-03
   6    0.502063045223712437E-01    0.185000580147657152E-03
   7    0.923837156746067194E+02    0.148391211375207943E+00
   8    0.110284159497366852E+01    0.130975851190629888E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.158467156759285201E-02
   2    0.241958013257921817E-02
   3    0.708536834705880358E+00
   4    0.449894365639115037E+02
   5    0.159628495893495237E+01
   6    0.502645156970511695E-01
   7    0.923698752640515011E+02
   8    0.110317591648966862E+01

MAP Parameters
Dim No.        Parameter
   1   -0.158467156759285201E-02
   2    0.241958013257921817E-02
   3    0.708536834705880358E+00
   4    0.449894365639115037E+02
   5    0.159628495893495237E+01
   6    0.502645156970511695E-01
   7    0.923698752640515011E+02
   8    0.110317591648966862E+01
