    0.972180324677982682E-01   -0.213627815934097839E-01    0.912254310638203281E+00    0.719225940536571784E+02    0.175384197875882686E+01    0.933392919780532682E-01    0.913169358078644251E+02    0.109405611678952996E+01   -0.435211917849522288E+05   -0.391195633965034517E+01    1
   -0.433717273510465864E-01    0.408052037943945275E-01    0.909722682628577139E+00    0.528087100137820826E+02    0.169873422047721534E+01    0.644418501429298296E-01    0.133269187466465837E+03    0.126887457938461434E+01   -0.360516454467208896E+05   -0.393195633965034208E+01    1
    0.520050183781848724E-01   -0.965898386841619189E-01    0.585957620460752837E+00    0.609023172316334325E+02    0.176161004985553982E+01    0.521337334943362193E-01    0.909008136029446803E+02    0.200004353973940985E+01   -0.322345103089031982E+05   -0.395195633965034165E+01    1
    0.372642697020350300E-01   -0.680805727420610851E-02    0.564304815126459136E+00    0.242786476650417917E+02    0.156977842136968593E+01    0.126725019503690750E+00    0.663324785897237348E+02    0.645035034721983092E+00   -0.314229751310799038E+05   -0.397195633965034300E+01    1
   -0.154613152324570485E+00    0.682554157578473403E-01    0.784727206648585418E+00    0.449855458226961389E+02    0.171752092991833893E+01    0.863364678178824285E-01    0.820853184754801219E+02    0.959571097658283079E+00   -0.313631619348029199E+05   -0.399195633965034391E+01    1
    0.119537420137709981E-01   -0.418977669349150372E-01    0.932229027527746501E+00    0.779360583951696810E+02    0.159017824169163480E+01    0.111752048552971661E+00    0.582799626045633374E+02    0.123161128655893171E+01   -0.310807474910459277E+05   -0.401195633965034215E+01    1
    0.956420552823503689E-01    0.368786002639376886E-01    0.738072354325563951E+00    0.804431786698207389E+02    0.146297475607150407E+01    0.102146411280070737E+00    0.918241473805388608E+02    0.107144487746566419E+01   -0.301481701732651418E+05   -0.403195633965034173E+01    1
   -0.177418770544294085E-01    0.101201258432122354E+00    0.744820199339947697E+00    0.331511063803289474E+02    0.166463584590311986E+01    0.997234437426192666E-01    0.103877511729213069E+03    0.186209756552953198E+01   -0.293717198114180283E+05   -0.405195633965034396E+01    1
    0.184157265837387625E-01    0.562134340667868604E-01    0.432002030302935436E+00    0.179040850355608505E+02    0.162113348813762204E+01    0.151125706467393137E-01    0.103414234908021569E+03    0.150234658247659669E+01   -0.276971894213673804E+05   -0.407195633965034443E+01    1
   -0.111808939434991997E-01    0.878757218451138578E-01    0.311673025995803654E+00    0.106185172564660704E+02    0.162316976824175452E+01    0.625473375886093086E-01    0.825418225090835023E+02    0.889451951380688666E+00   -0.276955465929255661E+05   -0.409195633965034400E+01    1
    0.126784515295237949E-01    0.491478994260716780E-02    0.360905744123035832E+00    0.558420677073481002E+02    0.149907778912341882E+01    0.101990221173289708E+00    0.108876382799967203E+03    0.134524976508019867E+01   -0.271276409828617543E+05   -0.411195633965034357E+01    1
    0.913866123434405042E-01    0.429707285626939259E-01    0.355371515046631004E+00    0.170186417786696111E+02    0.171215708389725552E+01    0.217031980552930687E-01    0.753905908566421061E+02    0.117434062971423270E+01   -0.267593373070997695E+05   -0.413195633965034226E+01    1
    0.113410004114172340E-01    0.170910675601806047E-01    0.390444431233937017E+00    0.632938362352395956E+02    0.167233117107541807E+01    0.373553386718863539E-01    0.640250740851397211E+02    0.149269483309754225E+01   -0.267072340033904766E+05   -0.415195633965034450E+01    1
   -0.171661112291297173E-02   -0.271027339981351739E-02    0.689756852186636960E+00    0.512560678590892493E+02    0.172408822452841104E+01    0.133811033582313277E+00    0.829671178996526919E+02    0.640689597921714205E+00   -0.251492510452426141E+05   -0.417195633965034762E+01    1
   -0.298154095749145615E-01   -0.916821914092439197E-02    0.791352154703211741E+00    0.623091735026497702E+02    0.143126474206375853E+01    0.568331839337072042E-01    0.114291252773692108E+03    0.116277901411219631E+01   -0.240755249449242328E+05   -0.419195633965034720E+01    1
    0.480257191177072620E-01   -0.348307083768884460E-01    0.544994610635608390E+00    0.181770318441831584E+02    0.152607403691141275E+01    0.260982110453654333E-01    0.115498130836738071E+03    0.123800734984275995E+01   -0.234956599865872413E+05   -0.421195633965034677E+01    1
   -0.482536622707554069E-01    0.245791393035637816E-01    0.917262787741187857E+00    0.396099940043228713E+02    0.141538370972566607E+01    0.182728201851068139E+00    0.996240082641877223E+02    0.125651614387250699E+01   -0.234941332399369421E+05   -0.423195633965034279E+01    1
   -0.183681223236291345E-01   -0.620788017889002397E-01    0.646650609750789807E+00    0.617902104271031050E+01    0.158055601964873160E+01    0.815217722228245983E-01    0.915423496563348067E+02    0.248017711721877365E-01   -0.233030169080946944E+05   -0.425195633965034059E+01    1
   -0.429964580674660410E-01    0.198642292493800450E-01    0.778942871299461381E+00    0.411266735073586247E+02    0.149818875981204824E+01    0.148302639583368895E+00    0.896100347117370575E+02    0.128010340245379162E+01   -0.221080830728667061E+05   -0.427195633965034727E+01    1
    0.973704615181926122E-02   -0.554195905309192794E-03    0.812760258687100223E+00    0.282195674143846489E+02    0.146032532149419447E+01    0.154033551916376923E-01    0.104855621549780139E+03    0.123655401247102747E+01   -0.215800344899684060E+05   -0.429195633965034329E+01    1
   -0.645610278644198760E-01   -0.426926107786632231E-01    0.619075015029951325E+00    0.550285019139122440E+02    0.143375994786864469E+01    0.128507913786555406E+00    0.131565550986230846E+03    0.694920305383657455E+00   -0.215200630751206118E+05   -0.431195633965034109E+01    1
   -0.691101122543083708E-02   -0.434715076013677537E-01    0.824591567368934020E+00    0.227472961785690408E+02    0.162269198898168576E+01    0.116689364924843358E+00    0.113085664686377413E+03    0.161301432627573149E+01   -0.214866371423752134E+05   -0.433195633965034244E+01    1
    0.511139862381820922E-01   -0.858854860592952671E-02    0.637041578901408556E+00    0.435560240829200751E+02    0.152560040837278876E+01    0.106175174204866787E+00    0.764564806216916253E+02    0.171332675360294884E+01   -0.207358003285932573E+05   -0.435195633965034201E+01    1
   -0.531387738332059836E-01    0.104648849895802767E+00    0.387269671625591783E+00    0.480870372208973009E+02    0.162885017246973951E+01    0.472514179163887327E-01    0.900145186958532122E+02    0.918613829372044721E+00   -0.205570718247715558E+05   -0.437195633965034336E+01    1
   -0.767868488917054920E-01   -0.432387890821508900E-01    0.821204136038541144E+00    0.670915869166338865E+02    0.160504118728381751E+01    0.128705631685185964E-01    0.128480115325608608E+03    0.161516902706245524E+01   -0.201520537822622864E+05   -0.439195633965034649E+01    1
    0.657677665493835439E-01   -0.413826815681384713E-01    0.794864035213347586E+00    0.250663171266912563E+02    0.166599765810281397E+01    0.849379616012704008E-01    0.968427882283619539E+02    0.100445859840065066E+01   -0.199202420408566541E+05   -0.441195633965034784E+01    1
    0.147456597486677644E-01   -0.501042255980168535E-01    0.617985959479220193E+00    0.268374997882822370E+02    0.159739856219186072E+01    0.798629582064852711E-01    0.634776567504000795E+02    0.125168163633810736E+01   -0.196275040408361456E+05   -0.443195633965034474E+01    1
    0.130680741816612510E-01    0.682330174016538005E-01    0.659085916420940054E+00    0.367205988407498793E+02    0.165697325936005302E+01    0.104999464810965462E+00    0.802510857697657087E+02    0.138982123001218416E+01   -0.193392734217931575E+05   -0.445195633965034343E+01    1
   -0.941203758968298110E-02   -0.570233023361178953E-01    0.494251354585078684E+00    0.570704591579941081E+02    0.161865121571780679E+01    0.624474246939513006E-01    0.497513971819619201E+02    0.615609618074873133E+00   -0.191737733228320503E+05   -0.447195633965034745E+01    1
    0.233469254181716294E-02    0.190528775346728262E-01    0.529633287970147970E+00    0.334975397397047914E+02    0.151854942238418622E+01    0.381544078547372337E-01    0.132266475708596971E+03    0.154211975385375277E+01   -0.188852122072311540E+05   -0.449195633965034435E+01    1
    0.746598372492450896E-01    0.500700306052730623E-01    0.707378177876887837E+00    0.399286424690569746E+02    0.153033648301481406E+01    0.982941186697342539E-01    0.792570743718300861E+02    0.142304469436881953E+01   -0.188696744795805935E+05   -0.451195633965034482E+01    1
   -0.662479201639437909E-01    0.510725486504207821E-01    0.745128228972724127E+00    0.246936628031644787E+02    0.147308180571178005E+01    0.100780566837356741E-01    0.844055225998916825E+02    0.661574444093015579E+00   -0.187213109184957721E+05   -0.453195633965034705E+01    1
   -0.788789769234867801E-02   -0.364393887774238298E-01    0.719015419588852289E+00    0.482650404945499929E+02    0.172223633492887807E+01    0.549146150281393727E-01    0.101362613168920092E+03    0.857238318685765499E+00   -0.187024135266337471E+05   -0.455195633965034396E+01    1
   -0.488852577381027054E-02    0.171764969258072844E-01    0.445965892922028706E+00    0.538963088803269343E+02    0.156792115281712574E+01    0.936550102540075341E-01    0.954915707776724076E+02    0.135305198097639146E+01   -0.184562688283274401E+05   -0.457195633965034354E+01    1
    0.799070684560284766E-01   -0.681604785604143365E-01    0.600365718204937004E+00    0.453850470195108784E+02    0.158364340749003962E+01    0.113126127486672501E+00    0.541092820416542395E+02    0.951278733634550067E+00   -0.184170683267563436E+05   -0.459195633965034666E+01    1
    0.107873190059096270E-01   -0.181691661510987416E-01    0.625965863564610370E+00    0.281336768629256007E+02    0.157454519937328130E+01    0.792759596956118251E-01    0.971120669012043294E+02    0.167132900318096023E+01   -0.183438574158897536E+05   -0.461195633965034801E+01    1
    0.214246639561822966E-01    0.574435838895503426E-01    0.611296588531518692E+00    0.262696072241213372E+02    0.157094400235051568E+01    0.568861661047586759E-01    0.786005339561862399E+02    0.189864603431213630E+01   -0.181413549595056538E+05   -0.463195633965034759E+01    1
   -0.471591977572772270E-01   -0.832078503318609553E-01    0.990942415746416061E+00    0.508229018999240552E+02    0.156491645321819628E+01    0.843177425665848218E-02    0.853661006098741666E+02    0.825365122850602484E+00   -0.180254809287822936E+05   -0.465195633965034716E+01    1
    0.863626596543727587E-01   -0.531982506061991905E-02    0.595106630886210186E+00    0.563829717620225352E+02    0.161588747626620322E+01    0.868126959890005850E-01    0.109983652142562477E+03    0.126476586450691042E+01   -0.174873207493006194E+05   -0.467195633965034407E+01    1
   -0.101617578592531441E+00    0.673491167898809390E-01    0.603228297912061118E+00    0.584210635640287421E+02    0.160950778150981577E+01    0.638765801451592063E-01    0.113695883365735114E+03    0.789085363933045736E+00   -0.172451705276853681E+05   -0.469195633965034364E+01    1
   -0.434412073610020329E-04   -0.175221819011453124E-01    0.478432928076313768E+00    0.592320375266264776E+02    0.154366919524717039E+01    0.140307346414075634E+00    0.106655328119629431E+03    0.969891276856594819E+00   -0.170892189750914404E+05   -0.471195633965034677E+01    1
   -0.250235616107565050E-02   -0.773830170116451416E-01    0.659773672893163132E+00    0.534378944860588376E+02    0.159081211939292544E+01    0.151172756862018698E+00    0.728794770647264301E+02    0.715055011550021602E+00   -0.168525396094064417E+05   -0.473195633965034634E+01    1
   -0.718342186846600145E-01   -0.326001015363762414E-01    0.545829363696967773E+00    0.510943895279157800E+02    0.155836338533429486E+01    0.893240848349301647E-01    0.474111320702304369E+02    0.291368783514225904E+00   -0.168205405559761784E+05   -0.475195633965034325E+01    1
    0.262438051136714770E-01   -0.105523319940105706E+00    0.737266672331108319E+00    0.320719615129011046E+02    0.148840652640059767E+01    0.738298820932280775E-01    0.842349154697035942E+02    0.821511833682535997E+00   -0.163221271972041886E+05   -0.477195633965034460E+01    1
   -0.565823498217815912E-01    0.844735255633628779E-02    0.453488472083990346E+00    0.430667908346287405E+02    0.163884461274965432E+01    0.135541984730498777E+00    0.615481722350659552E+02    0.136979954268500292E+01   -0.161556620806409574E+05   -0.479195633965034506E+01    1
   -0.440559243299259717E-01    0.223514280878503169E-01    0.818581027198380329E+00    0.176557707107543749E+02    0.163355684074949048E+01    0.469725880042083238E-01    0.631619384109537592E+02    0.171937346459202556E+00   -0.156440842615596248E+05   -0.481195633965034641E+01    1
   -0.259814512654881931E-01    0.378397969890879315E-01    0.384699307137844559E+00    0.565176562731658834E+02    0.172209759558642128E+01    0.107462517283914039E+00    0.777280224211784656E+02    0.176614092386432442E+01   -0.150195888477932367E+05   -0.483195633965034776E+01    1
    0.162500695723914734E-01   -0.301382491844554498E-01    0.473393462055836434E+00    0.253438263118503144E+02    0.163800750245329629E+01    0.520850911780515458E-04    0.226232136913871216E+02    0.157084238339363846E+01   -0.148773232542935493E+05   -0.485195633965034734E+01    1
   -0.150842712383852506E-01   -0.107516097378358363E+00    0.696422231761195332E+00    0.532747475909747905E+02    0.156507730892290042E+01    0.608701852582229572E-01    0.575644849933240437E+02    0.121523434524245322E+01   -0.146330715995134105E+05   -0.487195633965034602E+01    1
    0.114238722564923012E-02    0.151733508902263114E-01    0.642407184984068125E+00    0.437394015920988579E+02    0.155150203229481343E+01    0.142634735330639834E+00    0.948072805828464169E+02    0.912717756804833580E+00   -0.145909552525883682E+05   -0.489195633965034382E+01    1
   -0.777234344316371090E-01    0.601540493987329297E-01    0.829504439176164232E+00    0.194559789716630398E+02    0.160499905759484940E+01    0.490583611675507944E-01    0.520864571840676263E+02    0.377488802829962666E+00   -0.144173035530503239E+05   -0.491195633965034428E+01    1
    0.645239734123369824E-01   -0.285351028977130841E-01    0.941717116103068741E+00    0.280893800750375888E+02    0.167016893363606078E+01    0.759311554158040719E-01    0.101787827668839071E+03    0.202461992734559892E+00   -0.143615860082978197E+05   -0.493195633965034563E+01    1
   -0.122814077830561766E-01   -0.555220674295947153E-01    0.680210255411323517E+00    0.714129101441089631E+02    0.166274624600510523E+01    0.716385424376132923E-01    0.841009447621737820E+02    0.150192049268935168E+01   -0.142572550128023413E+05   -0.495195633965034610E+01    1
    0.801182142743066122E-01    0.673774071671105063E-01    0.533812308387241363E+00    0.609105120929065933E+02    0.157065353272007302E+01    0.751442380914557756E-01    0.105929826123818813E+03    0.919651226845392245E+00   -0.141113000847238236E+05   -0.497195633965034567E+01    1
    0.241100728379128604E-01    0.183669614381185460E-01    0.751138360703860752E+00    0.523428912699799511E+02    0.149356053002494504E+01    0.187678631961305034E-01    0.764712011387126722E+02    0.409972266370092875E+00   -0.139995781679952652E+05   -0.499195633965034435E+01    1
   -0.192448988740029185E-01    0.382454609415592769E-01    0.564407861468985361E+00    0.478398772179163174E+02    0.151079702840417318E+01    0.131005651763293554E-01    0.100169002483838639E+03    0.426330884550746303E+00   -0.139757507888445634E+05   -0.501195633965034304E+01    1
    0.563797168793004830E-02    0.637696285448452749E-01    0.799220600942177173E+00    0.552768573191584309E+02    0.165050655681550884E+01    0.106228013318177980E+00    0.106515499085478154E+03    0.723955953527767537E+00   -0.138943745463596151E+05   -0.503195633965034617E+01    1
    0.783994356105459020E-02    0.906051355284073212E-01    0.656099554780871230E+00    0.613426781767667322E+02    0.153730342521868235E+01    0.431768569113903516E-01    0.959610979571232576E+02    0.320506541966464109E+00   -0.135796882669831921E+05   -0.505195633965034840E+01    1
   -0.949279245459084819E-01   -0.794381538814899896E-01    0.724352840520565699E+00    0.454262861406934420E+02    0.151629810302713919E+01    0.827638985505479430E-01    0.748636146924905432E+02    0.853694033147483267E+00   -0.133106285403410347E+05   -0.507195633965034709E+01    1
