    0.124092397494913165E+02   -0.496722150558588638E+01   -0.144522801190087602E+01    0.315303430716996971E-01   -0.999999998999999514E+91   -0.391195633965034517E+01    1
   -0.164133821731842211E+01   -0.624399764674655167E+01    0.121162413453487154E+02   -0.612962956826976837E-01   -0.999999998999999514E+91   -0.393195633965034208E+01    1
    0.127071539673181206E+02   -0.717428021593211440E+01    0.124003019855844236E+02    0.971446043276023852E-01   -0.999999998999999514E+91   -0.395195633965034165E+01    1
    0.901096135775683926E+01   -0.334608534224531518E+01    0.109972727967291508E+02   -0.205523108620538908E-01   -0.999999998999999514E+91   -0.397195633965034300E+01    1
   -0.383270711734058267E+01   -0.254571396300055497E+01    0.705525226055953070E+01    0.264885484459863752E-02   -0.999999998999999514E+91   -0.399195633965034391E+01    1
   -0.293958643254454834E+02    0.348518890230934097E+01    0.120571272660028228E+02    0.347669044716701695E-01   -0.999999998999999514E+91   -0.401195633965034215E+01    1
   -0.573327434750293996E+01    0.917718522777663281E+01    0.602743401114225197E+01    0.555340367195992571E-01   -0.999999998999999514E+91   -0.403195633965034173E+01    1
    0.169465685686166552E+02    0.113856577701230890E+02    0.171373629651257673E+02   -0.110856835622205399E+00   -0.999999998999999514E+91   -0.405195633965034396E+01    1
    0.921572910547190105E+01   -0.551054530211249372E+01    0.106477988925929914E+02   -0.788909804081881078E-01   -0.999999998999999514E+91   -0.407195633965034443E+01    1
    0.150443364094472862E+02    0.410083686822553517E+01    0.569661582550791135E+01   -0.165045082122132827E-02   -0.999999998999999514E+91   -0.409195633965034400E+01    1
   -0.419867304962169818E+01    0.215993730381713700E+01    0.552938528121383843E+01    0.633922437547587269E-02   -0.999999998999999514E+91   -0.411195633965034357E+01    1
    0.652724440074833101E+01    0.136553556548219639E+02    0.371191712359643411E+01   -0.241533132362738764E-02   -0.999999998999999514E+91   -0.413195633965034226E+01    1
    0.115303216025246158E+01    0.136785170710039328E+01    0.200430482121070508E+01   -0.144845589881319431E+00   -0.999999998999999514E+91   -0.415195633965034450E+01    1
   -0.286985173587080133E+01    0.468500952823231565E+01    0.141147767165518729E+02    0.177899509490404110E-01   -0.999999998999999514E+91   -0.417195633965034762E+01    1
    0.220510748193877362E+02    0.102957000023231409E+02    0.105411756603176521E+02   -0.264582892080314318E-02   -0.999999998999999514E+91   -0.419195633965034720E+01    1
   -0.516831385012577371E+01    0.111835396597583951E+02    0.857298394622452875E+01   -0.112694654193133091E-01   -0.999999998999999514E+91   -0.421195633965034677E+01    1
   -0.101884621692088722E+02    0.423866063503153168E+01    0.436954015077790636E+01   -0.551752798121675422E-01   -0.999999998999999514E+91   -0.423195633965034279E+01    1
    0.148219295971393414E+02   -0.116983104635322626E+02    0.311495037473539549E+01    0.239392194194432625E-01   -0.999999998999999514E+91   -0.425195633965034059E+01    1
    0.153890303639699120E+02   -0.795795025693821678E+01    0.127633047136169395E+02   -0.405583560005663146E-01   -0.999999998999999514E+91   -0.427195633965034727E+01    1
    0.269316566465535701E+00   -0.143799402072511242E+02    0.129769801338488264E+02    0.599330515091787020E-02   -0.999999998999999514E+91   -0.429195633965034329E+01    1
    0.354094442420749544E+02    0.202269192714460502E+02    0.594082453752706829E+01   -0.642054794001746809E-01   -0.999999998999999514E+91   -0.431195633965034109E+01    1
    0.351068810866541128E+02    0.224721461129449018E+02    0.521989576232249064E+01   -0.238584585472929600E+00   -0.999999998999999514E+91   -0.433195633965034244E+01    1
    0.115758670104471797E+02    0.561682161760370224E+01    0.640483895345326104E+01   -0.615970421844261040E-01   -0.999999998999999514E+91   -0.435195633965034201E+01    1
   -0.123259414703822827E+02   -0.249065560509761763E+01    0.580801037026059674E+01    0.186217826286594140E+00   -0.999999998999999514E+91   -0.437195633965034336E+01    1
