Nested Sampling Global Log-Evidence           :    0.451414026706015102E+04  +/-    0.359767243416548255E+00

Dim No.       Mean        Sigma
   1    0.156517922830181782E+02    0.118286425812706089E+02
   2    0.870278538826656067E+01    0.628455362721962274E+01
   3    0.906094992463719073E+01    0.406629102845298718E+01
   4    0.293271044531461910E-03    0.270168556980023293E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.202860909758944423E+02
   2    0.107137068272924534E+02
   3    0.444192745801311517E+01
   4    0.400266862577260737E-05

MAP Parameters
Dim No.        Parameter
   1    0.178096133810637554E+02
   2    0.746232939299737374E+01
   3    0.527688501624576745E+01
   4    0.248916627909637330E-03
