Nested Sampling Global Log-Evidence           :   -0.198070226653575332E+04  +/-    0.102410837089229712E+01

Dim No.       Mean        Sigma
   1    0.208354987246132578E+00    0.322803789645385170E-01
   2    0.490398647107552108E+02    0.379805756622727531E+00
   3    0.157742115967691854E+01    0.134146830168742921E-01
   4    0.204920610045582771E-02    0.168433638660086312E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.199072524151970132E+00
   2    0.492801043273639152E+02
   3    0.158141240782948422E+01
   4    0.663726062393732441E-04

MAP Parameters
Dim No.        Parameter
   1    0.212455994036862994E+00
   2    0.486382988386532986E+02
   3    0.157281011742925791E+01
   4    0.517196723486157417E-03
