Nested Sampling Global Log-Evidence           :    0.354889687230220215E+04  +/-    0.808097594987294054E+00

Dim No.       Mean        Sigma
   1    0.335377599148107219E+00    0.513494262616460539E-02
   2    0.103158443323953838E+00    0.222326971669664728E-02
   3    0.133958927091739639E+02    0.645040799188723368E+00
   4    0.316733493585875520E-01    0.421544847347967821E-03
   5    0.432897693105596559E+02    0.177857950519647395E+00
   6    0.108117001353183625E+00    0.111115521454871686E-02
   7    0.116788107481741926E+00    0.104175735524002092E-02
   8    0.782918033450404227E+00    0.245771236521373461E-02
   9    0.589100510753158417E+02    0.313469251455648634E+00
  10    0.320165523511324379E+00    0.479692424496148094E-02
  11    0.102281803723164577E+01    0.100373964031247685E-01
  12    0.243904384895563586E+01    0.149949440756908248E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.328972442038564072E+00
   2    0.102537242380160432E+00
   3    0.142536800818040561E+02
   4    0.310765856736071877E-01
   5    0.432797094543662055E+02
   6    0.106307936249867813E+00
   7    0.115104686580781448E+00
   8    0.781685247052713028E+00
   9    0.590052415399847163E+02
  10    0.315745670788255384E+00
  11    0.101617947967125999E+01
  12    0.244987192564610590E+01

MAP Parameters
Dim No.        Parameter
   1    0.340806992216941607E+00
   2    0.100457702725744322E+00
   3    0.137178204221985940E+02
   4    0.321062263853841984E-01
   5    0.435214757746429441E+02
   6    0.108573269301642572E+00
   7    0.117271987274736755E+00
   8    0.786157879267769033E+00
   9    0.591975501285395467E+02
  10    0.321721859662088883E+00
  11    0.102505698806547474E+01
  12    0.243677687024125023E+01
