Nested Sampling Global Log-Evidence           :    0.683109491990738843E+04  +/-    0.690840263084933959E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.683109491990738843E+04 +/-    0.690840263084933959E+00
Local Log-Evidence    0.683109491990738843E+04 +/-    0.690840263084933959E+00

Dim No.       Mean        Sigma
   1    0.462755798792201037E-01    0.172738214666156307E-02
   2    0.704070424883335762E-02    0.339937951910820305E-03
   3   -0.913084044235111525E-02    0.156911539889515583E-03
   4    0.559921140516789428E+00    0.552409763272140950E-02
   5    0.865972976295364276E+02    0.220368803259250873E+00
   6    0.959063555856297517E-01    0.362840142745861425E-03
   7    0.203311301823274837E+00    0.159531710171765119E-03
   8    0.602364081207124730E-02    0.317955031271972941E-03
   9   -0.141825945585534706E-01    0.881698461361909275E-03
  10    0.202443484321054891E-01    0.514582135640871230E-03
  11   -0.115214618282709329E-01    0.516674126760676886E-03
  12    0.987938820168981824E+00    0.806984206948334164E-02
  13    0.748303539847028909E+00    0.286416180779481026E-02
  14    0.373769314410054179E+02    0.115753191144486944E+01
  15    0.506484354597879047E+02    0.314328130187189969E+00
  16    0.385359534503838863E+00    0.661518411578744959E-02
  17    0.439282806645675006E+01    0.149392564996226364E-01
  18    0.781384841404003105E+00    0.644267486122210753E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.461767894443890561E-01
   2    0.702551083900572471E-02
   3   -0.912598153735689165E-02
   4    0.559614132663123320E+00
   5    0.866068395570420506E+02
   6    0.958852168917191244E-01
   7    0.203311479565244674E+00
   8    0.603178024192337070E-02
   9   -0.142266901747576321E-01
  10    0.202763482568922848E-01
  11   -0.114946885874577936E-01
  12    0.988427768967367393E+00
  13    0.748471605630154135E+00
  14    0.373039254474684867E+02
  15    0.506677377095492503E+02
  16    0.385772177319053555E+00
  17    0.439217152809482236E+01
  18    0.781347575742538103E+00

MAP Parameters
Dim No.        Parameter
   1    0.461767894443890561E-01
   2    0.702551083900572471E-02
   3   -0.912598153735689165E-02
   4    0.559614132663123320E+00
   5    0.866068395570420506E+02
   6    0.958852168917191244E-01
   7    0.203311479565244674E+00
   8    0.603178024192337070E-02
   9   -0.142266901747576321E-01
  10    0.202763482568922848E-01
  11   -0.114946885874577936E-01
  12    0.988427768967367393E+00
  13    0.748471605630154135E+00
  14    0.373039254474684867E+02
  15    0.506677377095492503E+02
  16    0.385772177319053555E+00
  17    0.439217152809482236E+01
  18    0.781347575742538103E+00
