    0.889925483554967922E+00    0.454069307069503765E+02    0.432894996054222145E-01    0.411259237030394353E+00    0.778513032414574702E+00   -0.858488485066806126E-02    0.436351666747169815E-03    0.697977234550834158E+00    0.903881031197153106E+02    0.499623234481724743E-01    0.300650491946039045E+00    0.650114801503049603E+04
    0.908959080338884950E+00    0.438918113133316865E+02    0.401845750710448230E-01    0.474917640147678954E+00    0.778272435485202863E+00   -0.307378571600072799E-03    0.476110481236804127E-02    0.665097229087787900E+00    0.912597075215351055E+02    0.499847595308628642E-01    0.297101726741579419E+00    0.650233425945962881E+04
    0.906588420899228753E+00    0.459028498821431725E+02    0.387991489006020707E-01    0.459975718155502644E+00    0.776203455642414109E+00    0.271654949124253966E-02   -0.156832661607632005E-02    0.691726206808751742E+00    0.917103823435375034E+02    0.496689268377624032E-01    0.304039226434872079E+00    0.650284171978839368E+04
    0.892726512126393645E+00    0.482936964406020337E+02    0.330410268995811537E-01    0.534367215223752190E+00    0.785585486141341938E+00   -0.811738569817790565E-02    0.254590025306724666E-03    0.665251539955289850E+00    0.917790948505355431E+02    0.499049024993164780E-01    0.287097181169861382E+00    0.650313901276459001E+04
    0.839963819972340819E+00    0.430796655287666468E+02    0.452715746416220977E-01    0.406154852642796049E+00    0.779938847829099280E+00   -0.316456580061924987E-03   -0.269840696969625817E-02    0.654564067185803955E+00    0.932641864195698389E+02    0.499092440997666309E-01    0.310710986242906329E+00    0.650316920250793282E+04
    0.864437895186979111E+00    0.514170154386903349E+02    0.448209166905856882E-01    0.403774505600402511E+00    0.777420080137178782E+00   -0.708587043207740334E-03   -0.535437063994210604E-02    0.702662828286913177E+00    0.947153061464293842E+02    0.499220712434904762E-01    0.314097471920000038E+00    0.650340143368071585E+04
    0.863573834885513425E+00    0.505372429008862625E+02    0.397660933534810385E-01    0.450626237967858556E+00    0.780004061370281665E+00   -0.413021806850178211E-02   -0.134128566969989385E-02    0.670780128914471474E+00    0.896693920126739670E+02    0.499994289165573147E-01    0.309127417588529574E+00    0.650345487744841193E+04
    0.900737835103504025E+00    0.411851477369303396E+02    0.470240808536024485E-01    0.408554656403874783E+00    0.777590772290076448E+00   -0.836317942776551408E-02    0.363516028090707117E-02    0.684026103061586732E+00    0.932707908434897206E+02    0.499959248101143755E-01    0.312918016290209988E+00    0.650355374206809756E+04
    0.880143643695941780E+00    0.456339504701626666E+02    0.487504886696167108E-01    0.406126156074730904E+00    0.782486452080579875E+00   -0.207314376638283171E-02   -0.408822143281106689E-02    0.671111381016217035E+00    0.926478944124460781E+02    0.498603879475738171E-01    0.310493465400307200E+00    0.650362750411245270E+04
    0.895260417519684770E+00    0.500346276574976230E+02    0.469200370596787528E-01    0.409712067978170225E+00    0.772687879073678197E+00    0.367202342792922760E-02    0.116164123989250683E-02    0.640325397986426847E+00    0.948951641105607564E+02    0.496673579121086201E-01    0.308334420209738613E+00    0.650369469299764478E+04
