Nested Sampling Global Log-Evidence           :    0.446916750609462724E+04  +/-    0.796157053212413146E+00

Dim No.       Mean        Sigma
   1    0.200515993560968164E+01    0.502330064428776688E-02
   2    0.100688000876062236E-02    0.795587678258388308E-03
   3   -0.204104078849812838E-02    0.819874576405273288E-03
   4    0.700929384485660112E+00    0.283411734127684938E-02
   5    0.448025065084600840E+02    0.222556589080040779E+00
   6    0.492378337132247934E-01    0.833457305005595988E-03
   7    0.910710371485643577E+02    0.657195440851287782E+00
   8    0.101781853229675187E+00    0.857440849335868675E-03
   9    0.998720367862331870E-01    0.899126296435205034E-03
  10    0.797513746688479075E+00    0.321247128755493402E-02
  11    0.601287604321390816E+02    0.478353928475646673E+00
  12    0.321664811640710979E+00    0.502760956038405139E-02
  13    0.960540305697085262E+00    0.101094981831148546E-01
  14    0.242385976490834931E+01    0.160961814472985951E-01
  15    0.160082462715257412E+01    0.152586538498701921E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.200596446551992003E+01
   2    0.860947634958533488E-03
   3   -0.233417808398942057E-02
   4    0.700733327787130600E+00
   5    0.447532616235254466E+02
   6    0.488889053633639672E-01
   7    0.911380394078292113E+02
   8    0.101915478749026067E+00
   9    0.995831719299988399E-01
  10    0.798212713233493187E+00
  11    0.601470228748130253E+02
  12    0.326079093360051031E+00
  13    0.953355615391365707E+00
  14    0.240825915684019565E+01
  15    0.160113449676428088E+01

MAP Parameters
Dim No.        Parameter
   1    0.200110554947198693E+01
   2    0.129609288630695447E-03
   3   -0.169801564020575840E-02
   4    0.701946563830436965E+00
   5    0.448095097884984099E+02
   6    0.489519745455596414E-01
   7    0.909061009205930191E+02
   8    0.100735496335852007E+00
   9    0.999268403414632217E-01
  10    0.798455596858717476E+00
  11    0.594880711504684072E+02
  12    0.322239136945382532E+00
  13    0.954850812414014927E+00
  14    0.241789505819278272E+01
  15    0.159886332372555295E+01
