    0.199510017403641093E+01   -0.614246641637162605E-03   -0.142494056277344175E-02    0.702205920815259788E+00    0.445699489004100116E+02    0.484770511322751563E-01    0.908024236655846266E+02    0.100290441680444389E+00    0.100047879856486860E+00    0.801810544943984849E+00    0.596751371504765018E+02    0.327837331955569800E+00    0.940703452131794848E+00    0.240133008679223758E+01    0.159756176663133798E+01    0.450684425046133492E+04
    0.200319998371827479E+01   -0.641572835557908863E-03   -0.279310900852548089E-02    0.695914602724222009E+00    0.446337984040860007E+02    0.490601847380872438E-01    0.901933429242601648E+02    0.101981113815875754E+00    0.100737734571475085E+00    0.797601029748915114E+00    0.600730453094142831E+02    0.332250402248920995E+00    0.943237477722761120E+00    0.239340428895827628E+01    0.160027438634120012E+01    0.450858530802855239E+04
    0.201750958124222812E+01    0.218884958560833015E-02   -0.244062733241629751E-02    0.699652854112515210E+00    0.454944100873466439E+02    0.518950260889573661E-01    0.918810242302615023E+02    0.103707034934938380E+00    0.101158181962702182E+00    0.801293611213441892E+00    0.591312174144576304E+02    0.320176791657048432E+00    0.975610094603911016E+00    0.242330329488411378E+01    0.160358879633199480E+01    0.450871746856816299E+04
    0.200675164327101019E+01    0.192948040600717115E-02   -0.148741266004356670E-02    0.696855306822020903E+00    0.452107995167760635E+02    0.505214949112870529E-01    0.903386881286663481E+02    0.101353862059046312E+00    0.991957942804391479E-01    0.800153431845867402E+00    0.598181489964794508E+02    0.323339394794135593E+00    0.959042147300753767E+00    0.242164403737056588E+01    0.160312248409791613E+01    0.450902500016729391E+04
    0.199874676969184595E+01   -0.873283181923455122E-03   -0.254486012148437066E-02    0.701292415586984519E+00    0.452193893447955659E+02    0.505174235166500271E-01    0.906522559342565017E+02    0.995961389893594978E-01    0.991806167647192455E-01    0.807673427624285512E+00    0.598302221316070231E+02    0.326897541734334163E+00    0.944213924041672037E+00    0.240882794241587783E+01    0.160070010410845098E+01    0.450913580875305706E+04
    0.199934777724844226E+01   -0.199010632523577684E-02   -0.389247873203437452E-02    0.695901885159398881E+00    0.447366299214465784E+02    0.490981401748390028E-01    0.899824095903429395E+02    0.997263982143711258E-01    0.991265322957685241E-01    0.802804662467405561E+00    0.608211379561686130E+02    0.322179950092621903E+00    0.955124019568439730E+00    0.243390870053136732E+01    0.160124957041646532E+01    0.450916386339938254E+04
    0.199578815196662074E+01    0.178444323229127099E-03   -0.295483869638637998E-02    0.702646889545033071E+00    0.446450640126917548E+02    0.484119427848899928E-01    0.906306168926745954E+02    0.100263600692497776E+00    0.973503705223972837E-01    0.793055075583240177E+00    0.605333148207508174E+02    0.320878574569972430E+00    0.951521180113340970E+00    0.244121958588967258E+01    0.159877617895558721E+01    0.450937665456645027E+04
    0.200743413466675058E+01   -0.130227045511906170E-02   -0.235625838482752398E-02    0.696083151251107868E+00    0.445645678816861093E+02    0.491257840142292623E-01    0.905575616832937982E+02    0.100905248719509746E+00    0.101015002059800948E+00    0.799469711064207056E+00    0.598530614300426507E+02    0.343664422877400233E+00    0.925540450210251553E+00    0.235987321305240672E+01    0.160202602280397799E+01    0.450938550169390328E+04
    0.201242011518007047E+01    0.994967334146893779E-03   -0.209389374641253149E-02    0.705179563436156953E+00    0.446245143499322410E+02    0.491217201466745274E-01    0.927313231796221231E+02    0.101543868456222652E+00    0.101352782635871719E+00    0.796393609662868207E+00    0.592322048768913234E+02    0.321889091282309359E+00    0.966176812612937530E+00    0.242339977477545432E+01    0.160010218515759095E+01    0.450953892128861571E+04
    0.200612463871829583E+01    0.941420076955000961E-03   -0.266365457435464642E-02    0.698304728935916996E+00    0.447673425439880717E+02    0.489584450663194948E-01    0.901450253043912966E+02    0.101736125846372150E+00    0.987379169412145458E-01    0.804086140582470632E+00    0.605205656743102836E+02    0.327231198715766558E+00    0.947088574937549499E+00    0.240925997063995867E+01    0.160287060376154855E+01    0.450961925627944493E+04
    0.200091729348884328E+01    0.145044176598791916E-02   -0.204260417409103971E-02    0.709534241508165020E+00    0.447273342147073123E+02    0.483401000518949159E-01    0.921249984373268944E+02    0.101208717349525884E+00    0.989643330322940995E-01    0.790476207668067810E+00    0.594524061516063682E+02    0.319171699470617021E+00    0.960717542401637314E+00    0.242360293043723152E+01    0.159818867581707780E+01    0.450964243561743478E+04
    0.200287812638344143E+01    0.162195999080614424E-03   -0.305013000835044866E-02    0.702416848370800206E+00    0.444575816226739420E+02    0.482038201788912227E-01    0.912435827854291119E+02    0.999798244551479420E-01    0.986149954039434173E-01    0.796962160737380354E+00    0.607971164936292254E+02    0.320309306496200596E+00    0.959892682234016026E+00    0.242959538461308222E+01    0.160152962471836036E+01    0.450970496150758481E+04
    0.200585187156746159E+01   -0.410668799921511075E-03   -0.487535904453510055E-02    0.697930290569455658E+00    0.448857525582859935E+02    0.499003861669788662E-01    0.904830393618971698E+02    0.100504386746368121E+00    0.991869890897910944E-01    0.801565754328240176E+00    0.600725877475847625E+02    0.320279982293718957E+00    0.962485691783697361E+00    0.243586570640628342E+01    0.160316507593614932E+01    0.450981835418718310E+04
    0.200694196197290076E+01    0.598622509196016991E-03   -0.922786692132211879E-04    0.702755911225137697E+00    0.451159150609953485E+02    0.504313360821195822E-01    0.911041028587502666E+02    0.101113856507941594E+00    0.101119405567510451E+00    0.803080892232862276E+00    0.596577849996909890E+02    0.321561174096136326E+00    0.958009170444141245E+00    0.242450524149658175E+01    0.160176615262350652E+01    0.451061798803860438E+04
    0.199422633465750287E+01    0.334724676855204439E-02   -0.131334992235241504E-02    0.701443473180827559E+00    0.447915571277964730E+02    0.483264422710133826E-01    0.902996277190814851E+02    0.101885264628475483E+00    0.990535628551041936E-01    0.794230661379588310E+00    0.603778718659327893E+02    0.322350335862055803E+00    0.948620406042591680E+00    0.242193910396852941E+01    0.159790811408577804E+01    0.451070226358446416E+04
    0.200392564647406246E+01    0.146062556194133690E-02   -0.201691958611903161E-02    0.694317598139829739E+00    0.446643497238497957E+02    0.484285087345473625E-01    0.902432032681955718E+02    0.102146394033645643E+00    0.100044103486701702E+00    0.795196421438382761E+00    0.605919947593006256E+02    0.322841759494033820E+00    0.958787810093841508E+00    0.242951100249994800E+01    0.160137758979620481E+01    0.451074266096068641E+04
