Nested Sampling Global Log-Evidence           :    0.196121749879172171E+04  +/-    0.462698084321322312E+00

Dim No.       Mean        Sigma
   1    0.107743314343295200E+02    0.539556627754192419E+01
   2    0.507503674443900099E+01    0.288354313713433541E+01
   3    0.589206340541457418E+01    0.205847111600004906E+01
   4    0.659518146546654999E-01    0.148342247664705806E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.167402295545519983E+02
   2    0.820531306710027408E+01
   3    0.370142745592270117E+01
   4    0.662409017922815924E-01

MAP Parameters
Dim No.        Parameter
   1    0.811734306700097363E+01
   2    0.326959004526507702E+01
   3    0.708279023835999055E+01
   4    0.671065099627297101E-01
