    0.128297014733544774E+02    0.127437450303671707E+00    0.194830596609625317E+00    0.977285407581614345E+04
    0.156962047115823928E+02    0.147670723351653488E+00    0.216629045500804196E+00    0.977331694875950780E+04
    0.179723910972032499E+02    0.120681656696573103E+00    0.177063381642426521E+00    0.977338833866070672E+04
    0.103268968915454984E+02    0.162495733678253013E+00    0.226828112645087288E+00    0.977361504663289998E+04
    0.169605438447866348E+02    0.198788919318624635E+00    0.256226634220475091E+00    0.977417980258761418E+04
    0.125041363937728729E+02    0.190622555567612872E+00    0.255388233249060903E+00    0.977433051243114460E+04
    0.124536936265278264E+02    0.126588386583051160E+00    0.186744872993706679E+00    0.977438810617573836E+04
    0.118907951662742111E+02    0.187527226689051640E+00    0.253826461933998715E+00    0.977456608518060057E+04
    0.116572229414874862E+02    0.173261964665629958E+00    0.245250295448755651E+00    0.977464336389729579E+04
    0.168076163746160105E+02    0.192867925834106502E+00    0.247174277543759757E+00    0.977465286719242431E+04
    0.121758857232534510E+02    0.168325468403549977E+00    0.240300493406921944E+00    0.977466833078480340E+04
    0.739523900530568579E+01    0.168234463160914727E+00    0.247705475762458605E+00    0.977470706291609713E+04
    0.935569416863053860E+01    0.165195009943098797E+00    0.234053874397543993E+00    0.977479977123824756E+04
    0.141190280153598220E+02    0.127948195197586073E+00    0.190574692990622907E+00    0.977481483850678342E+04
    0.828467320210503111E+01    0.132623741777627424E+00    0.203448395909173740E+00    0.977499002149572334E+04
    0.166946660680237322E+02    0.189622180469541823E+00    0.244574780947417025E+00    0.977502023711878610E+04
    0.102634308543414416E+02    0.178498992345654750E+00    0.247508133944622344E+00    0.977504868230274042E+04
    0.168293290791395656E+02    0.191626588956016336E+00    0.246790468126372176E+00    0.977507592790429408E+04
    0.669985283174833324E+01    0.152467590643869083E+00    0.232630830659871890E+00    0.977520737801497853E+04
    0.160799918724552811E+02    0.128427355528082487E+00    0.186140326755841912E+00    0.977521267011211239E+04
    0.183254706138706602E+02    0.133999129069021256E+00    0.195271849928108310E+00    0.977524524571928123E+04
    0.181549355869783255E+02    0.193748229334997024E+00    0.250148078326153822E+00    0.977530631498846560E+04
    0.164923056014064606E+02    0.149115718568920697E+00    0.204704515401273213E+00    0.977540181141603171E+04
    0.149688178459200074E+02    0.148501049870097518E+00    0.216095769261420045E+00    0.977548541756710983E+04
    0.118645875153948417E+02    0.180160696393643238E+00    0.246253882572894156E+00    0.977552644814193627E+04
    0.829900330026068289E+01    0.154291364406697162E+00    0.227359274621161234E+00    0.977566419883914023E+04
    0.882696879794132983E+01    0.138482046112737928E+00    0.209036986936940394E+00    0.977570466290011791E+04
    0.882696879794132983E+01    0.138482046112737928E+00    0.209036986936940394E+00    0.977570466290011791E+04
    0.782264283861504062E+01    0.146994469027629582E+00    0.224359881569425212E+00    0.977574946208309302E+04
    0.782264283861504062E+01    0.146994469027629582E+00    0.224359881569425212E+00    0.977574946208309302E+04
    0.986206847033732359E+01    0.135083313315013831E+00    0.203978684410701661E+00    0.977574982152909070E+04
    0.181661600326348882E+02    0.131669178215464727E+00    0.190215464082381658E+00    0.977580700617230650E+04
    0.181661600326348882E+02    0.131669178215464727E+00    0.190215464082381658E+00    0.977580700617230650E+04
    0.137510641691181235E+02    0.175836147390678543E+00    0.236572286733958137E+00    0.977585673115472855E+04
    0.155092514553610172E+02    0.146779941588832952E+00    0.204281832277636966E+00    0.977597761482908027E+04
    0.155092514553610172E+02    0.146779941588832952E+00    0.204281832277636966E+00    0.977597761482908027E+04
    0.195927616601489483E+02    0.133757224152335791E+00    0.188866954183515290E+00    0.977607280799758701E+04
    0.195927616601489483E+02    0.133757224152335791E+00    0.188866954183515290E+00    0.977607280799758701E+04
    0.161543699433317656E+02    0.133120586190559276E+00    0.192603800721173002E+00    0.977608906621236383E+04
    0.915777775506355418E+01    0.144968884019143374E+00    0.218764272944415694E+00    0.977610643535603958E+04
    0.915777775506355418E+01    0.144968884019143374E+00    0.218764272944415694E+00    0.977610643535603958E+04
