    0.771574318408966064E+00    0.662108480930328369E+00    0.780767500400543213E+00    0.727351427078247070E+00    0.976908266544342041E+00    0.888005435466766357E+00    0.747276663780212402E+00    0.399386167526245117E+00    0.969382047653198242E+00    0.802807688713073730E+00    0.868134856224060059E+00    0.262115180492401123E+00    0.566485285758972168E+00    0.694555044174194336E-01   -0.999999998999999514E+91   -0.391195633965034517E+01    1
    0.197521328926086426E+00    0.277916073799133301E+00    0.760952532291412354E+00    0.548279047012329102E+00    0.810559570789337158E+00    0.265813589096069336E+00    0.514916002750396729E+00    0.717835903167724609E+00    0.184880435466766357E+00    0.174042820930480957E+00    0.402257263660430908E+00    0.483167171478271484E-02    0.282061696052551270E-01    0.431347489356994629E-01   -0.999999998999999514E+91   -0.393195633965034208E+01    1
    0.975245237350463867E-01    0.761621892452239990E+00    0.908181726932525635E+00    0.346761882305145264E+00    0.650286674499511719E-02    0.780539453029632568E+00    0.964015066623687744E+00    0.914121389389038086E+00    0.389387607574462891E-01    0.319296777248382568E+00    0.992241382598876953E+00    0.718389153480529785E-01    0.672446131706237793E+00    0.503944635391235352E+00   -0.999999998999999514E+91   -0.395195633965034165E+01    1
    0.429697334766387939E+00    0.685899853706359863E-01    0.153570950031280518E+00    0.395480036735534668E+00    0.264949560165405273E+00    0.143063485622406006E+00    0.368743360042572021E+00    0.155365824699401855E+00    0.243487656116485596E+00    0.952848196029663086E-01    0.414732396602630615E+00    0.324556708335876465E+00    0.393479824066162109E+00    0.294378399848937988E-01   -0.999999998999999514E+91   -0.397195633965034300E+01    1
    0.521967411041259766E-01    0.963128030300140381E+00    0.456980645656585693E+00    0.669837474822998047E+00    0.421611368656158447E+00    0.534833133220672607E+00    0.603326678276062012E+00    0.502864360809326172E+00    0.819793581962585449E+00    0.100835084915161133E+00    0.634541511535644531E-01    0.728819012641906738E+00    0.548663616180419922E+00    0.513686180114746094E+00   -0.999999998999999514E+91   -0.399195633965034391E+01    1
    0.828651547431945801E+00    0.247389435768127441E+00    0.384082853794097900E+00    0.661160349845886230E+00    0.454327464103698730E-01    0.831369161605834961E-01    0.499446511268615723E+00    0.126637578010559082E+00    0.476856529712677002E+00    0.265290081501007080E+00    0.795516848564147949E+00    0.509554445743560791E+00    0.380207479000091553E+00    0.337695181369781494E+00   -0.999999998999999514E+91   -0.401195633965034215E+01    1
    0.839595019817352295E+00    0.797082960605621338E+00    0.297366261482238770E+00    0.369632005691528320E+00    0.786932289600372314E+00    0.842598974704742432E+00    0.957949757575988770E-01    0.437151551246643066E+00    0.418170690536499023E-01    0.880117952823638916E+00    0.510074675083160400E+00    0.907118916511535645E-01    0.948872148990631104E+00    0.487122654914855957E+00   -0.999999998999999514E+91   -0.403195633965034173E+01    1
    0.552848398685455322E+00    0.165121793746948242E+00    0.902573764324188232E+00    0.788519442081451416E+00    0.190826952457427979E+00    0.191366255283355713E+00    0.880970776081085205E+00    0.770506322383880615E+00    0.783087730407714844E+00    0.920375585556030273E+00    0.732885003089904785E+00    0.771785974502563477E-01    0.409191012382507324E+00    0.643270969390869141E+00   -0.999999998999999514E+91   -0.405195633965034396E+01    1
    0.391465604305267334E+00    0.800508201122283936E+00    0.330030560493469238E+00    0.177890956401824951E+00    0.131890535354614258E+00    0.335326194763183594E+00    0.369912385940551758E-01    0.459985733032226562E+00    0.833115458488464355E+00    0.100262880325317383E+00    0.103403687477111816E+00    0.329815626144409180E+00    0.459620535373687744E+00    0.365578234195709229E+00   -0.999999998999999514E+91   -0.407195633965034443E+01    1
    0.647607624530792236E+00    0.620443999767303467E+00    0.934620022773742676E+00    0.192433834075927734E+00    0.884453177452087402E+00    0.458436131477355957E+00    0.252502322196960449E+00    0.961008071899414062E-01    0.946746587753295898E+00    0.673616588115692139E+00    0.208908259868621826E+00    0.576143860816955566E+00    0.974340081214904785E+00    0.343744456768035889E+00   -0.999999998999999514E+91   -0.409195633965034400E+01    1
    0.301582336425781250E+00    0.302871465682983398E-01    0.384135723114013672E+00    0.377826094627380371E+00    0.478093147277832031E+00    0.411811828613281250E+00    0.245624601840972900E+00    0.260457515716552734E+00    0.720627188682556152E+00    0.542308628559112549E+00    0.704930186271667480E+00    0.528421342372894287E+00    0.197618126869201660E+00    0.303480386734008789E+00   -0.999999998999999514E+91   -0.411195633965034357E+01    1
    0.403497517108917236E+00    0.350442409515380859E+00    0.793120741844177246E+00    0.871322631835937500E+00    0.534820139408111572E+00    0.777517199516296387E+00    0.160451948642730713E+00    0.619438052177429199E+00    0.988988280296325684E-01    0.825731813907623291E+00    0.373346805572509766E+00    0.855358481407165527E+00    0.433015644550323486E+00    0.353568494319915771E+00   -0.999999998999999514E+91   -0.413195633965034226E+01    1
    0.501669466495513916E+00    0.559304654598236084E+00    0.925379455089569092E+00    0.367689073085784912E+00    0.492221772670745850E+00    0.406926751136779785E+00    0.761646091938018799E+00    0.214249551296234131E+00    0.465225994586944580E+00    0.351418793201446533E+00    0.587970972061157227E+00    0.810443162918090820E-01    0.479932546615600586E+00    0.977895617485046387E+00   -0.999999998999999514E+91   -0.415195633965034450E+01    1
