    0.995701247164811010E+00    0.925304829815352392E-01    0.961733458548610476E+00    0.998872362722800666E+00    0.807676446874458276E+00    0.816252743138510040E+00    0.961414471196319620E+00    0.997969140106734764E+00    0.885939678493093297E+00    0.331737571453340929E+00    0.996742714998648305E+00   -0.304969680677132041E+06
    0.991721385378569575E+00    0.187630807982364090E+00    0.970329598191725817E+00    0.999433646222934513E+00    0.805091477814775636E+00    0.817185408146054892E+00    0.956353142788884392E+00    0.989101081445555530E+00    0.910946505145844632E+00    0.334868346696321040E+00    0.996033695050218992E+00   -0.304965476547363040E+06
    0.998229392544208727E+00    0.131233516342565026E+00    0.961862157418581054E+00    0.999011019221647034E+00    0.806568298080250656E+00    0.814987071514082451E+00    0.961591692077814475E+00    0.998226704294346012E+00    0.867865974369352200E+00    0.332815724131475865E+00    0.995424380296057953E+00   -0.304964973168466182E+06
    0.990196941850082335E+00    0.125298957475512063E+00    0.962303111510011466E+00    0.999640796495333439E+00    0.806284794002561256E+00    0.815741453516854231E+00    0.961526555345097567E+00    0.999456712391776136E+00    0.817014335151749926E+00    0.334457032841212198E+00    0.995349820917839301E+00   -0.304964891842380515E+06
    0.999456184387609081E+00    0.125633344441727801E+00    0.964223982200463570E+00    0.998667788352359254E+00    0.807445008359816252E+00    0.816100904906610580E+00    0.960196657207570747E+00    0.994532702637189736E+00    0.912188446569309752E+00    0.331347503228668017E+00    0.996622613062927987E+00   -0.304964808973325242E+06
    0.993356383203604976E+00    0.164151038301951713E+00    0.969536594169244759E+00    0.999210441550893669E+00    0.806805626810852994E+00    0.817773666393861398E+00    0.958221069583626406E+00    0.990812367579664066E+00    0.907437778122555438E+00    0.332680938441059670E+00    0.996565000217927266E+00   -0.304964163160174328E+06
    0.992954243124940850E+00    0.154319618647930590E+00    0.969360658180350665E+00    0.999196386337920406E+00    0.806314695928667668E+00    0.817285925855751771E+00    0.957581367793823968E+00    0.993490749819100349E+00    0.886212995801635706E+00    0.331836604811156843E+00    0.996286281704521604E+00   -0.304963985494969354E+06
    0.997030918178881453E+00    0.170527050826750987E+00    0.974158458525453352E+00    0.998774039333291674E+00    0.807201512552156553E+00    0.818094552794059404E+00    0.955691938240408767E+00    0.990322585885601736E+00    0.954125394289339734E+00    0.329008214945354704E+00    0.996896084180775466E+00   -0.304963898866624688E+06
    0.993889541417136479E+00    0.899718578039054723E-01    0.959827508042985111E+00    0.999024998789594720E+00    0.807578129347287565E+00    0.816401301873443952E+00    0.962117580607239398E+00    0.995993195329289871E+00    0.871104240148335318E+00    0.333384833331829333E+00    0.997146982205196042E+00   -0.304963725082956138E+06
    0.993415113546339823E+00    0.129892132064965388E+00    0.966061911975918064E+00    0.999215230645409624E+00    0.807502544000817668E+00    0.816955753331339074E+00    0.960310355596152521E+00    0.997002513693795667E+00    0.886954231907132740E+00    0.331146646930866317E+00    0.996214549482931089E+00   -0.304963528043988917E+06
    0.989452527773604595E+00    0.145001979328231639E+00    0.965504908654212235E+00    0.999532580611816157E+00    0.806257440855509544E+00    0.815871503299161138E+00    0.959467079513590448E+00    0.995164075857087771E+00    0.811480590756190612E+00    0.334596112716865568E+00    0.996105837671771299E+00   -0.304963436066080234E+06
    0.993770362878122815E+00    0.147688950569700106E+00    0.968253834577499695E+00    0.999163717969342002E+00    0.806475747177444413E+00    0.816491443874970857E+00    0.957963540822344473E+00    0.994916972684367629E+00    0.888209960303268153E+00    0.332039411659245831E+00    0.996103398202196733E+00   -0.304962770436553576E+06
    0.994896175431983942E+00    0.148993881040891230E+00    0.967170165872156762E+00    0.999144109098225930E+00    0.806541935448598313E+00    0.816106329548121123E+00    0.958592590999724381E+00    0.994927474271639745E+00    0.867746448415174232E+00    0.332658675727122766E+00    0.995928551901006376E+00   -0.304962754224653821E+06
    0.992812681948165299E+00    0.173330155298632882E+00    0.969817859447584474E+00    0.999365491676978968E+00    0.806137087213644188E+00    0.818587628808417511E+00    0.958003784003463310E+00    0.991001711924248463E+00    0.958913622484607764E+00    0.332725248666951412E+00    0.996153803844278096E+00   -0.304962677921320021E+06
    0.996047706848348535E+00    0.899919902646975634E-01    0.962389427279413789E+00    0.998841257219466705E+00    0.808534413743154268E+00    0.815876053872960028E+00    0.961748220221710581E+00    0.998437176534027193E+00    0.843621177845106263E+00    0.330420543843623626E+00    0.996990777229728398E+00   -0.304962645822642837E+06
    0.993134465359376661E+00    0.121662655800783726E+00    0.969086881756788809E+00    0.998978806179776857E+00    0.807314855147002741E+00    0.816693733770104568E+00    0.957444865669869860E+00    0.996557589966082125E+00    0.877783710249766314E+00    0.329646688048254644E+00    0.996815617387698638E+00   -0.304962605416806473E+06
    0.995143454146197537E+00    0.152650680737796640E+00    0.970289284889950809E+00    0.999043505644467977E+00    0.806757259668048454E+00    0.816941032969696113E+00    0.957360604701841478E+00    0.994781353552228631E+00    0.894704355810467700E+00    0.330309622438797579E+00    0.996126002082956208E+00   -0.304962494227086427E+06
    0.990644614239315602E+00    0.156778172635272051E+00    0.965539032139083098E+00    0.999754383447699957E+00    0.806656300661995007E+00    0.816996456861407427E+00    0.961351700254758135E+00    0.998324201600714445E+00    0.859170004762204176E+00    0.332535171391316164E+00    0.995044062784192218E+00   -0.304962489500039141E+06
    0.989740743656250421E+00    0.129262772381460028E+00    0.966462142775166289E+00    0.999404768216970218E+00    0.806343609767225522E+00    0.817783100038546151E+00    0.958463813449223601E+00    0.993467813621597418E+00    0.909808023910622210E+00    0.333771206815268451E+00    0.996719078802425495E+00   -0.304962477463912510E+06
    0.995253115736197125E+00    0.943688395221203707E-01    0.960376041119021195E+00    0.998994069553680641E+00    0.806176384829541570E+00    0.815542450417957809E+00    0.960915834954326420E+00    0.996834625106522432E+00    0.804063643823057950E+00    0.334171890486999135E+00    0.996422252411560239E+00   -0.304962348788666131E+06
    0.990466691013623723E+00    0.158412458495394148E+00    0.968072749930284027E+00    0.999524463637049831E+00    0.805714432950576764E+00    0.816721658917438753E+00    0.958319807610086838E+00    0.995168435082560698E+00    0.831596500770329539E+00    0.333360833984475802E+00    0.995699760739580220E+00   -0.304962348566581320E+06
    0.989905071194025599E+00    0.134580174793515361E+00    0.967254181318703332E+00    0.999389131137018771E+00    0.806460399151410656E+00    0.817260759382576807E+00    0.958490116046492813E+00    0.995035664431790923E+00    0.870886430950137624E+00    0.332691296222530464E+00    0.996506096637377548E+00   -0.304962276687937556E+06
    0.991980043066354233E+00    0.125286121534217310E+00    0.963917830521423991E+00    0.999315216708546172E+00    0.807382458381053381E+00    0.816078016251655880E+00    0.960999689844934335E+00    0.997315079183156428E+00    0.847645769957018347E+00    0.332453875212874672E+00    0.996299675392491868E+00   -0.304962236634354049E+06
    0.993216802658350884E+00    0.138111293353796544E+00    0.968127559992930875E+00    0.999163316831418347E+00    0.806995426242993585E+00    0.817009008593298836E+00    0.958393992764225766E+00    0.994730244667329622E+00    0.869515042020606588E+00    0.331549808780369992E+00    0.996431829077060405E+00   -0.304962208697732829E+06
    0.993810201317676833E+00    0.161582106057315600E+00    0.971306843393705210E+00    0.999124882471797982E+00    0.806519857267910201E+00    0.817012378978605569E+00    0.956638330832314643E+00    0.992631753669117600E+00    0.864683927094465066E+00    0.331324533712184288E+00    0.996353937741766726E+00   -0.304962119327933236E+06
    0.995953612327491133E+00    0.118476237960925351E+00    0.965246479501470689E+00    0.999005389877881900E+00    0.809200978966736373E+00    0.815784822770061924E+00    0.962135826224045587E+00    0.999774287964257824E+00    0.845857471728076016E+00    0.328565957026036748E+00    0.996361163652310644E+00   -0.304962110428216401E+06
    0.991779616435435329E+00    0.860373924336310797E-01    0.959000080811960642E+00    0.999127939348538274E+00    0.806311640629268966E+00    0.814471703798667290E+00    0.960821912924027743E+00    0.996666739345870023E+00    0.769727868178028629E+00    0.336235272301001864E+00    0.996900989697560247E+00   -0.304961953201272641E+06
    0.995716469439875684E+00    0.102691053393945131E+00    0.963462733309425001E+00    0.998934567516787220E+00    0.807708341294075427E+00    0.816040429945892765E+00    0.960896937422618502E+00    0.997801685622273893E+00    0.837953462260924153E+00    0.331104535951329659E+00    0.996599830880525062E+00   -0.304961940051620884E+06
    0.994856095950592101E+00    0.176643897045848763E+00    0.972338084971048455E+00    0.999153480287796047E+00    0.807104707983735903E+00    0.819346613013411607E+00    0.957680220109043301E+00    0.990331212068309985E+00    0.979811264744941957E+00    0.329903218698285650E+00    0.996482847564448382E+00   -0.304961928167341975E+06
    0.993531504663218934E+00    0.155841157224122451E+00    0.969591957958099826E+00    0.999236106680205904E+00    0.806891099620431929E+00    0.817639746484746466E+00    0.958425637655245577E+00    0.994828128841860782E+00    0.920243640489505355E+00    0.330605835142048110E+00    0.996075048250680495E+00   -0.304961910166926798E+06
    0.992117456230862227E+00    0.123896120654533037E+00    0.966169441481574576E+00    0.999235902112164176E+00    0.807071251804704182E+00    0.815692153755664284E+00    0.959477628454461828E+00    0.998572705556229345E+00    0.772451418141540724E+00    0.331288714644281279E+00    0.996147170518515424E+00   -0.304961839835713559E+06
    0.996787097920324161E+00    0.693955707201116129E-01    0.960664597888711613E+00    0.998473896873027233E+00    0.807898100571944777E+00    0.814782755847888840E+00    0.960150071306426933E+00    0.995529514818427996E+00    0.825707750503310800E+00    0.332628554634913753E+00    0.998045904337349743E+00   -0.304961783963036432E+06
    0.991581725973797234E+00    0.136994391327629389E+00    0.965196839923432415E+00    0.999439987413845876E+00    0.806521692927720579E+00    0.816623011570161039E+00    0.959935194175384532E+00    0.995924503784336723E+00    0.837040654979522625E+00    0.333443273028159459E+00    0.995941302084336400E+00   -0.304961713620730559E+06
    0.995413179188163522E+00    0.774040828766379280E-01    0.960209056089778024E+00    0.998831802866546270E+00    0.807109460530954781E+00    0.816071945223794892E+00    0.961225383532018585E+00    0.996405100998810855E+00    0.802478628624776813E+00    0.333037713860436568E+00    0.997200294437528778E+00   -0.304961643797940633E+06
    0.996102468984096379E+00    0.127185601970576739E+00    0.965067502861011839E+00    0.999132531124201528E+00    0.807494589913882010E+00    0.816443050314581087E+00    0.961182181225360477E+00    0.999504525731482518E+00    0.871698254937086414E+00    0.329810811708174945E+00    0.995650448760396767E+00   -0.304961628257179284E+06
    0.994409680625037984E+00    0.950244656871328530E-01    0.961598822345106519E+00    0.998842316411807429E+00    0.806617438684068988E+00    0.815660254260084372E+00    0.959736296059619964E+00    0.993844251283903635E+00    0.809098849595319303E+00    0.334357845738768811E+00    0.997377840440933916E+00   -0.304961532419770490E+06
    0.994243164627886977E+00    0.111928275536648497E+00    0.961791938926352286E+00    0.999053544879338618E+00    0.806508912704386738E+00    0.815763306143203581E+00    0.960682200102077943E+00    0.995013679049196242E+00    0.799579465492454622E+00    0.334272204105394710E+00    0.996661260655066106E+00   -0.304961499739574792E+06
    0.994296047819423490E+00    0.132585102064344595E+00    0.965317796877616208E+00    0.999233354316925837E+00    0.808051911233565123E+00    0.816227836564923037E+00    0.961172256229462674E+00    0.998870742865710204E+00    0.885439514847266684E+00    0.330365335100225810E+00    0.995929024625940240E+00   -0.304961432793101005E+06
    0.990638583062234512E+00    0.140341039118732552E+00    0.964047468758501003E+00    0.999754498038059713E+00    0.806586326352834115E+00    0.817280045819729906E+00    0.961852657114230292E+00    0.999276921577192834E+00    0.849188975731388407E+00    0.332449430368028431E+00    0.995091780696066297E+00   -0.304961425745996297E+06
    0.993211504841757797E+00    0.120115032303815816E+00    0.963487920497222872E+00    0.999174055553989193E+00    0.806428223633661401E+00    0.817251708689243572E+00    0.960031841269332054E+00    0.993546868124227767E+00    0.859120835370146052E+00    0.333838395255184328E+00    0.996695198005189908E+00   -0.304961395900476433E+06
    0.991239836041020617E+00    0.100952100565519093E+00    0.961668698713515346E+00    0.999365933635213310E+00    0.807179612163553717E+00    0.815695846525632984E+00    0.961653553871809619E+00    0.998929065417569872E+00    0.781993150922570268E+00    0.333349556437815941E+00    0.996272984157880126E+00   -0.304961390063214058E+06
