    0.177454054355621338E+00    0.495618164539337158E+00    0.912067294120788574E-01    0.582545638084411621E+00    0.185567200183868408E+00    0.705476760864257812E+00    0.166100263595581055E-02    0.214770674705505371E+00    0.633602380752563477E+00    0.299827814102172852E+00    0.556542396545410156E+00   -0.999999998999999514E+91   -0.368877528961732093E+01    1
    0.812465846538543701E+00    0.365768730640411377E+00    0.588163197040557861E+00    0.195397615432739258E+00    0.130868315696716309E+00    0.366216301918029785E+00    0.649635434150695801E+00    0.769761025905609131E+00    0.380050837993621826E+00    0.562710225582122803E+00    0.298271059989929199E+00   -0.999999998999999514E+91   -0.371377528961732040E+01    1
    0.386801421642303467E+00    0.510900020599365234E+00    0.889924108982086182E+00    0.901981234550476074E+00    0.436988294124603271E+00    0.826109707355499268E+00    0.451806783676147461E+00    0.139075040817260742E+00    0.252774894237518311E+00    0.795869290828704834E+00    0.689682424068450928E+00   -0.999999998999999514E+91   -0.373877528961732031E+01    1
    0.626292884349822998E+00    0.240768492221832275E+00    0.432197093963623047E+00    0.119423151016235352E+00    0.676599740982055664E+00    0.250580787658691406E+00    0.985765576362609863E+00    0.282577395439147949E+00    0.629899859428405762E+00    0.508988142013549805E+00    0.269892394542694092E+00   -0.999999998999999514E+91   -0.376377528961732111E+01    1
    0.897642910480499268E+00    0.780575335025787354E+00    0.436483621597290039E+00    0.833972334861755371E+00    0.178392231464385986E+00    0.475764095783233643E+00    0.703228950500488281E+00    0.585131883621215820E+00    0.604344606399536133E+00    0.221320390701293945E-01    0.651139020919799805E+00   -0.999999998999999514E+91   -0.378877528961732191E+01    1
    0.256855368614196777E+00    0.876454710960388184E-01    0.985170066356658936E+00    0.897597551345825195E+00    0.360499441623687744E+00    0.762676596641540527E+00    0.422917127609252930E+00    0.127727210521697998E+00    0.540370523929595947E+00    0.230670690536499023E+00    0.784678995609283447E+00   -0.999999998999999514E+91   -0.381377528961732137E+01    1
    0.952278912067413330E+00    0.989831447601318359E+00    0.398927032947540283E+00    0.603209733963012695E+00    0.143458366394042969E+00    0.803973257541656494E+00    0.934449255466461182E+00    0.820756554603576660E+00    0.645651638507843018E+00    0.797978579998016357E+00    0.811471700668334961E+00   -0.999999998999999514E+91   -0.383877528961732128E+01    1
    0.235542833805084229E+00    0.300182580947875977E+00    0.703528940677642822E+00    0.282183229923248291E+00    0.690180480480194092E+00    0.621517300605773926E-01    0.709751486778259277E+00    0.950307250022888184E+00    0.644042193889617920E+00    0.799469769001007080E+00    0.155189573764801025E+00   -0.999999998999999514E+91   -0.386377528961732164E+01    1
    0.848901271820068359E-02    0.350790321826934814E+00    0.789131283760070801E+00    0.858840644359588623E+00    0.755347192287445068E+00    0.383260011672973633E+00    0.175315678119659424E+00    0.516197323799133301E+00    0.471691370010375977E+00    0.748437464237213135E+00    0.203965306282043457E+00   -0.999999998999999514E+91   -0.388877528961732022E+01    1
    0.714992940425872803E+00    0.740908086299896240E+00    0.723516285419464111E+00    0.210815012454986572E+00    0.410218417644500732E+00    0.326062560081481934E+00    0.262109279632568359E+00    0.146948099136352539E-01    0.381593465805053711E+00    0.250398993492126465E+00    0.356931328773498535E+00   -0.999999998999999514E+91   -0.391377528961732102E+01    1
    0.149749040603637695E+00    0.666518211364746094E+00    0.153014481067657471E+00    0.742790818214416504E+00    0.415322005748748779E+00    0.187165558338165283E+00    0.652242302894592285E+00    0.611062169075012207E+00    0.958683669567108154E+00    0.791103780269622803E+00    0.157156586647033691E-01   -0.999999998999999514E+91   -0.393877528961732182E+01    1
    0.997673392295837402E+00    0.123662471771240234E+00    0.676561653614044189E+00    0.452206969261169434E+00    0.637630581855773926E+00    0.153219461441040039E+00    0.931096553802490234E+00    0.589542746543884277E+00    0.984094738960266113E+00    0.100192368030548096E+00    0.715373218059539795E+00   -0.999999998999999514E+91   -0.396377528961732262E+01    1
    0.852007269859313965E+00    0.969551444053649902E+00    0.352919101715087891E-03    0.543268501758575439E+00    0.535282969474792480E+00    0.372484087944030762E+00    0.239992737770080566E+00    0.822728931903839111E+00    0.672967433929443359E+00    0.888145685195922852E+00    0.120778858661651611E+00   -0.999999998999999514E+91   -0.398877528961732297E+01    1
    0.440102517604827881E+00    0.777055323123931885E+00    0.912120342254638672E-01    0.255040824413299561E+00    0.266207575798034668E+00    0.832500398159027100E+00    0.842869281768798828E+00    0.758070290088653564E+00    0.495688676834106445E+00    0.725218355655670166E+00    0.787629485130310059E+00   -0.999999998999999514E+91   -0.401377528961732200E+01    1
    0.159429430961608887E+00    0.402101099491119385E+00    0.768336892127990723E+00    0.851101994514465332E+00    0.782151997089385986E+00    0.427606642246246338E+00    0.518605768680572510E+00    0.669318437576293945E-02    0.622382402420043945E+00    0.130118131637573242E+00    0.872272253036499023E-02   -0.999999998999999514E+91   -0.403877528961731969E+01    1
    0.737417340278625488E+00    0.280389130115509033E+00    0.246069371700286865E+00    0.819901943206787109E+00    0.414596557617187500E+00    0.919936001300811768E+00    0.333555519580841064E+00    0.359379708766937256E+00    0.978867232799530029E+00    0.643993556499481201E+00    0.932233035564422607E+00   -0.999999998999999514E+91   -0.406377528961732004E+01    1
    0.472488999366760254E+00    0.170423567295074463E+00    0.720497190952301025E+00    0.384872913360595703E+00    0.477539002895355225E+00    0.608035206794738770E+00    0.747634351253509521E+00    0.444094359874725342E+00    0.518428683280944824E+00    0.598431885242462158E+00    0.334554970264434814E+00   -0.999999998999999514E+91   -0.408877528961732217E+01    1
    0.857329249382019043E+00    0.140600025653839111E+00    0.127103865146636963E+00    0.128484845161437988E+00    0.445723593235015869E+00    0.597383856773376465E+00    0.918111860752105713E+00    0.163003981113433838E+00    0.459075510501861572E+00    0.918600857257843018E+00    0.522144317626953125E+00   -0.999999998999999514E+91   -0.411377528961732253E+01    1
    0.945282697677612305E+00    0.293357372283935547E+00    0.872048020362854004E+00    0.435749113559722900E+00    0.264392852783203125E+00    0.548949778079986572E+00    0.213205218315124512E+00    0.805398583412170410E+00    0.411909222602844238E+00    0.770097196102142334E+00    0.616196095943450928E+00   -0.999999998999999514E+91   -0.413877528961732377E+01    1
    0.102554440498352051E+00    0.511618852615356445E-01    0.706314742565155029E+00    0.676755905151367188E+00    0.593627333641052246E+00    0.556646525859832764E+00    0.867035984992980957E-01    0.414142370223999023E+00    0.189484775066375732E+00    0.322826921939849854E+00    0.293060541152954102E+00   -0.999999998999999514E+91   -0.416377528961732146E+01    1
    0.699486136436462402E-01    0.668537080287933350E+00    0.426828563213348389E+00    0.922017931938171387E+00    0.448174476623535156E+00    0.783664584159851074E+00    0.680623948574066162E+00    0.528206825256347656E-01    0.798409223556518555E+00    0.990041494369506836E+00    0.984646081924438477E-01   -0.999999998999999514E+91   -0.418877528961732182E+01    1
    0.466381013393402100E+00    0.738368034362792969E+00    0.627077400684356689E+00    0.859022140502929688E-01    0.723860442638397217E+00    0.810737788677215576E+00    0.340333819389343262E+00    0.433903396129608154E+00    0.346036970615386963E+00    0.815882384777069092E+00    0.668688058853149414E+00   -0.999999998999999514E+91   -0.421377528961732128E+01    1
    0.479894876480102539E-02    0.595189511775970459E+00    0.327319920063018799E+00    0.458566486835479736E+00    0.889272689819335938E-01    0.702287554740905762E-01    0.612093985080718994E+00    0.248624205589294434E+00    0.808119475841522217E+00    0.859705388545989990E+00    0.888676464557647705E+00   -0.999999998999999514E+91   -0.423877528961731809E+01    1
    0.533702075481414795E+00    0.965179085731506348E+00    0.257815659046173096E+00    0.724198639392852783E+00    0.678946971893310547E-01    0.214462041854858398E+00    0.393223285675048828E+00    0.142386138439178467E+00    0.141270160675048828E+00    0.946127116680145264E+00    0.991871654987335205E+00   -0.999999998999999514E+91   -0.426377528961731844E+01    1
    0.932249486446380615E+00    0.499080657958984375E+00    0.788238167762756348E+00    0.207269787788391113E+00    0.573969006538391113E+00    0.917938590049743652E+00    0.833434343338012695E+00    0.562224149703979492E+00    0.765934169292449951E+00    0.877187073230743408E+00    0.451702654361724854E+00   -0.999999999899999928E+90   -0.428877528961731969E+01    1
    0.398329079151153564E+00    0.695908069610595703E-02    0.609552919864654541E+00    0.188863337039947510E+00    0.152895689010620117E+00    0.312876641750335693E+00    0.716985940933227539E+00    0.487464904785156250E+00    0.933426380157470703E+00    0.806402742862701416E+00    0.209943294525146484E+00   -0.999999999799999890E+90   -0.431377528961732004E+01    1
    0.924970924854278564E+00    0.192377269268035889E+00    0.189625620841979980E+00    0.744644999504089355E-01    0.257399439811706543E+00    0.708506107330322266E+00    0.354154288768768311E+00    0.171423554420471191E+00    0.392796993255615234E+00    0.679221749305725098E-01    0.583487629890441895E+00   -0.999999999699999851E+90   -0.433877528961732217E+01    1
    0.814844727516174316E+00    0.575974762439727783E+00    0.300438582897186279E+00    0.202601075172424316E+00    0.783735513687133789E-01    0.203970372676849365E+00    0.311089992523193359E+00    0.441197395324707031E+00    0.602944910526275635E+00    0.913157284259796143E+00    0.271283030509948730E+00   -0.999999999599999813E+90   -0.436377528961732342E+01    1
    0.594526588916778564E+00    0.614430785179138184E+00    0.979876339435577393E+00    0.810033679008483887E+00    0.376811623573303223E-01    0.796961307525634766E+00    0.406764745712280273E-01    0.578597962856292725E+00    0.567216277122497559E+00    0.199048519134521484E-01    0.389439582824707031E+00   -0.999999999499999774E+90   -0.438877528961732200E+01    1
    0.458510220050811768E+00    0.984291136264801025E+00    0.816032707691192627E+00    0.904690325260162354E+00    0.318829178810119629E+00    0.665625035762786865E+00    0.289153933525085449E+00    0.503544151782989502E+00    0.971922338008880615E+00    0.414077341556549072E+00    0.977561771869659424E+00   -0.999999999399999736E+90   -0.441377528961732146E+01    1
    0.430873930454254150E+00    0.426185965538024902E+00    0.110034406185150146E+00    0.635757267475128174E+00    0.535768687725067139E+00    0.696049809455871582E+00    0.276448011398315430E+00    0.523216724395751953E-01    0.516568183898925781E+00    0.961026132106781006E+00    0.580068171024322510E+00   -0.999999999299999697E+90   -0.443877528961732182E+01    1
    0.533202707767486572E+00    0.918807566165924072E+00    0.111170828342437744E+00    0.307529509067535400E+00    0.233103394508361816E+00    0.505785226821899414E+00    0.464191854000091553E+00    0.922983407974243164E+00    0.995622932910919189E+00    0.800514638423919678E+00    0.454044520854949951E+00   -0.999999999199999659E+90   -0.446377528961732217E+01    1
    0.130364298820495605E+00    0.479848444461822510E+00    0.471038997173309326E+00    0.182584047317504883E+00    0.140174210071563721E+00    0.978401243686676025E+00    0.148156285285949707E-01    0.367911398410797119E+00    0.930282235145568848E+00    0.890986561775207520E+00    0.392365574836730957E+00   -0.999999999099999621E+90   -0.448877528961732075E+01    1
    0.199812471866607666E+00    0.957709729671478271E+00    0.638807415962219238E+00    0.137462854385375977E+00    0.957778453826904297E+00    0.426029622554779053E+00    0.967705667018890381E+00    0.302770793437957764E+00    0.132475495338439941E+00    0.683207511901855469E-01    0.138430655002593994E+00   -0.999999998999999582E+90   -0.451377528961732022E+01    1
    0.950921535491943359E+00    0.334031581878662109E-01    0.948326408863067627E+00    0.315093398094177246E-01    0.844240725040435791E+00    0.776843070983886719E+00    0.236123085021972656E+00    0.738387644290924072E+00    0.914174735546112061E+00    0.686746418476104736E+00    0.329238772392272949E-01   -0.491963022442134505E+06   -0.453877528961732146E+01    1
    0.760818779468536377E+00    0.856882750988006592E+00    0.658147394657135010E+00    0.194756984710693359E-01    0.946995615959167480E+00    0.719357907772064209E+00    0.822192490100860596E+00    0.885515868663787842E+00    0.137506663799285889E+00    0.203230023384094238E+00    0.140067994594573975E+00   -0.491101083466834796E+06   -0.456377528961732359E+01    1
    0.317115664482116699E+00    0.580804347991943359E-01    0.414820373058319092E+00    0.177190184593200684E+00    0.864065349102020264E+00    0.270033836364746094E+00    0.693898856639862061E+00    0.923800826072692871E+00    0.738068282604217529E+00    0.941014289855957031E-02    0.455653369426727295E+00   -0.488294465893094486E+06   -0.458877528961732217E+01    1
    0.993030369281768799E+00    0.925706028938293457E-01    0.490711212158203125E+00    0.479989647865295410E-01    0.980652332305908203E+00    0.738446950912475586E+00    0.211631059646606445E-01    0.312079012393951416E+00    0.144227147102355957E-01    0.261213660240173340E+00    0.230901002883911133E+00   -0.488188525528001890E+06   -0.461377528961732075E+01    1
    0.383054375648498535E+00    0.636241376399993896E+00    0.432196140289306641E+00    0.218323945999145508E+00    0.930473089218139648E+00    0.397083461284637451E+00    0.529859483242034912E+00    0.319523811340332031E+00    0.396435976028442383E+00    0.522866785526275635E+00    0.731961131095886230E-01   -0.486267720961331390E+06   -0.463877528961732288E+01    1
    0.762528300285339355E+00    0.301857888698577881E+00    0.318771839141845703E+00    0.209014356136322021E+00    0.844124078750610352E+00    0.185043632984161377E+00    0.299287557601928711E+00    0.250552654266357422E+00    0.414102256298065186E+00    0.325071811676025391E+00    0.167271018028259277E+00   -0.486060431794318371E+06   -0.466377528961732146E+01    1
    0.891803979873657227E+00    0.186811447143554688E+00    0.939568579196929932E+00    0.178610682487487793E+00    0.834878504276275635E+00    0.744086980819702148E+00    0.684729158878326416E+00    0.877485871315002441E+00    0.655353546142578125E+00    0.189282298088073730E+00    0.238573431968688965E+00   -0.483607726921829453E+06   -0.468877528961732182E+01    1
    0.753604948520660400E+00    0.890218019485473633E+00    0.299684405326843262E-01    0.838886380195617676E+00    0.867658257484436035E+00    0.496225774288177490E+00    0.907442569732666016E+00    0.409316062927246094E+00    0.943394780158996582E+00    0.265434145927429199E+00    0.213566601276397705E+00   -0.482610024507716065E+06   -0.471377528961732306E+01    1
    0.834917187690734863E+00    0.900220870971679688E-02    0.449161529541015625E-01    0.820621192455291748E+00    0.830634891986846924E+00    0.240231871604919434E+00    0.937823653221130371E+00    0.497794032096862793E+00    0.720083057880401611E+00    0.920458734035491943E+00    0.655086636543273926E-01   -0.482555424290487019E+06   -0.473877528961732342E+01    1
    0.710387051105499268E+00    0.117550611495971680E+00    0.189126133918762207E-01    0.803549289703369141E-01    0.940809428691864014E+00    0.574909448623657227E+00    0.863225936889648438E+00    0.412114560604095459E+00    0.361167132854461670E+00    0.501063883304595947E+00    0.310590445995330811E+00   -0.478810758682643704E+06   -0.476377528961732377E+01    1
    0.825049221515655518E+00    0.447615981101989746E-01    0.524578154087066650E+00    0.154111921787261963E+00    0.807594954967498779E+00    0.185856819152832031E-01    0.984106838703155518E+00    0.433469295501708984E+00    0.661181330680847168E+00    0.311611115932464600E+00    0.372328281402587891E+00   -0.478576857720874890E+06   -0.478877528961732413E+01    1
    0.443293392658233643E+00    0.645704269409179688E+00    0.884199142456054688E-01    0.621503293514251709E+00    0.861200749874114990E+00    0.718275547027587891E+00    0.832732260227203369E+00    0.449433743953704834E+00    0.776018857955932617E+00    0.897483646869659424E+00    0.178556323051452637E+00   -0.475805619386379316E+06   -0.481377528961732271E+01    1
    0.744573414325714111E+00    0.387582182884216309E-01    0.138616383075714111E+00    0.584403097629547119E+00    0.862161993980407715E+00    0.774787664413452148E+00    0.272232890129089355E+00    0.810457229614257812E+00    0.340768098831176758E+00    0.203749716281890869E+00    0.249571025371551514E+00   -0.475749263429387764E+06   -0.483877528961732217E+01    1
    0.905144751071929932E+00    0.990805029869079590E-01    0.411545813083648682E+00    0.456125319004058838E+00    0.918365359306335449E+00    0.620013594627380371E+00    0.183636307716369629E+00    0.939989387989044189E+00    0.153276920318603516E+00    0.613091409206390381E+00    0.228602945804595947E+00   -0.468693514735576406E+06   -0.486377528961732164E+01    1
    0.987963557243347168E+00    0.512889504432678223E+00    0.801989078521728516E+00    0.451839148998260498E+00    0.937250614166259766E+00    0.422809243202209473E+00    0.402810275554656982E+00    0.407276928424835205E+00    0.985259830951690674E+00    0.942178905010223389E+00    0.214904069900512695E+00   -0.462250624336731911E+06   -0.488877528961732288E+01    1
    0.750525832176208496E+00    0.711134493350982666E+00    0.122156202793121338E+00    0.276173532009124756E+00    0.981584072113037109E+00    0.811401009559631348E+00    0.367472112178802490E+00    0.377780675888061523E+00    0.446968734264373779E+00    0.112118363380432129E+00    0.956801354885101318E+00   -0.461624415185565362E+06   -0.491377528961732324E+01    1
    0.973725736141204834E+00    0.788919389247894287E+00    0.701348125934600830E+00    0.218430101871490479E+00    0.844350695610046387E+00    0.683421432971954346E+00    0.751457929611206055E+00    0.300522565841674805E+00    0.754427790641784668E+00    0.224238216876983643E+00    0.657509565353393555E+00   -0.460199306822251237E+06   -0.493877528961732271E+01    1
    0.612376391887664795E+00    0.410588383674621582E-01    0.361017107963562012E+00    0.603094696998596191E+00    0.847337365150451660E+00    0.272358834743499756E+00    0.178410649299621582E+00    0.509256780147552490E+00    0.952687799930572510E+00    0.574476420879364014E+00    0.152151644229888916E+00   -0.455325951640852320E+06   -0.496377528961732217E+01    1
    0.256681740283966064E+00    0.850335180759429932E+00    0.522697031497955322E+00    0.583992004394531250E-01    0.816900193691253662E+00    0.585470497608184814E+00    0.820571780204772949E-01    0.373992383480072021E+00    0.127030253410339355E+00    0.385365545749664307E+00    0.608372032642364502E+00   -0.454970359736176848E+06   -0.498877528961732164E+01    1
    0.305640101432800293E+00    0.859324038028717041E+00    0.858218073844909668E+00    0.478491365909576416E+00    0.891060829162597656E+00    0.281466841697692871E+00    0.452415347099304199E-01    0.668847978115081787E+00    0.766929686069488525E+00    0.191998243331909180E+00    0.272584438323974609E+00   -0.448453189134944172E+06   -0.501377528961732288E+01    1
    0.232291162014007568E+00    0.632851183414459229E+00    0.322807431221008301E+00    0.121052265167236328E+00    0.918637454509735107E+00    0.622116804122924805E+00    0.316290259361267090E-01    0.330843806266784668E+00    0.274121522903442383E+00    0.858046352863311768E+00    0.542808949947357178E+00   -0.447011861688111734E+06   -0.503877528961732146E+01    1
    0.492080688476562500E+00    0.703327238559722900E+00    0.977995812892913818E+00    0.223837852478027344E+00    0.929059088230133057E+00    0.473913669586181641E+00    0.113747894763946533E+00    0.359665870666503906E+00    0.430276274681091309E+00    0.732851922512054443E+00    0.618254125118255615E+00   -0.442522324476960639E+06   -0.506377528961732093E+01    1
    0.265308260917663574E+00    0.812590122222900391E-01    0.759980559349060059E+00    0.530414223670959473E+00    0.980754375457763672E+00    0.627174973487854004E-01    0.108235418796539307E+00    0.481503188610076904E+00    0.932397723197937012E+00    0.137782990932464600E+00    0.189212679862976074E+00   -0.439895182838957116E+06   -0.508877528961732306E+01    1
    0.969102144241333008E+00    0.895514726638793945E+00    0.367811501026153564E+00    0.717884540557861328E+00    0.911006331443786621E+00    0.275220870971679688E-01    0.326366305351257324E+00    0.636551022529602051E+00    0.555042684078216553E+00    0.536533236503601074E+00    0.159790396690368652E+00   -0.439629090516369324E+06   -0.511377528961732342E+01    1
    0.673524320125579834E+00    0.202017843723297119E+00    0.204800546169281006E+00    0.921658694744110107E+00    0.801291167736053467E+00    0.327194571495056152E+00    0.230370104312896729E+00    0.804226636886596680E+00    0.800289928913116455E+00    0.389748394489288330E+00    0.301652669906616211E+00   -0.438644379526438017E+06   -0.513877528961732466E+01    1
    0.205060899257659912E+00    0.773003280162811279E+00    0.146755337715148926E+00    0.589561998844146729E+00    0.897826611995697021E+00    0.294734477996826172E+00    0.358941197395324707E+00    0.911025106906890869E+00    0.478446900844573975E+00    0.938620805740356445E+00    0.518773198127746582E+00   -0.435263770818889840E+06   -0.516377528961732413E+01    1
