

    0.770103907503903739E-98   -0.132999636995414548E+05    0.743125710303221609E+00   -0.456247038443667776E+02    0.600177426700070835E-01    0.170566174874921650E+01   -0.197355631517284365E-01   -0.993396139881019491E+00    0.929897617922670339E+00    0.109576259306208314E+03    0.206336834933161552E-01    0.254280523615107690E+01   -0.916137003305889791E-02    0.101210553949813886E+01    0.255740304302300159E+00    0.158295919483909643E+03    0.368511677454155639E+00    0.736379586703100553E+00    0.246094789197348973E+01    0.148210823864930896E+01    0.107981643346093573E+00    0.212100919304943625E+00    0.853628294685781608E+00    0.146957872381074452E+03    0.175973466007076224E+00    0.397866096162802663E+00   -0.160585580551547341E+00   -0.884708153068561431E+00    0.590965268982256015E-01    0.660478476817370597E+00    0.322193395093768320E+01    0.371342097777040037E+01
    0.784930633509269234E-98   -0.133000351726715235E+05    0.750901081166804207E+00   -0.499613572509820045E+02    0.585674726738367457E-01    0.174426002833091731E+01   -0.201440964520683795E-01   -0.995651298572135524E+00    0.948975337547398490E+00    0.115168831947378749E+03    0.198304058242362267E-01    0.263168888309377103E+01   -0.813983108962593530E-02    0.101300239520134316E+01    0.236124666766468816E+00    0.159276922445756981E+03    0.371223682559575663E+00    0.733631626729327024E+00    0.243664909676684527E+01    0.148516397326179028E+01    0.108340178836788786E+00    0.205835903757833449E+00    0.864253001926813313E+00    0.151462873423076900E+03    0.174440465257438448E+00    0.396150213104151494E+00   -0.162238259627218828E+00   -0.945152618709399484E+00    0.594210683563585612E-01    0.632665772112640412E+00    0.322942046668462179E+01    0.383395157118851815E+01
    0.793841745948972398E-98   -0.133000910835649629E+05    0.742949075951445326E+00   -0.495477075405583207E+02    0.591121509059595804E-01    0.172428857480224496E+01   -0.224699368876539532E-01   -0.992984246972214435E+00    0.933813935276635254E+00    0.113721200655349676E+03    0.192120427518921687E-01    0.269026363910791577E+01   -0.684761490571343147E-02    0.101232576180192879E+01    0.241575127294587300E+00    0.159032094092568144E+03    0.368038937716576753E+00    0.734112772182428985E+00    0.232222019573800509E+01    0.148640207957455961E+01    0.109135558512379882E+00    0.209153648933777497E+00    0.857728797566809198E+00    0.151527198792844047E+03    0.176733844998826245E+00    0.394449371637335178E+00   -0.146538787094982692E+00   -0.926102085283324383E+00    0.561978496445210002E-01    0.648610609302635366E+00    0.320938792197674294E+01    0.383809896706954623E+01
    0.890245644207738051E-98   -0.133003536434990892E+05    0.762279318259724392E+00   -0.477229966358656554E+02    0.604034464944358668E-01    0.173350839354812347E+01   -0.195964503073967379E-01   -0.994257157554152560E+00    0.939471788938640473E+00    0.113461060124948602E+03    0.219750969907778655E-01    0.244405324241094135E+01   -0.639005471469339306E-02    0.101300520402110461E+01    0.273097311082479144E+00    0.158785765315595768E+03    0.369016380746458372E+00    0.739794051888222004E+00    0.205162658041887536E+01    0.148149399388867731E+01    0.109744239307863700E+00    0.215910376545084687E+00    0.854355619191985327E+00    0.146113626121284994E+03    0.178994426200998286E+00    0.389141444559289285E+00   -0.152407218892904039E+00   -0.898040736176541787E+00    0.582477595064867168E-01    0.664291184639985599E+00    0.319217960472000239E+01    0.364981963321943015E+01
    0.116101764907130682E-97   -0.133009180863400688E+05    0.745253109724190343E+00   -0.509636528767623815E+02    0.578554842080132720E-01    0.175612898834815434E+01   -0.233789469637677993E-01   -0.994727938651336352E+00    0.936384925010222413E+00    0.114512201299637439E+03    0.186207163581402907E-01    0.274851659278493266E+01   -0.471038315872202799E-02    0.101136271730414284E+01    0.234292244445206133E+00    0.158701048548358870E+03    0.369323088243495967E+00    0.734978380364259443E+00    0.234981681030249501E+01    0.148539919184023028E+01    0.106783436581539701E+00    0.207959654260576082E+00    0.853014290414344623E+00    0.151585788057026434E+03    0.175853584823517040E+00    0.394385557090564720E+00   -0.151284868090182961E+00   -0.927530109914955103E+00    0.574493035585442111E-01    0.639848499061160259E+00    0.322617349343838633E+01    0.387380429961169437E+01
    0.174132333849045767E-97   -0.133017621165920282E+05    0.754195985343093955E+00   -0.499183174492836343E+02    0.580686226547722228E-01    0.174993729778503848E+01   -0.219123694737674117E-01   -0.992669557845226258E+00    0.931432445934955000E+00    0.112977573174476177E+03    0.191811777289109739E-01    0.268674468836893121E+01   -0.101708200413325837E-01    0.101208824954423471E+01    0.230137841702656998E+00    0.158766081120094242E+03    0.368295172482044353E+00    0.729486370623927294E+00    0.276109514176120197E+01    0.148857142352911498E+01    0.107047493960520643E+00    0.206679992868730122E+00    0.856796377703734624E+00    0.152045910272158835E+03    0.174390701977562068E+00    0.398241057043219659E+00   -0.151944925426893723E+00   -0.924446072219239801E+00    0.560755467329267093E-01    0.638959103991893596E+00    0.321873662024868290E+01    0.384744579629556949E+01
    0.177544179597707092E-97   -0.133018342577805088E+05    0.749298137188437741E+00   -0.507783471850354289E+02    0.578533025858488092E-01    0.176316131670063259E+01   -0.217472350594733188E-01   -0.996577164051121511E+00    0.949870462400078996E+00    0.115612117875515821E+03    0.192440646253032380E-01    0.267440601368574171E+01   -0.431456435151027478E-02    0.101281499360734584E+01    0.243904124784430576E+00    0.158983412965342410E+03    0.371269464140510874E+00    0.740117093768675738E+00    0.243785898607888285E+01    0.148182685778762413E+01    0.106914841541850603E+00    0.208645769880838050E+00    0.856041211545212066E+00    0.151377267650339775E+03    0.175715223669996146E+00    0.392830223782426491E+00   -0.159978155029917191E+00   -0.934356620047875341E+00    0.588176167699949598E-01    0.640737468888179174E+00    0.324506544277166720E+01    0.385769105383210098E+01
    0.199798686126079111E-97   -0.133021037727401635E+05    0.767495508370208412E+00   -0.464727146873250092E+02    0.587748723804253914E-01    0.173590567058200174E+01   -0.171049619981840789E-01   -0.994986147072828842E+00    0.948287299702559094E+00    0.115077520205434425E+03    0.244554300087140575E-01    0.226450310460427584E+01   -0.110358682980628633E-01    0.101159775644965522E+01    0.283979318224525823E+00    0.158674388441295918E+03    0.369884523716813740E+00    0.740177277239669529E+00    0.210113503157502191E+01    0.147913360575055619E+01    0.112855217753291437E+00    0.219387565897634446E+00    0.858609649116091722E+00    0.142439187565719010E+03    0.180565590409097199E+00    0.389586462124037469E+00   -0.147119979668127843E+00   -0.887609522992319544E+00    0.614610412700440159E-01    0.668314958936722880E+00    0.315825889248752834E+01    0.357758612097605777E+01
    0.211481701481863877E-97   -0.133022507624468562E+05    0.743971451984345444E+00   -0.490562053159924858E+02    0.596775782196048085E-01    0.172331471269454095E+01   -0.213009498104890956E-01   -0.994693916883760743E+00    0.941735873494765174E+00    0.113640579752150671E+03    0.195151632340779327E-01    0.266182990976095901E+01   -0.708752791243173058E-02    0.101349635305775543E+01    0.242810628431262387E+00    0.159211279029137813E+03    0.369662124190627217E+00    0.737833254104645953E+00    0.253725137499164699E+01    0.148401012486977746E+01    0.107971088161531448E+00    0.208661311595032262E+00    0.858497083217455548E+00    0.151295381980584523E+03    0.175561520554021272E+00    0.395367141007600453E+00   -0.155190233876653094E+00   -0.916683925208496619E+00    0.578611092709599012E-01    0.648877847168073174E+00    0.323327281517202403E+01    0.382722982937273581E+01
    0.304111334860658706E-97   -0.133030106065612417E+05    0.741107029999505285E+00   -0.511278562701987624E+02    0.583798999913282476E-01    0.174671660463553602E+01   -0.231592576994936253E-01   -0.995076764539394421E+00    0.937346193093107738E+00    0.113448461452446693E+03    0.188884115195731977E-01    0.273485417925066265E+01   -0.411346965962320395E-02    0.101304978425955095E+01    0.237475895495113054E+00    0.158938774037762045E+03    0.369211081019981346E+00    0.737880144350722911E+00    0.229221140009218161E+01    0.148495187632659320E+01    0.106954181048441968E+00    0.207922491525130260E+00    0.855386238472202409E+00    0.151626676035767815E+03    0.175237618827080555E+00    0.394494660390571739E+00   -0.151163980350018740E+00   -0.913482007255267403E+00    0.579173876720975520E-01    0.641861934081361163E+00    0.323796470001816639E+01    0.385090413778985319E+01
    0.425629401476923107E-97   -0.133037162901957854E+05    0.744137962944850129E+00   -0.511096533533262516E+02    0.578705943400540934E-01    0.175192461349114437E+01   -0.231146043698664920E-01   -0.994007077395686056E+00    0.933242927378439724E+00    0.112626785141041253E+03    0.190574934178906960E-01    0.271834257346970753E+01   -0.554383265274974689E-02    0.101241140202781743E+01    0.235853327292923687E+00    0.159029255041092597E+03    0.368407617315004043E+00    0.734009447572886220E+00    0.216924739295592861E+01    0.148720884636910822E+01    0.107535743101237827E+00    0.206176876740870624E+00    0.860050029286377415E+00    0.151770717658061699E+03    0.174058248573424557E+00    0.396714983548005440E+00   -0.148464614531568340E+00   -0.919074331327154992E+00    0.576404193951854868E-01    0.635698765323229553E+00    0.323027937405769361E+01    0.385196126516153603E+01
    0.643482208922873037E-97   -0.133045762742515872E+05    0.744946087758029174E+00   -0.506343645190861480E+02    0.575787373296116692E-01    0.175691720551804620E+01   -0.229019785411170990E-01   -0.994841287664023688E+00    0.940000098306047249E+00    0.114768364573631359E+03    0.187111770325199926E-01    0.272729595088185484E+01   -0.538767329569002622E-02    0.101127090675149112E+01    0.236007780493693586E+00    0.158795056103796213E+03    0.369628493809632475E+00    0.734998689280098372E+00    0.239192948462561716E+01    0.148490556285458486E+01    0.107160471747958147E+00    0.207239838849464481E+00    0.856124839867923537E+00    0.151773774965014013E+03    0.175355816141011117E+00    0.395139636519907189E+00   -0.151697007479478368E+00   -0.935017034490401411E+00    0.576398724528308856E-01    0.636068780017380098E+00    0.323201243821541606E+01    0.388418064293840271E+01
    0.128918776711627796E-96   -0.133059993541486474E+05    0.748216346892973228E+00   -0.503323912592851457E+02    0.583814303127416362E-01    0.175270302524828070E+01   -0.221524004680675145E-01   -0.993833584511936152E+00    0.941225844378758780E+00    0.114910280691764854E+03    0.192896102322006463E-01    0.266325639066185982E+01   -0.591767018020013073E-02    0.101383697312628152E+01    0.248537762122916006E+00    0.158747559463990029E+03    0.368775651379086411E+00    0.738471511728569840E+00    0.262321868564152894E+01    0.148396035269288484E+01    0.107942006391191281E+00    0.211786934797623394E+00    0.852519971205267901E+00    0.151799274897423402E+03    0.177644068840634800E+00    0.390703462767157061E+00   -0.146039351822605690E+00   -0.911978068248341711E+00    0.550770875004478397E-01    0.653086447068150111E+00    0.322354427902473661E+01    0.383329719115655365E+01
    0.151832890737523232E-96   -0.133063598833716896E+05    0.749329506139896351E+00   -0.497520522491730759E+02    0.594258731285476974E-01    0.174212665581771597E+01   -0.218853865073472681E-01   -0.994182968172730441E+00    0.940953802808288997E+00    0.114939890282707324E+03    0.192542636512753051E-01    0.267379101579648637E+01   -0.630722712917027896E-02    0.101333764882420474E+01    0.241788103935456189E+00    0.158923489315684975E+03    0.369507594225621183E+00    0.735767930244019985E+00    0.265232784331997440E+01    0.148497406540397869E+01    0.107754886231624589E+00    0.209621565055142928E+00    0.854100001051708468E+00    0.151705067500997586E+03    0.177141565414505708E+00    0.391883972862074215E+00   -0.155013541653540948E+00   -0.925648532868902363E+00    0.557042092108153974E-01    0.646683139266114981E+00    0.322025324504833632E+01    0.383545571155285225E+01
    0.160098248076950556E-96   -0.133064992310335147E+05    0.741355301206996331E+00   -0.505775386755756955E+02    0.592190133297210847E-01    0.172689224338768321E+01   -0.242740644209007463E-01   -0.992675289143451933E+00    0.925060937364635238E+00    0.112908542102249513E+03    0.188097196032164203E-01    0.275679507097856913E+01   -0.576230784512427041E-02    0.101037813982749203E+01    0.232131943557414955E+00    0.159169882035609220E+03    0.367189853926268905E+00    0.730462444282613643E+00    0.191823416940718605E+01    0.148954597226023755E+01    0.109053350139844990E+00    0.206353718674163022E+00    0.859905945922647685E+00    0.151410521425029202E+03    0.175440586538198995E+00    0.396802047424318793E+00   -0.143556241627015246E+00   -0.925612788218747262E+00    0.572518434379551411E-01    0.633768586807640810E+00    0.319536746317694753E+01    0.385650070171645476E+01
    0.212798219742259507E-96   -0.133071016777954428E+05    0.740501262627895285E+00   -0.521712567764186304E+02    0.580832462044295478E-01    0.176219339706454603E+01   -0.237218673830722725E-01   -0.995203345987287880E+00    0.937612190001170465E+00    0.113253474582535532E+03    0.193001199131513021E-01    0.268677733379612782E+01   -0.104789321944099602E-02    0.101314863872840721E+01    0.248325333961675443E+00    0.158878763307158607E+03    0.368798966029500852E+00    0.738556512800206177E+00    0.184854960100979504E+01    0.148467326842009495E+01    0.108468995420971659E+00    0.208145539880350561E+00    0.858990253246648350E+00    0.151036687876747351E+03    0.175944476170284497E+00    0.391257469759255017E+00   -0.152429579848275598E+00   -0.917256763252217389E+00    0.577663784723499579E-01    0.637088918352296751E+00    0.323261584932426826E+01    0.381941598653912040E+01
    0.212659334712592967E-96   -0.133071337053812749E+05    0.744796968288952810E+00   -0.493941650005798749E+02    0.600760342467773628E-01    0.172181656106947534E+01   -0.226267414435206045E-01   -0.992939605595160146E+00    0.932683511811456922E+00    0.113914809318935681E+03    0.192230520569632718E-01    0.270375466645167606E+01   -0.635822076747381316E-02    0.101173181343711804E+01    0.239620919488587270E+00    0.159227944954367786E+03    0.368133573404724967E+00    0.732815204157534095E+00    0.213507263416506277E+01    0.148737112834540630E+01    0.109035973898609612E+00    0.208390146693074402E+00    0.858771291555033511E+00    0.151352264957590393E+03    0.176412458860356114E+00    0.394528954849108771E+00   -0.146340654731184211E+00   -0.913946296606793607E+00    0.565646260386180044E-01    0.648988899345899761E+00    0.320071718112817383E+01    0.383620221494217040E+01
    0.212642786662502924E-96   -0.133071668830788913E+05    0.745211850135846454E+00   -0.487214847824886590E+02    0.596396534563103861E-01    0.172062555839123554E+01   -0.211046705803416626E-01   -0.993641009771739414E+00    0.938038582183862046E+00    0.113215324569332921E+03    0.196683051052063060E-01    0.264670054577510605E+01   -0.725011190783077242E-02    0.101372708365932995E+01    0.245542918339206495E+00    0.159135383647751894E+03    0.368862274956921032E+00    0.736828231604550576E+00    0.242648257198632056E+01    0.148457599394176798E+01    0.108541470320043909E+00    0.209833073757949573E+00    0.857838179612084417E+00    0.151151777670903584E+03    0.176234895476022141E+00    0.394649476063406390E+00   -0.151252725147946132E+00   -0.927731007624359338E+00    0.568292643705009121E-01    0.651232576858741363E+00    0.322339252537778087E+01    0.381313774225571045E+01
    0.210347702607043098E-96   -0.133071785127887488E+05    0.742862860650104428E+00   -0.503897203688552366E+02    0.589177146157836007E-01    0.173092390569271215E+01   -0.219758810924745550E-01   -0.995751337800778957E+00    0.939807995328314272E+00    0.113192630186320528E+03    0.194526174580560082E-01    0.268718156186675206E+01   -0.550807045919387422E-02    0.101257952160731435E+01    0.236781580724649665E+00    0.159221402136379083E+03    0.370075960679897453E+00    0.736111913313236554E+00    0.217367957510176968E+01    0.148503498762001707E+01    0.107902530973748315E+00    0.206015569473380566E+00    0.861312832425036423E+00    0.150787031013356540E+03    0.174375620582266022E+00    0.396869747040708876E+00   -0.160837411840095867E+00   -0.931430876324215062E+00    0.601072018314074766E-01    0.632298098539917253E+00    0.323477420622830181E+01    0.382536413300886835E+01
    0.236148899662165053E-96   -0.133074432474193454E+05    0.743713550532521972E+00   -0.482617242965223170E+02    0.574351148184503377E-01    0.175551954445069969E+01   -0.230982989168635119E-01   -0.992741296323456202E+00    0.932399929261938931E+00    0.113480259324159547E+03    0.185191276091474372E-01    0.272293576750753452E+01   -0.606359369992800091E-02    0.101011017712498563E+01    0.241810768461328929E+00    0.158596344365037709E+03    0.368198846505562893E+00    0.733958750025099027E+00    0.242241006041288731E+01    0.148482747011689642E+01    0.106894273505947490E+00    0.208731870380409773E+00    0.853589403242072553E+00    0.151425662792871606E+03    0.175581873124722732E+00    0.396004041011138175E+00   -0.145726586895133459E+00   -0.899809581070162179E+00    0.553398665207169502E-01    0.647852299078645388E+00    0.322550113776174419E+01    0.389972152070590017E+01
    0.285792428064029771E-96   -0.133078581872216237E+05    0.743879384757188844E+00   -0.486805183053570687E+02    0.588592114015290546E-01    0.173218929629543039E+01   -0.236963731903982143E-01   -0.992122966398030104E+00    0.927257188284002831E+00    0.112683722795118555E+03    0.185255345843084590E-01    0.274787840671603778E+01   -0.648174677535217746E-02    0.101129182250828742E+01    0.238583574683302935E+00    0.158925667664980807E+03    0.367243590910812434E+00    0.733806836989978839E+00    0.246334163421702890E+01    0.148699340699198168E+01    0.107032369274072447E+00    0.208591515747376999E+00    0.853353746689167192E+00    0.151735731438477757E+03    0.175660609083863467E+00    0.396094165636370121E+00   -0.142963470691885752E+00   -0.913330734458953186E+00    0.546178767739486370E-01    0.645471358962940389E+00    0.321900514455751052E+01    0.387904910531834002E+01
    0.287889957133195271E-96   -0.133079061456399868E+05    0.771337357223446096E+00   -0.457236610666668781E+02    0.575579625251096821E-01    0.178231418677433728E+01   -0.173964122279422484E-01   -0.994215125547449508E+00    0.946516629782047647E+00    0.113113106380166542E+03    0.233839116515414114E-01    0.228425639328278063E+01   -0.832171134685385019E-02    0.101217232906225907E+01    0.287899476656265974E+00    0.158324990499712044E+03    0.369643093574663351E+00    0.742237198436692891E+00    0.212234418543174641E+01    0.147734362279732956E+01    0.109105041752160459E+00    0.218504489122011064E+00    0.855408376505940704E+00    0.143887827552596661E+03    0.177791097313415303E+00    0.390084407606464845E+00   -0.148335091161383298E+00   -0.894974712432614283E+00    0.586742569430565297E-01    0.667212447671396314E+00    0.320264688665435582E+01    0.363310585944096598E+01
    0.291471159324931931E-96   -0.133079642044697466E+05    0.751414109591353241E+00   -0.486306443564085527E+02    0.573261875360997000E-01    0.177437917084874730E+01   -0.204667821543135231E-01   -0.994043305934748433E+00    0.936954414263421853E+00    0.112747721458186959E+03    0.208236966087141373E-01    0.251689379394267387E+01   -0.566424985688333913E-02    0.101270175984226718E+01    0.261660174285301750E+00    0.158109083812624903E+03    0.368847184379812398E+00    0.737225001015385573E+00    0.208726111882284293E+01    0.148235877319046727E+01    0.108840705078165734E+00    0.213949722593142377E+00    0.853497208245884487E+00    0.147591962329365970E+03    0.177635415313642187E+00    0.390832003236524728E+00   -0.148716226095266829E+00   -0.876269625073670566E+00    0.578368553800187105E-01    0.659629097396512765E+00    0.320447465321981229E+01    0.372232984191042560E+01
    0.310605187649071659E-96   -0.133081247009041908E+05    0.742773840529190377E+00   -0.497536162832900999E+02    0.590692276498158697E-01    0.172749148914684847E+01   -0.228924172708700434E-01   -0.993923512741267001E+00    0.934299342302091662E+00    0.112477003800815922E+03    0.191456657454393275E-01    0.270504117275830680E+01   -0.597539280541211758E-02    0.101320525473223100E+01    0.243416434891008893E+00    0.159239148408541780E+03    0.368230387885582322E+00    0.738762363011722933E+00    0.241643453090578486E+01    0.148499918038972800E+01    0.107636540725629670E+00    0.208895700112602278E+00    0.856856634287815999E+00    0.151619904561197558E+03    0.175274460543313582E+00    0.395876182188968695E+00   -0.148093752629245928E+00   -0.910693567167764950E+00    0.570187613601052246E-01    0.645949202473197981E+00    0.323342785653971765E+01    0.384351079284898356E+01
    0.322363391118252372E-96   -0.133082323479184488E+05    0.748434542679683235E+00   -0.503477231623181041E+02    0.580507668758240489E-01    0.175276081812855100E+01   -0.225766361500366365E-01   -0.994910361552249323E+00    0.936193619027070989E+00    0.114238115092765398E+03    0.189098879420758793E-01    0.272064840027349941E+01   -0.618833837693975528E-02    0.101096575626647267E+01    0.232424516353552546E+00    0.158566196601651882E+03    0.369727046176506979E+00    0.733110623500120351E+00    0.242423973491950839E+01    0.148565222792876983E+01    0.106505577152542177E+00    0.207552241536190174E+00    0.852989432151616933E+00    0.150747565010672645E+03    0.175390653593902435E+00    0.395751051602870496E+00   -0.155159459290569318E+00   -0.910553839376613605E+00    0.584278238678755668E-01    0.643269956641494445E+00    0.322349183429763819E+01    0.384696736933245376E+01
