    0.744908851917823966E+00   -0.519478141377893792E+02    0.554424858086970673E-01    0.182956912362469915E+01   -0.187671405410165422E-01   -0.989651845964693466E+00    0.937082548020758854E+00    0.114513748113091040E+03    0.185663750403321955E-01    0.270443692979678829E+01   -0.967362590445461183E-02    0.101574277777875732E+01    0.220764945055629991E+00    0.156993396218332776E+03    0.368516595697692739E+00    0.727166687485819696E+00    0.250419306241363593E+01    0.148545196704793514E+01    0.107440534589248182E+00    0.213084281545212334E+00    0.848621272833378848E+00    0.155747316603788505E+03    0.176997021325331794E+00    0.393203370837820532E+00   -0.142778548431826913E+00   -0.802613689715501843E+00    0.515737880418569439E-01    0.625665994546369286E+00    0.321421828868011827E+01    0.396766464189041690E+01    0.692044689144518634E+04
    0.739800985145163237E+00   -0.516864008781216455E+02    0.557751619311747035E-01    0.182102614776445026E+01   -0.194390177916064118E-01   -0.990175517777952097E+00    0.938392435385128176E+00    0.115133850855109074E+03    0.184417504886680191E-01    0.271287865367359426E+01   -0.856097094522684579E-02    0.101517373191864158E+01    0.223964605483779944E+00    0.157105146991322243E+03    0.368644684939580691E+00    0.728790124606604639E+00    0.244138232596572635E+01    0.148459051010645560E+01    0.108173754665667116E+00    0.213641561985303263E+00    0.848563451505638056E+00    0.155396450498764011E+03    0.178095174868616507E+00    0.391921296441069600E+00   -0.141614786083713584E+00   -0.801937305971542669E+00    0.517065705420198737E-01    0.624832378806322586E+00    0.320730436605541058E+01    0.397665306603535873E+01    0.692065292490456341E+04
    0.747010017104814183E+00   -0.519066846232994266E+02    0.566014417100567796E-01    0.179974001333103439E+01   -0.193713384540776072E-01   -0.989397236747493025E+00    0.933342858161063549E+00    0.114652944245285966E+03    0.186292130132494037E-01    0.272358235474628341E+01   -0.881734999549511900E-02    0.101623431847986212E+01    0.222699512841332437E+00    0.157269394113312075E+03    0.367911921780850248E+00    0.728217978869161287E+00    0.247395377238204794E+01    0.148624111303936624E+01    0.107936728423609712E+00    0.214448321898460137E+00    0.845476854533939060E+00    0.155512856123444408E+03    0.178598555766514011E+00    0.390952772116379799E+00   -0.143432631180691467E+00   -0.808985503387097848E+00    0.512459310064925511E-01    0.623892702159237422E+00    0.319971190614550149E+01    0.392884837489131300E+01    0.692110211394485304E+04
    0.741985763667609710E+00   -0.522501947821555746E+02    0.560020106215010638E-01    0.182057198415602173E+01   -0.194999916652527396E-01   -0.989477555104555595E+00    0.935858549593437172E+00    0.114810874800298706E+03    0.183740761065492655E-01    0.272236039241867678E+01   -0.102444208110613697E-01    0.101553876314759628E+01    0.216887584820293799E+00    0.156930678680390656E+03    0.368200913248467820E+00    0.725608354178423065E+00    0.270365910922346497E+01    0.148681348893934917E+01    0.107631116690591416E+00    0.212509532991073918E+00    0.848076149505470167E+00    0.155868651784444580E+03    0.177474296026424894E+00    0.392763965476043475E+00   -0.142205746389061832E+00   -0.806186956931638665E+00    0.508832164538333270E-01    0.621353732336429765E+00    0.320753242473933664E+01    0.396636873457933925E+01    0.692123935164071008E+04
    0.744562570801172052E+00   -0.523297593645638415E+02    0.565527386283825456E-01    0.180771051807625360E+01   -0.200938362759959487E-01   -0.990186515606589990E+00    0.936201123550948200E+00    0.115636855144298380E+03    0.183333284171118341E-01    0.274986293490894163E+01   -0.713343790159234534E-02    0.101513123646957371E+01    0.222298915450985735E+00    0.157278799060782575E+03    0.368447964358408542E+00    0.728241430885738117E+00    0.230760765691852132E+01    0.148590391148806411E+01    0.107718171309070590E+00    0.213528719976782799E+00    0.846198362548756688E+00    0.155417326125696462E+03    0.178519853410114532E+00    0.390186915700710180E+00   -0.142279276468070759E+00   -0.804319314273147845E+00    0.516573214351534749E-01    0.623406500900866911E+00    0.320102110226175895E+01    0.395415350390941311E+01    0.692236110492988155E+04
    0.742566676346675170E+00   -0.524252049195186203E+02    0.561386092585867136E-01    0.181560213673775372E+01   -0.199556276586353824E-01   -0.989435269517872529E+00    0.933992840133538338E+00    0.114601226446288877E+03    0.183773655491592455E-01    0.273035627142508641E+01   -0.948298284038407574E-02    0.101543786927349511E+01    0.219753874632539481E+00    0.157051796582278172E+03    0.367820457644964627E+00    0.726805274522642319E+00    0.256905465256803289E+01    0.148672517817949279E+01    0.107749921511566135E+00    0.213047278075989582E+00    0.847589250813178374E+00    0.155705591442491567E+03    0.177661592060410684E+00    0.392499442313856917E+00   -0.140507040935441307E+00   -0.805564290587508669E+00    0.510421019960350247E-01    0.622793051585899926E+00    0.320523330506871718E+01    0.396117483791756397E+01    0.692315047908138877E+04
    0.743933486658779453E+00   -0.517310811551606236E+02    0.562180076073054980E-01    0.181012844074629387E+01   -0.199615606691537356E-01   -0.989726951869165372E+00    0.933383571946158619E+00    0.114523007354585985E+03    0.184119127363163507E-01    0.273195795010702103E+01   -0.811883130763774684E-02    0.101459974476601555E+01    0.223752784098308455E+00    0.157188019928506208E+03    0.368043581310958878E+00    0.727666032673549901E+00    0.230340908870604366E+01    0.148578677388908997E+01    0.107661588561400040E+00    0.213136991778179685E+00    0.847585149534515359E+00    0.155137085903122625E+03    0.177646010757878114E+00    0.392521739561270733E+00   -0.141831027974280127E+00   -0.811826461220111817E+00    0.518324961809477833E-01    0.626724408994165150E+00    0.320501524206213739E+01    0.395833212319078509E+01    0.692327378540479913E+04
    0.744470641447568693E+00   -0.510409165044658835E+02    0.572296907501365359E-01    0.178834102039325638E+01   -0.197445585829029296E-01   -0.989974371190099012E+00    0.933602766719211496E+00    0.114923966714318340E+03    0.183996286919521079E-01    0.274827988302701431E+01   -0.760630246028615089E-02    0.101556316566899718E+01    0.222560170859950834E+00    0.157334447912214529E+03    0.368373733505619028E+00    0.729146904721388656E+00    0.245881515928450334E+01    0.148542158134715208E+01    0.107439185082620833E+00    0.214381926264293587E+00    0.843481707768785505E+00    0.155086637340028744E+03    0.179003550244392545E+00    0.390408153247682799E+00   -0.145821891538703424E+00   -0.801676855528899113E+00    0.515393825886041393E-01    0.622875945808399001E+00    0.320048135804111178E+01    0.393430865947188790E+01    0.692367489832687352E+04
    0.740361507756999382E+00   -0.517647625745069462E+02    0.564658057585707140E-01    0.180449376301996001E+01   -0.207682039096182651E-01   -0.988168349078945685E+00    0.926873945995833948E+00    0.114153752493994475E+03    0.180761802965891463E-01    0.276522956675943865E+01   -0.895208747800577131E-02    0.101396685419888466E+01    0.218756586198220138E+00    0.156972262541063316E+03    0.366868157938854744E+00    0.724558965665637822E+00    0.235459970035997301E+01    0.148775402000630730E+01    0.108017913155325523E+00    0.213158800743499022E+00    0.846229988287285573E+00    0.155576186907647838E+03    0.178140209354837820E+00    0.392921608948553269E+00   -0.138640067404287332E+00   -0.812036896342098080E+00    0.503381991623229053E-01    0.624780587667586262E+00    0.319086412766776473E+01    0.397432186561356815E+01    0.692381662410891295E+04
    0.745894745439411588E+00   -0.503987905582539071E+02    0.570394373035622987E-01    0.179762754474919362E+01   -0.193937013336128450E-01   -0.989741875439457131E+00    0.934934677996634655E+00    0.115325631957369524E+03    0.183253453520402614E-01    0.274540194441982255E+01   -0.823346518511504366E-02    0.101486470202160017E+01    0.221140782099395028E+00    0.157302140528184651E+03    0.368691705282048143E+00    0.728168412595687542E+00    0.249315628329667760E+01    0.148518720572794871E+01    0.107223632101838301E+00    0.214174587172441033E+00    0.843824041081453369E+00    0.155231525085742106E+03    0.178727810258230424E+00    0.391031373402554450E+00   -0.145930815051001583E+00   -0.802769341622651789E+00    0.513529977494312367E-01    0.624545861041748029E+00    0.319843158537042394E+01    0.395678993194359974E+01    0.692439542477919895E+04
    0.738645931796328759E+00   -0.514448382713393073E+02    0.571165809776110478E-01    0.178836042585383259E+01   -0.208545391998609456E-01   -0.988186133248842635E+00    0.926875263057422960E+00    0.114663545402868792E+03    0.180934455374587543E-01    0.277055333524601366E+01   -0.817438944624049833E-02    0.101416917667111162E+01    0.220366675303964088E+00    0.157077474626649717E+03    0.366888731562038828E+00    0.724949179429189239E+00    0.231073414905095387E+01    0.148766616633728588E+01    0.108713372612514916E+00    0.213969260285435336E+00    0.845125989793540033E+00    0.155429284542952587E+03    0.179497825088269863E+00    0.390987431083929637E+00   -0.139696791130408671E+00   -0.811185475425359126E+00    0.500765786813575087E-01    0.626023077580514564E+00    0.318091545842832124E+01    0.396029906560543399E+01    0.692467116956189784E+04
    0.737722996276001797E+00   -0.510953900809328587E+02    0.567916179550516168E-01    0.179453876020881431E+01   -0.206888835336795952E-01   -0.988652778821751177E+00    0.928148129332835414E+00    0.114234881310010593E+03    0.181655648424413479E-01    0.275288895437379555E+01   -0.861818124284281610E-02    0.101412846466622786E+01    0.222026065807823969E+00    0.157060802112057502E+03    0.367143613696378157E+00    0.726293003228049239E+00    0.240194123760429967E+01    0.148667500810279818E+01    0.108443626416080602E+00    0.213899092427200455E+00    0.845717198494181144E+00    0.155156830858364998E+03    0.178949610591409236E+00    0.392150042198946502E+00   -0.140084482998126758E+00   -0.800746471361342249E+00    0.505709939595311714E-01    0.624943647742119635E+00    0.318904719142603277E+01    0.396542626970928236E+01    0.692470483444248021E+04
    0.745000166525940588E+00   -0.520054002657817449E+02    0.564514526792682103E-01    0.180276266276892905E+01   -0.203404102030818879E-01   -0.988145851073008230E+00    0.928732321519485038E+00    0.115119005864685718E+03    0.180408221530326159E-01    0.278290351713473871E+01   -0.810443932964342861E-02    0.101444987263009589E+01    0.217928363001914094E+00    0.157113490459684186E+03    0.367209213222893405E+00    0.724967051678343188E+00    0.224222432227038748E+01    0.148756433885690376E+01    0.107865533325541024E+00    0.213914634876776311E+00    0.844531936278608120E+00    0.156034361396916267E+03    0.178742819665271557E+00    0.391233990400635001E+00   -0.139357066942141145E+00   -0.812058034552076702E+00    0.501759292912128535E-01    0.624617491533399294E+00    0.318837719207967885E+01    0.397543783870752510E+01    0.692504624678212349E+04
    0.747245127250696473E+00   -0.515130414121559426E+02    0.567266149303744388E-01    0.180526086495765670E+01   -0.196786923218088793E-01   -0.988463540231600768E+00    0.931524828174952857E+00    0.115572442015065832E+03    0.182394464616884439E-01    0.275375102031431496E+01   -0.924323860012801236E-02    0.101477229810259617E+01    0.216279766736059531E+00    0.157041380204489002E+03    0.367846065941951017E+00    0.723915575499666897E+00    0.250914814649564910E+01    0.148768474014743535E+01    0.107817458897248544E+00    0.213771759420568253E+00    0.844217595146831479E+00    0.155859432108814559E+03    0.179070868024509111E+00    0.390574735996461364E+00   -0.143142897586827439E+00   -0.805675486488270143E+00    0.499903271765832491E-01    0.623289948339891708E+00    0.318504157287981116E+01    0.395897950703504398E+01    0.692529286893214521E+04
    0.742833226159859361E+00   -0.514187554964687479E+02    0.563542493249566609E-01    0.180711111292509008E+01   -0.202617575046353075E-01   -0.989486742098961147E+00    0.932367921559847490E+00    0.115297384939912476E+03    0.180664142135121275E-01    0.276763452007238620E+01   -0.741195520121277172E-02    0.101386455226886785E+01    0.220109450346590629E+00    0.157066098517937121E+03    0.368192147409953374E+00    0.726330423049499130E+00    0.228690768543765444E+01    0.148593700920439731E+01    0.107466674025583478E+00    0.213411744852825630E+00    0.844704462278009882E+00    0.155288739092899078E+03    0.178587134752065391E+00    0.391357861005612873E+00   -0.142689247773367472E+00   -0.811726739070137038E+00    0.512036072809966963E-01    0.625110652666008293E+00    0.319680743611358675E+01    0.397661102293015523E+01    0.692535534797443324E+04
    0.743832217490182357E+00   -0.511534637498283615E+02    0.565907856375551105E-01    0.180180833853416500E+01   -0.198518880687774055E-01   -0.989548634290166262E+00    0.933621037538702070E+00    0.115282953579141889E+03    0.182200390147460450E-01    0.275496478002636902E+01   -0.781327551356403999E-02    0.101456043307048427E+01    0.221280905328008870E+00    0.157194813113937130E+03    0.368301093404993896E+00    0.727468472931094512E+00    0.236524822894028297E+01    0.148558492329818503E+01    0.107597870499390846E+00    0.213945308154265601E+00    0.844680446273717411E+00    0.155351954934343610E+03    0.178751885597559695E+00    0.391103469945271731E+00   -0.143445857932941401E+00   -0.810207867146272909E+00    0.512446555588218430E-01    0.625355814056438697E+00    0.319750528803245526E+01    0.396608050435574189E+01    0.692551621563632943E+04
    0.749616379190540583E+00   -0.510022917524001400E+02    0.567558216257628562E-01    0.180680146331325453E+01   -0.192308026918731091E-01   -0.988703265581880930E+00    0.932397899479598946E+00    0.115097932017740078E+03    0.185676532124177604E-01    0.271716163995678972E+01   -0.974283942327653328E-02    0.101480635345183035E+01    0.220840924184107723E+00    0.157171095806600164E+03    0.367966248469965174E+00    0.725277094544170775E+00    0.249278290065193975E+01    0.148688996420864727E+01    0.107968754710492248E+00    0.214033316942826873E+00    0.845738791479354490E+00    0.155428243762859125E+03    0.178612209736383476E+00    0.391457476036082275E+00   -0.143965936181969595E+00   -0.799509805043979171E+00    0.507324375459102320E-01    0.625484747113245199E+00    0.318721513339508578E+01    0.394503589273569455E+01    0.692554269002812725E+04
    0.741377340425689257E+00   -0.523207138186798915E+02    0.563543209023577574E-01    0.180564848027465485E+01   -0.211377639346567239E-01   -0.988450034413467793E+00    0.926966839210141225E+00    0.115149498697145148E+03    0.178057012945092505E-01    0.280495174600835906E+01   -0.684679543520277673E-02    0.101363696917802160E+01    0.216745344874189561E+00    0.156911476137950075E+03    0.367192333686889416E+00    0.724138522651063266E+00    0.214531977606799007E+01    0.148774623924682814E+01    0.107684243826778936E+00    0.213449747011022706E+00    0.843413548160157234E+00    0.155685809080809037E+03    0.179014457829751422E+00    0.390717765424230867E+00   -0.139378274010627329E+00   -0.807484374712455710E+00    0.502156325619499827E-01    0.622725278105309532E+00    0.318665325932225318E+01    0.398135174998466379E+01    0.692554526280305072E+04
    0.744806617907086910E+00   -0.515906704578836326E+02    0.566247780887875335E-01    0.181189847603844267E+01   -0.201266275228840982E-01   -0.989643614512829561E+00    0.934516243387147894E+00    0.115603683249623884E+03    0.181595970186746274E-01    0.275235780742132174E+01   -0.856223331242510731E-02    0.101414237266665630E+01    0.218099864069653038E+00    0.157069146798337158E+03    0.368410181156624772E+00    0.725596143732704424E+00    0.251844389288234449E+01    0.148660060455995402E+01    0.107299618188797144E+00    0.212848703568151359E+00    0.845427186542541009E+00    0.155415849910276648E+03    0.178286748271626549E+00    0.391394329491970339E+00   -0.143238980453390258E+00   -0.802512299962658160E+00    0.509780263838620698E-01    0.621768543128537909E+00    0.319691474992769642E+01    0.397069126034461162E+01    0.692562561597292733E+04
    0.742044618382011079E+00   -0.513164817675804272E+02    0.569840845601996965E-01    0.179390626763609040E+01   -0.200675598928821419E-01   -0.989330325625769835E+00    0.932592876059625819E+00    0.114772828583589146E+03    0.182574620714036767E-01    0.275419438992363252E+01   -0.857089198407856925E-02    0.101510371390823373E+01    0.220907519029118815E+00    0.157282640153156336E+03    0.367843809094522134E+00    0.727942322756827354E+00    0.247746980136514328E+01    0.148616055387136314E+01    0.107747229048037851E+00    0.213803857192655350E+00    0.845519391497194128E+00    0.155510136897751011E+03    0.178451892765918441E+00    0.391791318819711076E+00   -0.141752286821042989E+00   -0.811213933444899782E+00    0.510910637557322814E-01    0.623261188612526551E+00    0.319939688009410350E+01    0.395920843155011415E+01    0.692567198740263848E+04
    0.740230220505324832E+00   -0.522730840720313381E+02    0.567589935013677396E-01    0.179199398185374337E+01   -0.215802776335963786E-01   -0.988209734020521369E+00    0.924989068244251644E+00    0.115042948080310651E+03    0.176858572384641713E-01    0.283076134485357844E+01   -0.577582320714198350E-02    0.101370679302873734E+01    0.218141405570597746E+00    0.157098281220684953E+03    0.366789975140759228E+00    0.725246655953571517E+00    0.199010971765614375E+01    0.148778621772356878E+01    0.107777567714970157E+00    0.213885864859088753E+00    0.842647238962238809E+00    0.155779150961101379E+03    0.179325561000638262E+00    0.390201580059444830E+00   -0.137979398902032202E+00   -0.802283725913100376E+00    0.501323742256851376E-01    0.623648528943844038E+00    0.318512390006763457E+01    0.398079574647585499E+01    0.692568624869500127E+04
    0.745693964415243382E+00   -0.514037459373576837E+02    0.566457820815008672E-01    0.180516583867654479E+01   -0.200005826601366114E-01   -0.988744031350170971E+00    0.931473760115027360E+00    0.115340578775519006E+03    0.181155739246470805E-01    0.276383537714055105E+01   -0.905466146187727979E-02    0.101437525786316796E+01    0.216824460469810298E+00    0.157080961319115858E+03    0.367856109411221155E+00    0.725030204900051545E+00    0.250311654423133145E+01    0.148710553391853972E+01    0.107478227427856038E+00    0.213555951393639698E+00    0.844277331191275682E+00    0.155763130946229268E+03    0.178613450179404304E+00    0.391561614246957235E+00   -0.142160388164313284E+00   -0.809036761649139846E+00    0.503759292036351711E-01    0.623442920526312561E+00    0.319142435470580033E+01    0.397223115443674946E+01    0.692569147797456390E+04
    0.739159527923382464E+00   -0.525252537936049748E+02    0.568924977904816387E-01    0.179526383333576822E+01   -0.208620279253810617E-01   -0.989020359934722593E+00    0.930978119819044769E+00    0.115408771255476978E+03    0.179042776310129707E-01    0.280099600919871783E+01   -0.703305384744600318E-02    0.101520257757845722E+01    0.216773082818558394E+00    0.157131061781694342E+03    0.367505575753403646E+00    0.726316946753991166E+00    0.233510038979488055E+01    0.148744962691598293E+01    0.107800458031071064E+00    0.213626325656948252E+00    0.843992904137360722E+00    0.156025890470517083E+03    0.179164919080286311E+00    0.389797995497557725E+00   -0.139662659617150187E+00   -0.805374905094123683E+00    0.501999010289710113E-01    0.620610435340323674E+00    0.319384816561196283E+01    0.396903015830645023E+01    0.692574681721117304E+04
    0.742319077566315988E+00   -0.512593547920265848E+02    0.569078725940471708E-01    0.180189421119188564E+01   -0.199861789262629659E-01   -0.989150792478372010E+00    0.932632769614613610E+00    0.115125190171282227E+03    0.183241485701698299E-01    0.274030699243958420E+01   -0.863753467385531409E-02    0.101482048735555130E+01    0.220938751456352167E+00    0.157132009861550301E+03    0.367917017552113479E+00    0.726470320209093967E+00    0.247373605142735986E+01    0.148650630681225571E+01    0.108136551910297474E+00    0.213997303389437205E+00    0.845451260487059431E+00    0.155361770797880610E+03    0.179021439619452299E+00    0.390825217541421299E+00   -0.142224733623990907E+00   -0.799357970311669330E+00    0.506871064527230283E-01    0.624832145263577443E+00    0.318971349648196512E+01    0.395620534736815932E+01    0.692586070021536943E+04
    0.747241756572712856E+00   -0.511627915719078885E+02    0.568544121967414495E-01    0.180443367588793668E+01   -0.194021611583475133E-01   -0.988851440656529079E+00    0.932704018669481716E+00    0.114974406018555982E+03    0.185931956866802056E-01    0.271295440602043580E+01   -0.961857171579393218E-02    0.101485914507424724E+01    0.221526833908590737E+00    0.157169651807199671E+03    0.367906283316157046E+00    0.725242585764995451E+00    0.248396008356448217E+01    0.148703481407464411E+01    0.108242175707755531E+00    0.213633417822601451E+00    0.846955486953838266E+00    0.155333819889604285E+03    0.178539596123996863E+00    0.391468129352298022E+00   -0.143690045840957320E+00   -0.802570516870771522E+00    0.508367975261383581E-01    0.625974506934458663E+00    0.318843845727889352E+01    0.394073487740562900E+01    0.692588080016478852E+04
    0.743437155589142806E+00   -0.508398565954072126E+02    0.571813950957718586E-01    0.178845953028564786E+01   -0.203956012758652744E-01   -0.988165082607729950E+00    0.927506222795871804E+00    0.115200797822578082E+03    0.180954101173341556E-01    0.277626442755494107E+01   -0.766488276219637592E-02    0.101381268739521757E+01    0.220281474189659932E+00    0.157166920094941190E+03    0.367317938957141210E+00    0.724882828029228210E+00    0.220958730029803530E+01    0.148718876854953197E+01    0.108355094617255149E+00    0.214427657486634449E+00    0.843576091819389751E+00    0.155398281906368936E+03    0.179765182639832322E+00    0.390369062147874091E+00   -0.141733746792047310E+00   -0.811423200958601321E+00    0.502287346405969337E-01    0.625433949407162237E+00    0.317712390641739040E+01    0.396227732813217770E+01    0.692590055108999150E+04
