Nested Sampling Global Log-Evidence           :    0.356087517744293564E+04  +/-    0.713651197927642311E+00

Dim No.       Mean        Sigma
   1    0.303295256431768578E+02    0.190919578893649522E+00
   2    0.228380893109784004E+02    0.102036735848794247E+00
   3    0.100162795970940732E+01    0.109935331641330576E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.300558102134614842E+02
   2    0.227244839719918019E+02
   3    0.101631061636528508E+01

MAP Parameters
Dim No.        Parameter
   1    0.301893490919361653E+02
   2    0.227131908165709895E+02
   3    0.988657912136008621E+00
