Nested Sampling Global Log-Evidence           :    0.790651159814209450E+03  +/-    0.582626997980259187E+00

Dim No.       Mean        Sigma
   1    0.229401218718709737E-04    0.291103887280648884E-04
   2    0.102139207981364846E+00    0.829265339102737138E-03
   3    0.282571337167042245E+02    0.137169715773272793E+01
   4    0.205980827135544664E+00    0.728524727724056201E-02
   5    0.901593033269349462E+02    0.173490847418471018E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.637525565372869404E-04
   2    0.101811704401676445E+00
   3    0.269992701815516938E+02
   4    0.216079505418188461E+00
   5    0.901705425810218486E+02

MAP Parameters
Dim No.        Parameter
   1    0.637525565372869404E-04
   2    0.101811704401676445E+00
   3    0.269992701815516938E+02
   4    0.216079505418188461E+00
   5    0.901705425810218486E+02
