    0.704705452417838885E+00    0.452696191907200713E+02    0.159981039134272551E+01    0.502632247584482439E-01    0.904993126273769235E+02    0.309128189578377342E-03   -0.123982905496788486E-02    0.356067309661594936E+04
    0.704021794916876331E+00    0.452497081650210973E+02    0.159990699109775458E+01    0.503532734182920161E-01    0.905074354374347081E+02    0.133882329463995463E-02   -0.124867874679199025E-02    0.356106184229462087E+04
    0.703959573185618970E+00    0.456472244947838206E+02    0.159937041816898207E+01    0.511390061499234702E-01    0.904288214673530604E+02    0.164106252493561775E-02   -0.165738102293274347E-03    0.356130815309655873E+04
    0.702183683412934356E+00    0.452971158965406815E+02    0.159958487169991659E+01    0.504444168721588718E-01    0.903578469904508239E+02    0.114406375771351700E-04   -0.133361934576204082E-02    0.356223293073945615E+04
    0.702841383407681763E+00    0.451150784567888081E+02    0.159970914870570691E+01    0.497987241223193447E-01    0.903099943511899568E+02    0.755175518767735657E-03   -0.132931855459729638E-02    0.356231179940888433E+04
    0.703880198665381984E+00    0.452413990280063345E+02    0.159941045034486007E+01    0.504386697432822051E-01    0.906016908935786915E+02    0.547918343404208384E-03   -0.635712133638823614E-03    0.356296667543912781E+04
    0.703764405387816927E+00    0.453155744341066580E+02    0.159958014230395862E+01    0.503770862554207208E-01    0.903811797033528990E+02    0.117350083642099741E-02   -0.104054097682313275E-02    0.356299685708081506E+04
    0.703992952075295109E+00    0.452010017592063136E+02    0.160013351249618907E+01    0.503300973881818520E-01    0.905393785635335462E+02    0.956329997974126851E-03   -0.787516927502168750E-03    0.356353383054054893E+04
    0.699640204886973871E+00    0.453033392791202729E+02    0.159881512626087652E+01    0.509923054864567238E-01    0.900974717572029533E+02    0.169703847270215552E-02    0.125486855836475213E-02    0.356361074137673040E+04
    0.703321923299326746E+00    0.452360280206060992E+02    0.159994864420831084E+01    0.504053705714881534E-01    0.904780054488975907E+02    0.121798240209602081E-02   -0.886328423106185316E-03    0.356375403257062590E+04
    0.703403617328547281E+00    0.452726518145077037E+02    0.159987100331257381E+01    0.504365088962527436E-01    0.904577319051555406E+02    0.119672188077733365E-02   -0.802063513028428328E-03    0.356387728429681283E+04
    0.703154383599095323E+00    0.452256534471993419E+02    0.160004254452795225E+01    0.504126300997655430E-01    0.904129244091774211E+02    0.849787409511865892E-03   -0.741788860267563084E-03    0.356399464996758843E+04
    0.702607256410101022E+00    0.453231035374265545E+02    0.160006578767508256E+01    0.505711218322098879E-01    0.903241924788978849E+02    0.934038174054079842E-03   -0.720124390036206720E-03    0.356418945927024834E+04
    0.704117203400009384E+00    0.451889839568060054E+02    0.159999401911066808E+01    0.502771907317776448E-01    0.905158983329668700E+02    0.844264880396980747E-03   -0.917683396407908318E-03    0.356431649066143427E+04
    0.704363315785482835E+00    0.452515806366080469E+02    0.159956121007903063E+01    0.504342499048010123E-01    0.905865710017805981E+02    0.106036770754385770E-02   -0.691804400730548536E-03    0.356433897177229755E+04
    0.703198270305987361E+00    0.452111199639510488E+02    0.160014397627248273E+01    0.503822658203839299E-01    0.903736309215562699E+02    0.106208876806875756E-02   -0.941301991164072440E-03    0.356447170791145300E+04
    0.703903327683733981E+00    0.452303602218229770E+02    0.159921755692777445E+01    0.503323329560352375E-01    0.906225381401551573E+02    0.296140496357430547E-03   -0.713817064464747830E-03    0.356456724707687408E+04
    0.703700557773325741E+00    0.453447537834262064E+02    0.159946968431888004E+01    0.505344315892050852E-01    0.904915376474489079E+02    0.133699243038749253E-02   -0.113626896770951426E-02    0.356458359855157187E+04
    0.701526046532346625E+00    0.453042701830667838E+02    0.159996009643689008E+01    0.504119398859189938E-01    0.901580136286935101E+02    0.316176184851839229E-03   -0.110315609078634447E-02    0.356459473220814743E+04
    0.703804952630538883E+00    0.451696976055361858E+02    0.159977525001430454E+01    0.501524676033712827E-01    0.905073301975286455E+02    0.818586861486942817E-03   -0.141843273295234320E-02    0.356461281194126695E+04
    0.702256914387378584E+00    0.454548220785544572E+02    0.159896918635617014E+01    0.509439501105108938E-01    0.903938416223271588E+02    0.541374523242809172E-03   -0.547670986078413469E-03    0.356479943526187571E+04
    0.703205510080262775E+00    0.452367682099630386E+02    0.159992280332410375E+01    0.503239548300360370E-01    0.904259341647433672E+02    0.898160710139256704E-03   -0.956735104830684505E-03    0.356481269017546538E+04
    0.699632004051139567E+00    0.449367855213986971E+02    0.160023637125450935E+01    0.494410454764056817E-01    0.897720846072088818E+02    0.425949815960345254E-03    0.198154895068626286E-04    0.356486732764286080E+04
    0.702632942966234686E+00    0.451584560251299152E+02    0.159961391067757885E+01    0.499522079663022520E-01    0.903103535268540583E+02    0.517601906169219868E-03   -0.101272247057971731E-02    0.356499387059985884E+04
    0.702996907996955578E+00    0.453052349648377586E+02    0.160012311425724518E+01    0.504541033620427640E-01    0.903151848727261068E+02    0.116358028611654647E-02   -0.616532690055087871E-03    0.356503597600151443E+04
    0.702905743074466405E+00    0.452621848313226565E+02    0.159995862603843175E+01    0.503877296448646955E-01    0.903560334439616355E+02    0.112684925473743847E-02   -0.647442722052954346E-03    0.356508083834620084E+04
    0.703819968380157146E+00    0.453214315412133288E+02    0.159958063369527004E+01    0.504799873489049644E-01    0.904205707663542455E+02    0.150094990270845303E-02   -0.112474271943706979E-02    0.356508877524125910E+04
    0.702435380854343205E+00    0.452755029398107780E+02    0.160012637966584803E+01    0.502797170547610653E-01    0.902863502836966347E+02    0.761408855593134195E-03   -0.149525583245597483E-02    0.356509915205384141E+04
    0.704345831169003511E+00    0.452442443011882887E+02    0.159962316489760559E+01    0.505135746442253245E-01    0.905853750704271619E+02    0.102480829327152565E-02   -0.681467705212015573E-03    0.356520102054900826E+04
    0.702920301813632076E+00    0.453682260235801280E+02    0.159929308250129076E+01    0.506348677975875794E-01    0.904302053625191178E+02    0.570255922139987614E-03   -0.103775305061963303E-02    0.356524217170366410E+04
    0.702386959727242743E+00    0.453087961357720701E+02    0.159997997212495968E+01    0.504197998331750857E-01    0.902229298929407832E+02    0.984555866136308097E-03   -0.631913991529507919E-03    0.356525687877638211E+04
    0.703608695710602139E+00    0.452815692944396417E+02    0.159986193725599612E+01    0.503654225035935557E-01    0.904545992265207985E+02    0.100244471722621387E-02   -0.969925665488275551E-03    0.356526018921353943E+04
    0.703578768150126210E+00    0.452995776374156449E+02    0.159965154891044503E+01    0.504354621925325250E-01    0.904255558903902426E+02    0.101292469466294469E-02   -0.900096051443620166E-03    0.356526269719058200E+04
    0.703402714019007669E+00    0.452638385979265792E+02    0.159965978458932079E+01    0.503544876246990597E-01    0.904512019304182928E+02    0.630304160549322035E-03   -0.701047547832760925E-03    0.356530169289250080E+04
    0.703881046950049827E+00    0.452628044754952938E+02    0.159988341507542242E+01    0.503858955033011299E-01    0.904091033901990642E+02    0.681867864742999276E-03   -0.753111765263212059E-03    0.356530437563100486E+04
    0.703089868093858650E+00    0.452535197064401444E+02    0.159991123223664222E+01    0.503199940484600275E-01    0.903761063843767971E+02    0.828434527133535244E-03   -0.110292015192917092E-02    0.356538355422942868E+04
    0.701736762157984861E+00    0.453244199036889910E+02    0.159966285469436498E+01    0.506024197098335765E-01    0.904429192112151554E+02   -0.288931987317715732E-03   -0.148679059709915895E-02    0.356538728221774363E+04
    0.703365569165698590E+00    0.453440344300546556E+02    0.159950226937397555E+01    0.506364188053579078E-01    0.904371907417798724E+02    0.873596846986774908E-03   -0.427834582671259640E-03    0.356539196313904858E+04
    0.700497371681897962E+00    0.451985370413104590E+02    0.160074932697628647E+01    0.502639332021367138E-01    0.898665555209062177E+02   -0.596235551401740321E-06   -0.160719785113457546E-02    0.356551273796613350E+04
    0.702380463068439265E+00    0.452577183757016357E+02    0.160010133870888804E+01    0.503137547788510761E-01    0.902896451517731293E+02    0.787902781352095268E-03   -0.114426757510660971E-02    0.356552053865451671E+04
    0.701821523023475446E+00    0.451957885904583492E+02    0.160021400829501204E+01    0.503005410990354576E-01    0.901413442874051469E+02    0.609880595816818987E-03   -0.108504227658454198E-02    0.356555263124978819E+04
    0.703181572584128722E+00    0.452457179755797085E+02    0.160008531133221288E+01    0.501867805311391815E-01    0.902604072478734309E+02    0.817911793198952859E-03   -0.122150053972798814E-02    0.356560351909506335E+04
    0.703054608179914164E+00    0.452197399045303285E+02    0.160015573136931488E+01    0.501420475880650571E-01    0.903341061823373650E+02    0.100724724532909662E-02   -0.127636700539416172E-02    0.356562034814280423E+04
    0.704278518047677382E+00    0.452778615267873832E+02    0.159961443057621944E+01    0.504163697411025638E-01    0.904970429822134150E+02    0.128885751781630505E-02   -0.938689758180858628E-03    0.356568059280162925E+04
    0.703604953569131220E+00    0.452772533429740349E+02    0.159985183824101629E+01    0.503335626245700815E-01    0.903858213525686125E+02    0.906289631408620493E-03   -0.958796079442124686E-03    0.356569163922280859E+04
    0.703613225831111189E+00    0.452796453077619034E+02    0.159986993289814450E+01    0.503926041034605671E-01    0.904276875887108105E+02    0.107554877070221598E-02   -0.562958793531974735E-03    0.356573591455650694E+04
    0.702861835344521180E+00    0.451955158092727487E+02    0.160011138269486097E+01    0.502053977197384343E-01    0.903488590638612408E+02    0.868460879150451375E-03   -0.108272103994931168E-02    0.356581535646274642E+04
    0.703760740808261565E+00    0.452583668013677496E+02    0.159976627880591971E+01    0.503904326759885210E-01    0.905199829076843088E+02    0.615371969203335183E-03   -0.655852311942450232E-03    0.356583146717921727E+04
    0.702603258907958717E+00    0.453203653559193995E+02    0.159986432649450716E+01    0.505060654038044995E-01    0.903046886022146396E+02    0.109723095829358970E-02   -0.645848608837282971E-03    0.356590777595042982E+04
    0.702983516757933802E+00    0.455282528846336234E+02    0.159913403898696060E+01    0.509007640646393991E-01    0.903775813200475113E+02    0.155630112803930199E-02   -0.408272555659003724E-04    0.356592148773241979E+04
    0.703318928200660221E+00    0.452047648464703684E+02    0.159990574619335324E+01    0.502295098591784561E-01    0.903681501072066737E+02    0.758597513213200847E-03   -0.108987277482586837E-02    0.356593763975957017E+04
    0.703505464791436608E+00    0.453135677258661218E+02    0.159984852104780617E+01    0.503508209476399501E-01    0.903868806619149439E+02    0.114012437024595234E-02   -0.702906103156754076E-03    0.356594976409964147E+04
    0.703188646330461076E+00    0.452581896336813827E+02    0.160023154457704164E+01    0.502640186888634252E-01    0.902889130614301791E+02    0.723588061841401193E-03   -0.151454091345752727E-02    0.356595792673134747E+04
    0.703497744674808523E+00    0.452491363642239293E+02    0.160010921878577683E+01    0.501346508019735529E-01    0.903240134499228873E+02    0.110130198070838002E-02   -0.125178168573252977E-02    0.356596903376534283E+04
    0.703698979535091418E+00    0.451910536793192392E+02    0.159972516382295038E+01    0.502414145295920558E-01    0.904724927448085765E+02    0.815293964868830587E-03   -0.108261515456036135E-02    0.356597035049331043E+04
    0.702841221251266579E+00    0.452729962566032782E+02    0.159977753102696840E+01    0.503757006629204362E-01    0.903499814811514170E+02    0.740618577104675858E-03   -0.496605108687674210E-03    0.356600299246805071E+04
    0.702544475704261928E+00    0.453300136795155169E+02    0.159980415015094346E+01    0.505044361204773293E-01    0.902908266669629427E+02    0.837200924689881056E-03   -0.448541233578984714E-03    0.356605817862743970E+04
    0.703597181382963566E+00    0.452065946086665775E+02    0.159987377642812767E+01    0.502543457494858403E-01    0.904228049201616813E+02    0.799731791083147479E-03   -0.101332841915705387E-02    0.356613536346939100E+04
    0.703390129977751521E+00    0.452633416821480097E+02    0.159968837824754706E+01    0.503721172129414502E-01    0.904380547418391245E+02    0.107584380099550532E-02   -0.110226752836099285E-02    0.356617283879128854E+04
    0.702283029646622925E+00    0.452911423407140958E+02    0.160016099736409401E+01    0.504430417910392281E-01    0.901662728824473447E+02    0.100094237619771068E-02   -0.128419220694221355E-02    0.356617634604534805E+04
    0.701813072900302704E+00    0.451932874842872110E+02    0.160043557889980570E+01    0.502813270630349113E-01    0.901239406340041427E+02    0.341012467061000519E-03   -0.126307869525607228E-02    0.356621210276514330E+04
    0.703375724290093762E+00    0.452876462845549170E+02    0.159976317132998846E+01    0.504056610908548350E-01    0.904113018738867993E+02    0.104102788311132553E-02   -0.883803094772060813E-03    0.356630709842941860E+04
    0.703192659853014046E+00    0.452190009283207743E+02    0.159987949733656354E+01    0.503217487186093174E-01    0.903974417777375692E+02    0.745020581321807198E-03   -0.109994640963767759E-02    0.356631543010659061E+04
    0.703651802904251222E+00    0.452855428891156748E+02    0.159976125783196910E+01    0.504535298056100687E-01    0.904432188574037781E+02    0.104356765572508232E-02   -0.610297985059987452E-03    0.356631839072668208E+04
    0.702262265192056367E+00    0.453097530272261864E+02    0.159972300578155857E+01    0.503880786315905257E-01    0.902859422362847539E+02    0.779741949987920605E-03   -0.586953939417246117E-03    0.356632657156085043E+04
    0.703169603531310305E+00    0.452497257016565939E+02    0.159972491175846554E+01    0.504126638378682643E-01    0.904562781627788155E+02    0.960939083878966554E-03   -0.115947653266946149E-02    0.356635566724658793E+04
    0.702504290332279013E+00    0.452689755356068204E+02    0.159990146857954874E+01    0.504507201143635092E-01    0.902959668270050173E+02    0.890203008693367208E-03   -0.103083266726313794E-02    0.356636382430739695E+04
    0.703047115280138635E+00    0.452237532451747839E+02    0.159997037157204236E+01    0.503150914067719071E-01    0.903346933812684370E+02    0.105609019690549189E-02   -0.812375309418011341E-03    0.356638541472311726E+04
    0.701959552942334697E+00    0.452013779017333377E+02    0.160026237314109410E+01    0.503338231524495042E-01    0.901709804776420896E+02    0.689725577480754378E-03   -0.112004696670996943E-02    0.356643136022622411E+04
    0.700397076468002977E+00    0.452473432276058745E+02    0.160123185491308462E+01    0.500849340831524825E-01    0.897232012709843190E+02    0.722196444108863869E-03   -0.172310651265000911E-02    0.356645221025309502E+04
    0.702604148188203714E+00    0.455152705471673187E+02    0.159910846026213838E+01    0.510161813625873081E-01    0.903643110257547875E+02    0.184466566879215262E-02    0.251199431340764882E-03    0.356647155731960311E+04
    0.703572427094892205E+00    0.453132376473220049E+02    0.159990775084894832E+01    0.503494097319914652E-01    0.903418942889255732E+02    0.130160082936623539E-02   -0.993285317913489372E-03    0.356648039975808842E+04
    0.703018273703222674E+00    0.452364384339339551E+02    0.159981778771945238E+01    0.503980009554511055E-01    0.903999501473813751E+02    0.950491267451148173E-03   -0.799081854133771295E-03    0.356652306171727378E+04
