Nested Sampling Global Log-Evidence           :    0.354393505550599957E+04  +/-    0.705949510516625134E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.354393505550599957E+04 +/-    0.705949510516625134E+00
Local Log-Evidence    0.354393505550599957E+04 +/-    0.705949510516625134E+00

Dim No.       Mean        Sigma
   1    0.702600239850086683E+00    0.559453229676624736E-03
   2    0.451988020060638718E+02    0.802958022554022266E-01
   3    0.159987607439866131E+01    0.264918683238807165E-03
   4    0.501589368032102287E-01    0.231425024347026756E-03
   5    0.903233402117553794E+02    0.106701331229614477E+00
   6    0.859043457430027756E-03    0.218621854128004306E-03
   7   -0.100284205592448194E-02    0.269010474986761106E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.702627385139767302E+00
   2    0.451410633655395159E+02
   3    0.159982168562352922E+01
   4    0.500259510880079195E-01
   5    0.903787185141154481E+02
   6    0.848564580578892473E-03
   7   -0.104131906755034788E-02

MAP Parameters
Dim No.        Parameter
   1    0.702412661515789738E+00
   2    0.451450295097438996E+02
   3    0.160001216599618123E+01
   4    0.500323289051245665E-01
   5    0.903067395028006530E+02
   6    0.896870869496246403E-03
   7   -0.109194440225827559E-02
