   -0.234384592049159029E-02    0.102310714010578480E-01    0.649939813777635766E+00    0.661252235692171411E+02    0.144382841393028098E-01    0.918846330065542838E+00    0.455696919247601251E+01    0.313446108553803379E+04
   -0.617735114831666210E-02    0.565368749290810942E-02    0.705637553216993396E+00    0.678106970013505048E+02    0.199582551224033247E-01    0.841527855048215034E+00    0.366305183801654888E+01    0.313767748414742709E+04
   -0.115743020929603545E-02    0.735004058898096509E-02    0.835470710044743603E+00    0.168860538760444086E+03    0.141749917883804352E-01    0.892885206106811546E+00    0.529429312045934708E+01    0.313866712777965949E+04
   -0.567921404187828830E-02    0.359639405468036369E-02    0.857693950866494692E+00    0.149076517227119297E+03    0.208868624474129669E-01    0.785821040587230124E+00    0.400434986082956890E+01    0.313870283578296085E+04
   -0.477319870022465884E-02    0.626596552587045229E-02    0.669979110282934553E+00    0.670797792600014731E+02    0.205278832696290624E-01    0.757811105571919219E+00    0.398235625259757242E+01    0.313916826417223683E+04
   -0.952166281517078349E-02    0.141891862887959003E-02    0.805023928610288708E+00    0.114436148536759688E+03    0.287383071266289862E-01    0.643215095592096775E+00    0.336873436303322560E+01    0.313925815902838667E+04
   -0.378284044426111486E-02    0.681976510623772455E-02    0.860485865773975567E+00    0.158514239983602522E+03    0.168465237899513356E-01    0.852209944024533983E+00    0.463516104426621034E+01    0.313934595741797511E+04
   -0.517521932986961947E-02    0.916431989369845094E-02    0.709001557321690346E+00    0.758756522932876010E+02    0.183292488052254517E-01    0.786362407022636711E+00    0.444605599147917818E+01    0.313936160012262280E+04
   -0.826565821792478277E-02    0.720528425615111177E-02    0.760935893642617378E+00    0.794438701310047577E+02    0.204910479941436269E-01    0.769485381659230305E+00    0.382250172055075055E+01    0.313944742966264948E+04
   -0.213145608643920291E-02    0.582954516765150053E-02    0.840389622545986148E+00    0.161324357361449728E+03    0.162841243371472412E-01    0.847581467593158111E+00    0.477181134063415602E+01    0.313955826389668846E+04
   -0.374163338198091854E-02    0.653285374085061602E-02    0.865375111283999354E+00    0.172117954351692447E+03    0.176671217890074922E-01    0.807085579322849966E+00    0.494453353708482357E+01    0.313979477552490971E+04
   -0.872396365182679691E-02    0.232977907455356441E-02    0.867054102227717616E+00    0.140956254229010739E+03    0.259145426708388797E-01    0.706128373631642603E+00    0.342011730299459149E+01    0.313982408579140929E+04
   -0.843921343051886978E-02    0.533770985350542036E-02    0.781703294613519839E+00    0.833492875890188003E+02    0.221481154125297841E-01    0.770941848472079028E+00    0.353821523801521742E+01    0.313997485474963105E+04
   -0.731334726633816375E-02    0.394515274711146943E-02    0.779511589813710382E+00    0.101271576640123925E+03    0.248189144850477564E-01    0.689379404198821821E+00    0.369065964403717928E+01    0.314011085932668038E+04
   -0.224103505018502036E-02    0.732514016919549524E-02    0.852263416980735711E+00    0.165057696982657347E+03    0.165941205151018921E-01    0.818852392529422657E+00    0.484497474442708409E+01    0.314016438234450015E+04
   -0.106096914791679493E-01    0.235762967067466508E-02    0.811816989461849436E+00    0.992786215688017251E+02    0.281576397687586140E-01    0.667513783326491139E+00    0.320994094205361780E+01    0.314018205535700690E+04
   -0.934448357823033926E-02    0.450755230975120446E-02    0.753062069413115598E+00    0.727479403253481678E+02    0.248012864017986522E-01    0.697680652496680209E+00    0.340502252267052441E+01    0.314026978677504985E+04
   -0.639833747162978084E-02    0.367808729657257598E-02    0.882435967831626256E+00    0.165794355673611335E+03    0.221984613971434770E-01    0.729456234310704388E+00    0.435893337118000801E+01    0.314038028855818629E+04
   -0.706159617468969224E-02    0.788216190786261185E-02    0.734515900090744855E+00    0.683347087964026230E+02    0.190666072131043876E-01    0.813389197125014229E+00    0.391614378330026991E+01    0.314052890175819903E+04
   -0.766297573514965278E-02    0.573702386696941114E-02    0.741115680473441341E+00    0.742654891606841971E+02    0.222524419598096462E-01    0.735862119455261254E+00    0.368072659819392456E+01    0.314053722907610336E+04
   -0.392878872009887106E-02    0.537814346524492434E-02    0.857692895215913742E+00    0.161558188717932154E+03    0.181814491836088214E-01    0.804908187642851214E+00    0.458282767380182765E+01    0.314058951849502728E+04
   -0.674327171115101428E-02    0.316649818617192706E-02    0.909720641123146878E+00    0.163843941108007954E+03    0.214024157256501105E-01    0.793999011728353299E+00    0.380479000211497720E+01    0.314059036377167695E+04
   -0.557667766053302275E-02    0.567671798106756005E-02    0.734603255128738253E+00    0.857579289776363822E+02    0.224398258618097972E-01    0.713373176816939458E+00    0.398553531996294019E+01    0.314081458126314965E+04
   -0.151157053074565733E-02    0.538335932073460109E-02    0.846976823948685675E+00    0.166164578954221582E+03    0.169960451281894707E-01    0.813947582968399752E+00    0.482169881191078709E+01    0.314088515261282191E+04
   -0.113569667001355758E-01    0.206460419023392567E-02    0.802086582176588347E+00    0.998359014202120818E+02    0.304201370510587647E-01    0.620659865982055137E+00    0.324009872122429332E+01    0.314090654228547737E+04
   -0.501040049461596790E-02    0.559077449880495975E-02    0.891133488562415588E+00    0.177171760353411713E+03    0.201603365155395113E-01    0.749891947325459829E+00    0.476213301403508549E+01    0.314090671736922286E+04
   -0.491146387099973807E-02    0.514061027242376962E-02    0.882349039457234863E+00    0.168557548623934906E+03    0.199555535803161953E-01    0.772152883006382518E+00    0.452785064981581620E+01    0.314101776313747814E+04
   -0.215425353545430033E-02    0.622272347949214769E-02    0.855692412118606915E+00    0.169148548453674522E+03    0.175355893211270875E-01    0.793652069746122901E+00    0.492804160355408261E+01    0.314115840038212627E+04
   -0.668512822895348663E-02    0.786633914035954687E-02    0.692529430073221430E+00    0.627653754741239496E+02    0.207636926081582428E-01    0.738202126041659357E+00    0.417642102209241095E+01    0.314123443647944305E+04
   -0.989407343903179332E-02    0.377378247055999965E-02    0.752852712404842750E+00    0.675139742583809692E+02    0.259727160235401072E-01    0.693123376553341108E+00    0.325770359512692398E+01    0.314124467337869191E+04
   -0.625646163363980084E-02    0.695359251552016885E-02    0.725154568865484794E+00    0.812433018728620340E+02    0.216271697414075967E-01    0.732191613832391952E+00    0.416112665996026987E+01    0.314140293545426539E+04
   -0.114185700160417646E-01    0.662891441017061846E-02    0.706218080207464904E+00    0.407640977067430939E+02    0.246137491629171562E-01    0.700513311356994461E+00    0.354307203391172720E+01    0.314143414769237188E+04
   -0.905728288627614714E-03    0.586491607595833204E-02    0.868708829971118979E+00    0.177359858431974430E+03    0.176995419218967734E-01    0.773070554371268481E+00    0.474964600237887780E+01    0.314148557582880539E+04
   -0.626813120756839794E-02    0.531775650686410264E-02    0.702206535876283011E+00    0.746803071504360645E+02    0.237761566073657025E-01    0.688094682930745050E+00    0.392022498161137189E+01    0.314171107854312413E+04
   -0.104853963355758719E-01    0.165614816939365511E-03    0.860982736857066833E+00    0.140407512782588270E+03    0.328312305260893347E-01    0.582952172774962696E+00    0.324737514038578823E+01    0.314178931983867005E+04
   -0.664472557812461045E-02    0.315048088225593085E-02    0.930676493975950425E+00    0.173501837604273618E+03    0.218829551251207566E-01    0.787941463647148344E+00    0.370228854764479465E+01    0.314213089104568871E+04
   -0.797739976966154590E-02    0.331718979700784200E-02    0.929018027878731445E+00    0.171900977975801027E+03    0.241628225493114891E-01    0.727875078690399802E+00    0.386318680562328076E+01    0.314214467472900469E+04
   -0.307121589284504700E-02    0.518532915534255113E-02    0.881180251950749893E+00    0.174218334060197520E+03    0.182480722762954316E-01    0.787822922361819167E+00    0.439358587794265443E+01    0.314221580904457687E+04
