Nested Sampling Global Log-Evidence           :    0.183156850000173677E+04  +/-    0.608652263363690715E+00

Dim No.       Mean        Sigma
   1    0.144112409238984469E+02    0.382980857461884172E+01
   2    0.823948053216201259E+01    0.138959664805162464E+01
   3    0.220974436432341470E+01    0.119720176484443400E+00
   4    0.527963470720507061E-01    0.140604731972280390E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.184477903486123260E+02
   2    0.972419740505944752E+01
   3    0.225914507723224389E+01
   4    0.525439029024885595E-01

MAP Parameters
Dim No.        Parameter
   1    0.159767472540817952E+02
   2    0.805724196824103167E+01
   3    0.221664165787055900E+01
   4    0.542380223397478378E-01
