Nested Sampling Global Log-Evidence           :    0.357707406248925372E+04  +/-    0.500112632850323924E+00

Dim No.       Mean        Sigma
   1    0.304836513083138883E+02    0.282881391963602069E+00
   2    0.226148818634577680E+02    0.218463750296093329E+00
   3    0.107492830114135440E+01    0.398911774122253718E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.307512591100668047E+02
   2    0.224967231964396817E+02
   3    0.107710008746491059E+01

MAP Parameters
Dim No.        Parameter
   1    0.301937698658316478E+02
   2    0.223848523567615842E+02
   3    0.103009569274386736E+01
