    0.136843772120798408E-01   -0.716110636966129678E-02    0.927840130773136984E+00    0.562897356577253802E+02    0.157332660323386819E+01    0.770892221212670925E-01    0.115715638694202980E+03    0.104358887743951217E+00    0.832610463948472990E-01    0.761546888711090109E+00    0.561634144712184025E+02    0.167727270063259104E+00    0.142191162885415867E+01    0.280179702460775193E+01    0.163613688175735660E+03
    0.125354963980475846E-01   -0.630304456896682141E-02    0.928724134566124349E+00    0.559665112390475414E+02    0.157315671847101246E+01    0.767816224181203516E-01    0.116033037897303146E+03    0.104356787134061116E+00    0.843832547822162549E-01    0.756084068302340873E+00    0.556870578555774003E+02    0.168006163399233133E+00    0.142096992194973537E+01    0.280013689057990423E+01    0.163653425529285414E+03
    0.124503737898550657E-01   -0.729547699981984449E-02    0.927573778282317241E+00    0.564696653250121585E+02    0.157327048584861107E+01    0.773046421504826192E-01    0.115720930578467232E+03    0.103492965330519007E+00    0.836937419737084770E-01    0.756218102407634651E+00    0.556065995843886682E+02    0.167242261588164187E+00    0.142606529667159787E+01    0.280091853438053118E+01    0.163654443551623444E+03
    0.130987693290057494E-01   -0.717081882514219310E-02    0.929566914917912435E+00    0.560045579226588117E+02    0.157269459476498508E+01    0.770671231650559979E-01    0.116161885790874493E+03    0.104121733029405431E+00    0.833849198684094572E-01    0.758179311878624418E+00    0.558138116259915265E+02    0.168549725084866764E+00    0.141878876962579192E+01    0.280086942350463275E+01    0.163758832550509396E+03
    0.131352436751944780E-01   -0.735158649012762969E-02    0.927733754308922132E+00    0.568013426589107766E+02    0.157359588159283814E+01    0.771892124410866048E-01    0.115658472901084295E+03    0.103871933913461972E+00    0.833587057949976423E-01    0.757565244721287945E+00    0.558552147940588171E+02    0.167168959149189944E+00    0.142473747984932908E+01    0.280463330393172505E+01    0.163768187987882811E+03
    0.128108590646879034E-01   -0.721837160922422262E-02    0.928711762102864435E+00    0.564494046752462495E+02    0.157322804169013897E+01    0.770888844097648712E-01    0.115917146581144266E+03    0.103896629531466153E+00    0.835355984178555860E-01    0.756267627743641091E+00    0.556785373061299893E+02    0.167761128127660586E+00    0.142230545868880931E+01    0.280332616117296496E+01    0.163894753392574785E+03
    0.140853121107806598E-01   -0.719865306018612101E-02    0.929642639100761281E+00    0.561672839053160899E+02    0.157285139251635697E+01    0.770984067792745698E-01    0.116114953063693477E+03    0.104614236417252968E+00    0.830912585545141580E-01    0.760965161293418513E+00    0.562197270834650524E+02    0.168606770186324167E+00    0.141616384602125933E+01    0.280150622531701110E+01    0.163974498873148150E+03
    0.134004890010355534E-01   -0.748879948171441920E-02    0.929487605376709158E+00    0.560446091108248154E+02    0.157292336001335809E+01    0.771276588696137300E-01    0.116038692954157327E+03    0.104212001161735179E+00    0.830569523810522486E-01    0.759089748809172349E+00    0.558952769219105434E+02    0.168490753563927981E+00    0.141824865031284042E+01    0.280221510268282614E+01    0.164666927492740797E+03
    0.133769954005732612E-01   -0.711834642340715071E-02    0.928210995437121378E+00    0.565379745946685830E+02    0.157308574030967874E+01    0.770498929348854555E-01    0.115890561983012049E+03    0.103901354312163574E+00    0.831657917273116443E-01    0.759942450695044291E+00    0.560292695686109852E+02    0.167759868191248829E+00    0.142310013410897795E+01    0.280380024974673692E+01    0.164779823025171936E+03
    0.118972584592772542E-01   -0.639192354975849121E-02    0.928943686172371441E+00    0.555907042504795683E+02    0.157290250611546911E+01    0.768261520324880071E-01    0.116089006038910682E+03    0.104035965032070229E+00    0.843756374269956921E-01    0.755106699087467081E+00    0.554384691883146346E+02    0.168249432476386629E+00    0.142154490674822132E+01    0.279987215194893935E+01    0.164885647369981598E+03
    0.133285687702964697E-01   -0.686632041943621881E-02    0.927294195164814150E+00    0.564107728879233719E+02    0.157354151199407855E+01    0.767744053552214950E-01    0.115652174192420972E+03    0.104298252309585116E+00    0.834548235225159168E-01    0.761085842472786878E+00    0.561297628242495961E+02    0.167403639159925427E+00    0.142421790393800918E+01    0.280437161645849553E+01    0.164982251893130524E+03
