Nested Sampling Global Log-Evidence           :    0.364493573685784077E+04  +/-    0.476329962570802790E+00

Dim No.       Mean        Sigma
   1    0.199613489694127644E+01    0.185126530432281038E-02
   2    0.494846242279362233E-01    0.232893974329143592E-03
   3    0.911957207307214190E+02    0.853265643351370118E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.199597129978295929E+01
   2    0.495730069781212396E-01
   3    0.915749525169009502E+02

MAP Parameters
Dim No.        Parameter
   1    0.199571588969108182E+01
   2    0.496738488964725763E-01
   3    0.915583036531957930E+02
