    0.233236193656921387E+01    0.868976235389709473E+01    0.801121830940246582E+01   -0.308709740638732910E+00   -0.607819467200850602E+06   -0.340101220333519727E+01    1
    0.181894588470458984E+02    0.353590488433837891E+01   -0.896296262741088867E+01    0.448331952095031738E+00   -0.108800342054465509E+06   -0.343434553666853093E+01    1
    0.772252917289733887E+01    0.216212689876556396E+01   -0.868556618690490723E+01   -0.695170402526855469E+00   -0.101260753578530901E+06   -0.346767887000186459E+01    1
    0.917556762695312500E+01    0.380098938941955566E+01   -0.821574926376342773E+01    0.515540480613708496E+00   -0.983417678320137202E+05   -0.350101220333519692E+01    1
    0.128968513011932373E+02    0.458774566650390625E+00   -0.844447612762451172E+01    0.657217741012573242E+00   -0.961330879571393161E+05   -0.353434553666853013E+01    1
    0.135317134857177734E+02    0.626042485237121582E+01   -0.693136453628540039E+01   -0.210679292678833008E+00   -0.864913577241349121E+05   -0.356767887000186423E+01    1
    0.774039387702941895E+01    0.967907190322875977E+01   -0.662899374961853027E+01    0.807532072067260742E-01   -0.826626886628339271E+05   -0.360101220333519745E+01    1
    0.147377288341522217E+02    0.634545147418975830E+01   -0.506879925727844238E+01    0.569287657737731934E+00   -0.655312086555629066E+05   -0.363434553666853066E+01    1
    0.116796648502349854E+02    0.553289532661437988E+01    0.632497668266296387E+01    0.621162652969360352E-01   -0.644793749499985206E+05   -0.366767887000186432E+01    1
    0.541826486587524414E+00    0.686690688133239746E+01   -0.545106053352355957E+01   -0.700985670089721680E+00   -0.574415910948715973E+05   -0.370101220333519754E+01    1
    0.100349020957946777E+02    0.736281991004943848E+01   -0.413268566131591797E+01    0.689995288848876953E-02   -0.546751619943459955E+05   -0.373434553666852986E+01    1
    0.181192374229431152E+02    0.157294452190399170E+01   -0.417567491531372070E+01    0.929503679275512695E+00   -0.516884355623270167E+05   -0.376767887000186352E+01    1
    0.165947151184082031E+02    0.529443621635437012E+01   -0.375776767730712891E+01   -0.242596864700317383E-01   -0.502374718556232037E+05   -0.380101220333519718E+01    1
    0.165301203727722168E+01    0.929139852523803711E+01   -0.350033044815063477E+01    0.389232277870178223E+00   -0.438312083175916778E+05   -0.383434553666853084E+01    1
    0.113033163547515869E+02    0.376402437686920166E+01   -0.300286173820495605E+01    0.981818199157714844E+00   -0.402369801950320034E+05   -0.386767887000186361E+01    1
    0.187358975410461426E+01    0.309879720211029053E+01   -0.338612198829650879E+01   -0.587078213691711426E+00   -0.399530302355177919E+05   -0.390101220333519683E+01    1
    0.992956757545471191E+01    0.250639438629150391E+01   -0.289920330047607422E+01   -0.587259411811828613E+00   -0.377559059013644946E+05   -0.393434553666853137E+01    1
