Nested Sampling Global Log-Evidence           :    0.555740466922781434E+04  +/-    0.845110916949898261E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.555740466922781434E+04 +/-    0.845110916949898261E+00
Local Log-Evidence    0.555740466922781434E+04 +/-    0.845110916949898261E+00

Dim No.       Mean        Sigma
   1    0.699491953050825344E+00    0.321981984571840640E-02
   2    0.449507947493822329E+02    0.313252794300679149E+00
   3    0.160063169820690732E+01    0.126588752359120885E-02
   4    0.499057430352861722E-01    0.100940402392527017E-02
   5    0.898790136620039704E+02    0.600758724604906313E+00
   6    0.995247674972933594E-01    0.810384695146849627E-03
   7    0.100112682488102830E+00    0.720385407319142318E-03
   8    0.801369716125766685E+00    0.342116198578096015E-02
   9    0.608583965537568758E+02    0.558699470815570032E+00
  10    0.312943432436479207E+00    0.486948832238462588E-02
  11    0.971227977948694199E+00    0.865889231774303117E-02
  12    0.245606834516990702E+01    0.188882929495386778E-01
  13   -0.108791353662835550E-02    0.103105705997250411E-02
  14   -0.436579736073082567E-03    0.989379419330742521E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.702098695730354105E+00
   2    0.450320029813692386E+02
   3    0.160018990588777932E+01
   4    0.500684721215115744E-01
   5    0.900755612218873409E+02
   6    0.993656085304432807E-01
   7    0.100053327265641728E+00
   8    0.800510800652635135E+00
   9    0.608113730799722916E+02
  10    0.311830545766527745E+00
  11    0.972315321557042145E+00
  12    0.245509228413450931E+01
  13   -0.109123722375768133E-02
  14   -0.406567848395322296E-03

MAP Parameters
Dim No.        Parameter
   1    0.700897470019682389E+00
   2    0.447269869446980195E+02
   3    0.160048056774614711E+01
   4    0.491986591378445470E-01
   5    0.896566029552586059E+02
   6    0.982721690125289565E-01
   7    0.100556875805166257E+00
   8    0.802108353620893944E+00
   9    0.611384180997011910E+02
  10    0.306514214924953066E+00
  11    0.981052398711628637E+00
  12    0.248522679976798111E+01
  13   -0.189994503178639047E-02
  14    0.160205761116985544E-02
