    0.535691142082214355E+00    0.437555193901062012E+00    0.577531874179840088E+00    0.710765779018402100E+00    0.370675742626190186E+00    0.693108320236206055E+00    0.106563568115234375E-01   -0.999999998999999514E+91   -0.340101220333519727E+01    1
    0.136290192604064941E+00    0.307766973972320557E+00    0.585548758506774902E+00    0.314144372940063477E+00    0.817940831184387207E-01    0.276517927646636963E+00    0.988583564758300781E+00   -0.999999998999999514E+91   -0.343434553666853093E+01    1
    0.408273875713348389E+00    0.376894533634185791E+00    0.402933597564697266E+00    0.153000116348266602E+00    0.530534029006958008E+00    0.342485725879669189E+00    0.689869999885559082E+00   -0.999999998999999514E+91   -0.346767887000186459E+01    1
    0.882128536701202393E+00    0.442898511886596680E+00    0.873272180557250977E+00    0.212623715400695801E+00    0.407584488391876221E+00    0.521422088146209717E+00    0.872434079647064209E+00   -0.999999998999999514E+91   -0.350101220333519692E+01    1
    0.174633800983428955E+00    0.158191740512847900E+00    0.206337869167327881E+00    0.834920406341552734E+00    0.361520349979400635E+00    0.884037613868713379E-01    0.638347804546356201E+00   -0.999999998999999514E+91   -0.353434553666853013E+01    1
    0.667086064815521240E+00    0.928435325622558594E-01    0.877594947814941406E+00    0.296963214874267578E+00    0.679290413856506348E+00    0.746379077434539795E+00    0.444027721881866455E+00   -0.999999998999999514E+91   -0.356767887000186423E+01    1
    0.297139883041381836E-01    0.573834598064422607E+00    0.597811222076416016E+00    0.474896073341369629E+00    0.340828239917755127E+00    0.112885296344757080E+00    0.926149427890777588E+00   -0.999999998999999514E+91   -0.360101220333519745E+01    1
    0.306621968746185303E+00    0.873238742351531982E+00    0.387353897094726562E-01    0.128417611122131348E+00    0.230308353900909424E+00    0.514972746372222900E+00    0.492784202098846436E+00   -0.999999998999999514E+91   -0.363434553666853066E+01    1
    0.459447085857391357E+00    0.213636219501495361E+00    0.849238574504852295E+00    0.728024303913116455E+00    0.129270553588867188E+00    0.134649217128753662E+00    0.461148023605346680E+00   -0.999999998999999514E+91   -0.366767887000186432E+01    1
    0.674189627170562744E+00    0.359881639480590820E+00    0.104727208614349365E+00    0.797121226787567139E+00    0.333371758460998535E-01    0.679429292678833008E+00    0.685925602912902832E+00   -0.999999998999999514E+91   -0.370101220333519754E+01    1
    0.513617396354675293E-01    0.568658113479614258E+00    0.200149357318878174E+00    0.488072216510772705E+00    0.530732572078704834E+00    0.815910577774047852E+00    0.874208450317382812E+00   -0.999999998999999514E+91   -0.373434553666852986E+01    1
    0.668089389801025391E-01    0.573336482048034668E+00    0.609129071235656738E-01    0.892391562461853027E+00    0.693245947360992432E+00    0.389473438262939453E+00    0.917339324951171875E-02   -0.999999998999999514E+91   -0.376767887000186352E+01    1
    0.796730875968933105E+00    0.942437469959259033E+00    0.206349849700927734E+00    0.116412162780761719E+00    0.140891969203948975E+00    0.671923518180847168E+00    0.349583983421325684E+00   -0.999999998999999514E+91   -0.380101220333519718E+01    1
    0.521053016185760498E+00    0.310931146144866943E+00    0.281014800071716309E+00    0.468689858913421631E+00    0.730378329753875732E+00    0.168559730052947998E+00    0.299754977226257324E+00   -0.999999998999999514E+91   -0.383434553666853084E+01    1
