    0.124442720413208008E+02    0.894642233848571777E+01   -0.942011713981628418E+01   -0.266446232795715332E+00   -0.143775537076950743E+06   -0.340101220333519727E+01    1
    0.136220169067382812E+02    0.210935771465301514E+01   -0.936755418777465820E+01    0.528019070625305176E+00   -0.139590169232715154E+06   -0.343434553666853093E+01    1
    0.819680333137512207E+01    0.377019405364990234E+01   -0.876459121704101562E+01    0.786205172538757324E+00   -0.128669983666842178E+06   -0.346767887000186459E+01    1
    0.163671731948852539E+01    0.432173192501068115E+01   -0.972919344902038574E+01   -0.793393254280090332E+00   -0.122493938313662002E+06   -0.350101220333519692E+01    1
    0.476000428199768066E+01    0.204268395900726318E+01   -0.704580664634704590E+01   -0.996185541152954102E+00   -0.986786628478264320E+05   -0.353434553666853013E+01    1
    0.140419507026672363E+02    0.116350412368774414E+01   -0.576245427131652832E+01    0.364696383476257324E+00   -0.861289982939634065E+05   -0.356767887000186423E+01    1
    0.428354740142822266E+00    0.617418527603149414E+01    0.251685023307800293E+01   -0.144767522811889648E+00   -0.825095051118457195E+05   -0.360101220333519745E+01    1
    0.926816344261169434E+01    0.602692246437072754E+01   -0.457136273384094238E+01    0.240033864974975586E-01   -0.720175114273373183E+05   -0.363434553666853066E+01    1
    0.808333754539489746E+01    0.352270007133483887E+00   -0.504434943199157715E+01    0.873675346374511719E+00   -0.699767187817772210E+05   -0.366767887000186432E+01    1
    0.977844119071960449E+01    0.669339537620544434E+01   -0.397370100021362305E+01   -0.550715208053588867E+00   -0.640987212549333926E+05   -0.370101220333519754E+01    1
    0.113177132606506348E+02    0.986116886138916016E+01    0.168089151382446289E+01   -0.331183791160583496E+00   -0.556686158753502095E+05   -0.373434553666852986E+01    1
    0.275049090385437012E+01    0.981868922710418701E+01   -0.338501572608947754E+01    0.445597290992736816E+00   -0.518082731084695333E+05   -0.376767887000186352E+01    1
    0.756875514984130859E+01    0.330731809139251709E+01   -0.290907502174377441E+01    0.355766654014587402E+00   -0.463456721858302262E+05   -0.380101220333519718E+01    1
