Nested Sampling Global Log-Evidence           :   -0.338465300381355570E+06  +/-    0.107584090155627754E+01

Dim No.       Mean        Sigma
   1    0.999870692015429996E+00    0.114264175564658910E-03
   2    0.486739559681975020E+00    0.264701027444524895E+00
   3    0.713964134706158937E+00    0.872158872948931830E-03
   4    0.999992423754258564E+00    0.655120870924934976E-05
   5    0.999991846382744853E+00    0.701087361587108082E-05
   6    0.122037067183215910E-04    0.108399067056111142E-04
   7    0.469258428377125225E+00    0.266669531950873728E+00
   8    0.222333751753396147E+00    0.522744925770870996E-03
   9    0.398602032699933384E+00    0.536190040547688987E-03
  10    0.999974135584501544E+00    0.238110857803073563E-04
  11    0.489324580116756835E+00    0.275748422572714647E+00
  12    0.206871184464041263E+00    0.196969500988435786E-03
  13    0.999997728731478075E+00    0.199900618621687266E-05
  14    0.999987619210236156E+00    0.112114429600249815E-04

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.999997925931341847E+00
   2    0.231036723327894045E+00
   3    0.713274206435389524E+00
   4    0.999999736506903103E+00
   5    0.999993533412146696E+00
   6    0.479371270636246115E-05
   7    0.477947337332736422E+00
   8    0.222325664336645024E+00
   9    0.398370231257921037E+00
  10    0.999989782608547206E+00
  11    0.733122926211125292E+00
  12    0.206950344444851830E+00
  13    0.999999986368721228E+00
  14    0.999995241645123767E+00

MAP Parameters
Dim No.        Parameter
   1    0.999873498071090161E+00
   2    0.336691340433897292E-02
   3    0.711749755577413268E+00
   4    0.999992391012132775E+00
   5    0.999989266218195727E+00
   6    0.109032796377562158E-04
   7    0.741446869457120017E+00
   8    0.221256492743329009E+00
   9    0.397733820141274175E+00
  10    0.999968850098726159E+00
  11    0.455410791098640633E+00
  12    0.207306197430442846E+00
  13    0.999998486381230567E+00
  14    0.999995368304347876E+00
