Nested Sampling Global Log-Evidence           :   -0.120288107946047749E+06  +/-    0.876982997308378143E+00

Dim No.       Mean        Sigma
   1    0.885768536175636112E+00    0.318017690414954370E-02
   2    0.999576058185975280E+00    0.428885491604261366E-03
   3    0.999886606293893254E+00    0.106586958683426128E-03
   4    0.504159758473745501E+00    0.284721749669575808E+00
   5    0.795340976725447790E+00    0.268254313126398006E-02
   6    0.999948798089142055E+00    0.492357783653260152E-04
   7    0.907935790833723111E+00    0.596814133328098413E-02
   8    0.257978244184904268E-01    0.280904860017323118E-02
   9    0.157895251659133339E-01    0.322408462783405894E-02
  10    0.981179648523686998E+00    0.132549782854450085E-01
  11    0.474708966937101351E+00    0.284387206415342431E+00
  12    0.999318434225607399E+00    0.608994125925886110E-03
  13    0.204450908530074082E+00    0.227558870560178863E-02
  14    0.893004880039254934E+00    0.467188594164684307E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.883457558537167120E+00
   2    0.999645064987225385E+00
   3    0.999914464466857389E+00
   4    0.376182143036704109E+00
   5    0.794567244171833442E+00
   6    0.999997112699570700E+00
   7    0.909083515404977116E+00
   8    0.259304412382477673E-01
   9    0.132024423654530220E-01
  10    0.992749768283180400E+00
  11    0.948503257774665598E+00
  12    0.999973233967526687E+00
  13    0.204151071918586446E+00
  14    0.891270786713980634E+00

MAP Parameters
Dim No.        Parameter
   1    0.882375815327832491E+00
   2    0.999714565420129375E+00
   3    0.999993488375263029E+00
   4    0.112666063267653993E+00
   5    0.792972619908477006E+00
   6    0.999976050082157841E+00
   7    0.918414021386209978E+00
   8    0.238993003464462832E-01
   9    0.145218450400609704E-01
  10    0.980189700263353059E+00
  11    0.438640813904627558E+00
  12    0.998181474108197353E+00
  13    0.201656201101867605E+00
  14    0.952875642193459771E+00
