Nested Sampling Global Log-Evidence           :    0.354544704006185657E+04  +/-    0.683359894619779307E+00

Dim No.       Mean        Sigma
   1    0.546724316055179958E-04    0.303638201212190419E-03
   2   -0.147834433372280648E-02    0.425813142670368938E-03
   3    0.685511281079538515E+00    0.807643698809851814E-03
   4    0.449479308957053973E+02    0.127227034246005261E+00
   5    0.160466256518441730E+01    0.339524610103427316E-03
   6    0.507563131231068346E-01    0.552368443989070031E-03
   7    0.880942147231981210E+02    0.157850270017265398E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.485436853598200701E-04
   2   -0.172439044812446843E-02
   3    0.685493578154977246E+00
   4    0.448334527940729970E+02
   5    0.160450179351898647E+01
   6    0.502594602342928687E-01
   7    0.880736646384495714E+02

MAP Parameters
Dim No.        Parameter
   1    0.298380085676965955E-04
   2   -0.165109202334174482E-02
   3    0.685469598440238914E+00
   4    0.448367637296465773E+02
   5    0.160452236182533103E+01
   6    0.503325070903314284E-01
   7    0.880577841654604043E+02
