Nested Sampling Global Log-Evidence           :   -0.147653841976890486E+06  +/-    0.142895437008213522E+01

Dim No.       Mean        Sigma
   1    0.711760037069918000E-01    0.654925078310997656E-03
   2    0.749133133912572996E-01    0.102069126676222383E-03
   3    0.834735501461450591E+00    0.557171156581206519E-03
   4    0.525535216475880844E+02    0.832816023933566907E-01
   5    0.178029514949451273E+01    0.587907450800306949E-03
   6    0.152589708744298092E+01    0.156775650166136833E-03
   7    0.500508700858793176E+00    0.817603257329686909E-04

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.708871885226327880E-01
   2    0.749339675189012872E-01
   3    0.835157941565023210E+00
   4    0.525312415534418733E+02
   5    0.178009317665146027E+01
   6    0.152611910029803455E+01
   7    0.500540969382138989E+00

MAP Parameters
Dim No.        Parameter
   1    0.710457214146355959E-01
   2    0.750105721279543947E-01
   3    0.834810426175097708E+00
   4    0.525635395925720701E+02
   5    0.177983680778665243E+01
   6    0.152586820724293570E+01
   7    0.500436639816327911E+00
