Nested Sampling Global Log-Evidence           :    0.445360376029067538E+04  +/-    0.886748495126909231E+00

Dim No.       Mean        Sigma
   1    0.100646185940918634E-02    0.831101567644426903E-03
   2   -0.223148584815424178E-02    0.874062428767101462E-03
   3    0.701588198972116661E+00    0.266677325246504225E-02
   4    0.447853020662685850E+02    0.240165044886764961E+00
   5    0.159973092295347796E+01    0.106997315681795326E-02
   6    0.488535242308914749E-01    0.842590209159965330E-03
   7    0.906424792406361064E+02    0.515184569075014420E+00
   8    0.101237683866569936E+00    0.661559211006091438E-03
   9    0.991232991182141865E-01    0.648036294166230492E-03
  10    0.797828544153901364E+00    0.290137059278453577E-02
  11    0.603209998015203510E+02    0.502403488251597086E+00
  12    0.320896485962443745E+00    0.508854006460567141E-02
  13    0.957132026276277470E+00    0.887158764393966744E-02
  14    0.242569613664208505E+01    0.165775912280364639E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.134306022498012294E-02
   2   -0.179916731700916453E-02
   3    0.702815397424286337E+00
   4    0.448881085227463075E+02
   5    0.159903962465727290E+01
   6    0.489859093823067707E-01
   7    0.909059033035522361E+02
   8    0.101237310795127933E+00
   9    0.995598596451647416E-01
  10    0.795727940875322615E+00
  11    0.598743144390421733E+02
  12    0.318853327489517668E+00
  13    0.960211012347897852E+00
  14    0.243145195893081922E+01

MAP Parameters
Dim No.        Parameter
   1    0.998109708741460981E-03
   2   -0.183201318935375767E-02
   3    0.705302541895443502E+00
   4    0.445484569582324994E+02
   5    0.159749497987842459E+01
   6    0.482650361491760785E-01
   7    0.917178226660954010E+02
   8    0.101285659376035189E+00
   9    0.992613873986196577E-01
  10    0.793518886383396405E+00
  11    0.601400860188465884E+02
  12    0.316512539845886287E+00
  13    0.965441474810153188E+00
  14    0.244172676259164501E+01
