Nested Sampling Global Log-Evidence           :   -0.997678161529726058E+05  +/-    0.164065772307233337E+01

Dim No.       Mean        Sigma
   1    0.994945135561074001E+00    0.180658470049985102E-02
   2    0.975370808332979622E+00    0.407607845204599126E-02
   3    0.798151078614132925E+00    0.344499081495882936E-02
   4    0.388307682675731181E+00    0.203301941257601620E-01
   5    0.433867366098496299E+00    0.180007584093326047E-02
   6    0.988541381169726119E+00    0.325410363841931952E-02
   7    0.936751015154336675E+00    0.887415266564610221E-02
   8    0.128189936799253168E+00    0.425610352765067555E-02
   9    0.513280974464457446E-01    0.138907130380150796E-01
  10    0.479463808542051062E+00    0.127269371703907092E-01
  11    0.730682469019548808E+00    0.515100612284486239E-01
  12    0.956843613344779548E-01    0.599276543036489969E-02
  13    0.293613809559195027E+00    0.621865724785168085E-02
  14    0.937060309917148504E+00    0.135377340838532551E-02
  15    0.159870402608091933E+00    0.641330190683412626E-01
  16    0.997126008424410570E+00    0.416414384219618945E-03
  17    0.148528829875270939E-02    0.302027953239019200E-03
  18    0.776540035516128602E+00    0.707527063338916767E-01
  19    0.948112270192545264E-01    0.156769825353352313E-02
  20    0.315192103977830068E-01    0.732774658155016870E-03
  21    0.966557719897279566E+00    0.132197092143917215E-02
  22    0.276521116042148969E-01    0.155981717426052248E-01
  23    0.994654578831727365E+00    0.437954138059228873E-03
  24    0.998690981862265570E+00    0.177500811705751772E-03
  25    0.501972891276249333E+00    0.291554539531624585E-03
  26    0.926355051830698550E+00    0.584248166902778376E-03
  27    0.752827454453229711E-01    0.570974309327515342E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.997438649197811888E+00
   2    0.972171178494980248E+00
   3    0.804865595935881251E+00
   4    0.392116729987143642E+00
   5    0.434707416791640766E+00
   6    0.991985850259302082E+00
   7    0.931357787636428069E+00
   8    0.126628182872505463E+00
   9    0.608862595850089144E-01
  10    0.480396413179937365E+00
  11    0.721823162080199365E+00
  12    0.871093382497505619E-01
  13    0.290822102845801678E+00
  14    0.938919749084905608E+00
  15    0.765814876042921200E-01
  16    0.997794883733426285E+00
  17    0.215461131767341087E-02
  18    0.759029362520416861E+00
  19    0.932472094776159999E-01
  20    0.315447643549873549E-01
  21    0.967881885182803270E+00
  22    0.204025388726328076E-01
  23    0.995173126620290338E+00
  24    0.998477835741225284E+00
  25    0.502477882572517576E+00
  26    0.926529957245273650E+00
  27    0.752310987698780603E-01

MAP Parameters
Dim No.        Parameter
   1    0.995703746659058475E+00
   2    0.980638959183445236E+00
   3    0.795214140621693932E+00
   4    0.374191664736620799E+00
   5    0.431353086420520282E+00
   6    0.984745732309301958E+00
   7    0.946833857943235713E+00
   8    0.126606186620034089E+00
   9    0.258172030840372949E-01
  10    0.479263880008152121E+00
  11    0.806031140793512790E+00
  12    0.108235086724628296E+00
  13    0.306502404924420491E+00
  14    0.936315889465280216E+00
  15    0.179243988876056026E+00
  16    0.996348079337715076E+00
  17    0.152303177977256314E-02
  18    0.799532507142768245E+00
  19    0.950865411869952909E-01
  20    0.308004306034851544E-01
  21    0.964704548936583528E+00
  22    0.321217096320727535E-01
  23    0.994196822889689580E+00
  24    0.998719712737542453E+00
  25    0.501855478556420986E+00
  26    0.925735289564107444E+00
  27    0.752852341922135154E-01
