

    0.216314504984704135E-98   -0.802947530426316371E+04    0.138906461690743721E-02   -0.172831607262962025E-01    0.579110819910627295E+00    0.670426497230966021E+02    0.199660892224688552E-01    0.455785834404132117E+00    0.322716940897750115E+01    0.928403955096509040E-02    0.141427344849684011E-01    0.803626275781824218E+00    0.666600108660525734E+02    0.190070753519199359E+00   -0.518822741077330871E-02    0.515807026148641379E-01    0.820108764342281527E+00    0.681489366818353801E+02    0.420093981277349718E-01    0.543483655995992576E+00
    0.119612394320746562E-97   -0.803293552060377624E+04   -0.182544455250310093E-01   -0.406988167412655408E-02    0.588955060211042714E+00    0.816236589027894297E+02    0.310105192967911371E-01    0.260268905025985986E+00    0.326034024278770840E+01   -0.213673582509434946E-02    0.230695959855419311E-01    0.756278892851762974E+00    0.788309978074917268E+02    0.177542574705990580E+00   -0.441925310289891862E-01    0.124838477109703722E-01    0.724634968125608459E+00    0.410183960319774243E+02    0.552609528816851922E-01    0.543785228501651563E+00
    0.262446237044305140E-97   -0.803454710016818353E+04   -0.119463354092426790E-02   -0.378356772974246117E-02    0.639329738036928497E+00    0.743302806964814522E+02    0.302516345145779388E-01    0.418697008444446794E+00    0.351995647631631581E+01    0.237660265111364587E-01   -0.923096753866558054E-02    0.823398380743061375E+00    0.854061322138225592E+02    0.149887274650398056E+00   -0.111769142101933224E-01   -0.119488816656900462E-01    0.750574077795942318E+00    0.577469649371496985E+02    0.482021582186369785E-01    0.568135723832100759E+00
    0.134394361024946938E-95   -0.804245890498166773E+04    0.193004769085544647E-02    0.767425654421292208E-02    0.675623986456946324E+00    0.947123498096803189E+02    0.838331375076540458E-02    0.540038506535062135E+00    0.292925067165120456E+01    0.121130105936820692E-01   -0.249082480508793502E-01    0.678139932702143122E+00    0.853174345110623875E+02    0.166437586707921054E+00   -0.479802825785857843E-02    0.522547662856430450E-02    0.577127629263035291E+00    0.531995067862857596E+02    0.532372456846290920E-01    0.548935699347448125E+00
    0.371860126732486608E-95   -0.804453438360088694E+04   -0.203769865291573427E-01    0.448880108681862667E-02    0.793911025366597967E+00    0.785519690470967191E+02    0.205202720845345694E-01    0.444555019558517839E+00    0.348536267911287023E+01   -0.134213684759064457E-01    0.806600896470594311E-02    0.708242862960143826E+00    0.829576375937051012E+02    0.184987482832853017E+00   -0.278385871153488727E-03   -0.475315648634489843E-01    0.540830148399141120E+00    0.452576739430914472E+02    0.450183353088834115E-01    0.580230429185227825E+00
    0.616456638329836039E-95   -0.804558532401036791E+04    0.111040681823627568E-01   -0.197361922327382519E-01    0.713747177389196130E+00    0.569971626082732854E+02    0.115911123831806198E-01    0.437696024643493553E+00    0.339968712702814901E+01   -0.190584042740849433E-01    0.259460117722561459E-02    0.765918548911346697E+00    0.692833008278978184E+02    0.179708259363982992E+00    0.490273695385977110E-02   -0.148036505709116684E-01    0.820249455343507128E+00    0.826912912376057534E+02    0.498945094307973458E-01    0.534783700043921395E+00
    0.733970195195812033E-95   -0.804597428488414880E+04   -0.638677067368891883E-02    0.148229807645681444E-01    0.682715552502498046E+00    0.773152502509751969E+02    0.217898667476777615E-01    0.572468363673764857E+00    0.299679482537645958E+01    0.346130193448102932E-01    0.717850200578612398E-02    0.533736707352695960E+00    0.855887721709982543E+02    0.164869963772431904E+00   -0.666209048261296420E-02    0.432648529803011453E-01    0.872310108809527085E+00    0.563995361322828330E+02    0.441667289556544052E-01    0.543807010058510620E+00
    0.972572360443702142E-95   -0.804657723699927010E+04   -0.656234304309370221E-02   -0.161734457767541175E-01    0.840688012222957637E+00    0.524639789380903707E+02    0.263353759944933083E-01    0.469012020460491175E+00    0.329110557906538137E+01   -0.117591142816592022E-01    0.539110177494106307E-03    0.638454938436482933E+00    0.910765063356059557E+02    0.106779561765739398E+00    0.151107817169933607E-01   -0.217222386069939495E-01    0.663862291976956120E+00    0.599903639971914870E+02    0.509236493564037621E-01    0.586257312449514290E+00
    0.918517470011839655E-94   -0.805110804007581464E+04   -0.738995351964339374E-02   -0.480784791810660254E-02    0.931125085126792706E+00    0.619814288694247892E+02    0.209252908528619608E-01    0.569110636347407439E+00    0.314861632496246013E+01   -0.243092344229090297E-01    0.184484695030922505E-01    0.620347713323561978E+00    0.869460946118985589E+02    0.894793318284718142E-01    0.163403350850296995E-01   -0.365549106615527556E-02    0.795354404418301297E+00    0.457997376372656504E+02    0.457993898881576128E-01    0.582986550622892730E+00
    0.118534573262656108E-93   -0.805165809776357128E+04    0.331474586657152875E-03   -0.161159679628046955E-01    0.610170412835071341E+00    0.522625041331168774E+02    0.281730054499869653E-01    0.304220665627167874E+00    0.320972412722523792E+01    0.907266816777518165E-02   -0.651670427031548344E-02    0.881598017057293459E+00    0.826408569595021163E+02    0.195598975334788483E+00   -0.300989551731557919E-01    0.842893112261164715E-02    0.732437453108222947E+00    0.468399422340754512E+02    0.462591969132798153E-01    0.552915115035141902E+00
