Nested Sampling Global Log-Evidence           :    0.423311005679405025E+04  +/-    0.722692819826157518E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.423311005679405025E+04 +/-    0.722692819826157518E+00
Local Log-Evidence    0.423311005679405025E+04 +/-    0.722692819826157518E+00

Dim No.       Mean        Sigma
   1   -0.853661034171803758E-02    0.423716283209192319E-02
   2   -0.179777600824491054E-01    0.654719607772871401E-02
   3    0.775477203322581299E+00    0.303383205112705105E-01
   4    0.766756351811624768E+02    0.608293043667125222E+01
   5    0.679634307819727487E-02    0.182472207776315527E-02
   6    0.235209616997271304E+00    0.112198313259251232E-01
   7    0.329734410154818702E+01    0.106765906376267580E+00
   8   -0.266514974878615633E-01    0.114359593258703193E-01
   9   -0.255073715843973682E-01    0.110021645196828610E-01
  10    0.706606400781667698E+00    0.271609827874515659E-01
  11    0.860285015248958302E+02    0.569739340199415523E+01
  12    0.152349429996835983E+00    0.483370495314674846E-02
  13    0.134180806383274939E-01    0.364129603711501508E-02
  14   -0.100988660618171674E-01    0.435960447052079376E-02
  15    0.792498207198284566E+00    0.212003021110906305E-01
  16    0.742212828524641566E+02    0.539010763411073679E+01
  17    0.587301401174007559E-01    0.769000916628066137E-03
  18    0.593461725430990739E+00    0.145621390008174355E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.772419675270728020E-02
   2   -0.143421202247211686E-01
   3    0.795884457454721250E+00
   4    0.839145759596577250E+02
   5    0.736074319802879247E-02
   6    0.226551089214725637E+00
   7    0.346029502166734027E+01
   8   -0.147706851479434929E-01
   9   -0.426633531163890106E-01
  10    0.694581395682077773E+00
  11    0.900574963183020998E+02
  12    0.152945957233768137E+00
  13    0.869451407494403576E-02
  14   -0.104293079695589961E-01
  15    0.804269610958337267E+00
  16    0.758396326803784575E+02
  17    0.587666852572373971E-01
  18    0.593613794762015035E+00

MAP Parameters
Dim No.        Parameter
   1   -0.772419675270728020E-02
   2   -0.143421202247211686E-01
   3    0.795884457454721250E+00
   4    0.839145759596577250E+02
   5    0.736074319802879247E-02
   6    0.226551089214725637E+00
   7    0.346029502166734027E+01
   8   -0.147706851479434929E-01
   9   -0.426633531163890106E-01
  10    0.694581395682077773E+00
  11    0.900574963183020998E+02
  12    0.152945957233768137E+00
  13    0.869451407494403576E-02
  14   -0.104293079695589961E-01
  15    0.804269610958337267E+00
  16    0.758396326803784575E+02
  17    0.587666852572373971E-01
  18    0.593613794762015035E+00
