    0.303295924870579796E+02    0.228473053844218654E+02    0.976158850509160514E+00    0.356949698818487786E+04
    0.304109837072502671E+02    0.228844186520006829E+02    0.978292488380580805E+00    0.356965077779238300E+04
    0.304109837072502671E+02    0.228844186520006829E+02    0.978292488380580805E+00    0.356965077779238300E+04
    0.306498813482547909E+02    0.229733689277193314E+02    0.978949329693694192E+00    0.356969741515487704E+04
    0.301513703654074803E+02    0.227308681732459270E+02    0.979530478181069864E+00    0.356973840123864466E+04
    0.302026384333341014E+02    0.227962187757562518E+02    0.982517483970918315E+00    0.356994496859458286E+04
    0.302026384333341014E+02    0.227962187757562518E+02    0.982517483970918315E+00    0.356994496859458286E+04
    0.300408933972857355E+02    0.227044580422986400E+02    0.984963737183780719E+00    0.357010905047802135E+04
    0.302190735026157000E+02    0.227626470889432753E+02    0.986818540377368270E+00    0.357023041747038360E+04
    0.306322657475185736E+02    0.229311661056187184E+02    0.986903052097577005E+00    0.357023588504109784E+04
    0.306322657475185736E+02    0.229311661056187184E+02    0.986903052097577005E+00    0.357023588504109784E+04
    0.301893490919361653E+02    0.227131908165709895E+02    0.988657912136008621E+00    0.357034819061286680E+04
    0.306410679558797341E+02    0.229816686437847295E+02    0.988929012629720217E+00    0.357036533175125624E+04
    0.306410679558797341E+02    0.229816686437847295E+02    0.988929012629720217E+00    0.357036533175125624E+04
    0.306933225676326416E+02    0.229975122047986247E+02    0.989542894131099526E+00    0.357040394034538076E+04
    0.303318727573252893E+02    0.228533423165388641E+02    0.989909689847588425E+00    0.357042687286554929E+04
    0.303318727573252893E+02    0.228533423165388641E+02    0.989909689847588425E+00    0.357042687286554929E+04
    0.301956515316233016E+02    0.226816187759460171E+02    0.990353670891014670E+00    0.357045449477518241E+04
    0.304166645846662078E+02    0.228646092715515792E+02    0.990521979691704746E+00    0.357046492699761939E+04
    0.305608459831153993E+02    0.229563020319334079E+02    0.992712170998347188E+00    0.357059872952903424E+04
    0.305608459831153993E+02    0.229563020319334079E+02    0.992712170998347188E+00    0.357059872952903424E+04
    0.301174189464693569E+02    0.226524481224381269E+02    0.993015459333269734E+00    0.357061697259888024E+04
    0.301174189464693569E+02    0.226524481224381269E+02    0.993015459333269734E+00    0.357061697259888024E+04
    0.302360744947257203E+02    0.227642556111817207E+02    0.993151022121604665E+00    0.357062510441588984E+04
    0.304366444227907564E+02    0.229356871043631436E+02    0.993625917266474534E+00    0.357065348214121013E+04
    0.304366444227907564E+02    0.229356871043631436E+02    0.993625917266474534E+00    0.357065348214121013E+04
    0.302384993876265824E+02    0.227622163097657904E+02    0.996543511208695665E+00    0.357082410463294127E+04
    0.304770685667070111E+02    0.228835945181668166E+02    0.997759527692528625E+00    0.357089333282561120E+04
    0.304770685667070111E+02    0.228835945181668166E+02    0.997759527692528625E+00    0.357089333282561120E+04
    0.304019768551493144E+02    0.228098276804549371E+02    0.997768990753063356E+00    0.357089386724104588E+04
    0.300329786711444271E+02    0.227009981463369996E+02    0.998192046213405626E+00    0.357091768943144962E+04
    0.304371331847866067E+02    0.229207042052667731E+02    0.998490090900088112E+00    0.357093439199616887E+04
    0.304371331847866067E+02    0.229207042052667731E+02    0.998490090900088112E+00    0.357093439199616887E+04
    0.305989589897418099E+02    0.229126205326326655E+02    0.999334440224167619E+00    0.357098134942623255E+04
    0.305989589897418099E+02    0.229126205326326655E+02    0.999334440224167619E+00    0.357098134942623255E+04
    0.302828087877191763E+02    0.227806903777303269E+02    0.100091233036275207E+01    0.357106767609132066E+04
    0.302828087877191763E+02    0.227806903777303269E+02    0.100091233036275207E+01    0.357106767609132066E+04
    0.300476540046301750E+02    0.226687558150827115E+02    0.100278296792005239E+01    0.357116761812209324E+04
    0.303369831329236845E+02    0.228110471784185656E+02    0.100376329108846307E+01    0.357121895563896533E+04
    0.305970729711497249E+02    0.229693757881776364E+02    0.100416532115549151E+01    0.357123980307226429E+04
    0.305970729711497249E+02    0.229693757881776364E+02    0.100416532115549151E+01    0.357123980307226429E+04
    0.300626261817197253E+02    0.227032570885282645E+02    0.100472087084206074E+01    0.357126841428742227E+04
    0.300853884623551053E+02    0.226848244071311846E+02    0.100507150869191908E+01    0.357128635477336911E+04
    0.301409106818455825E+02    0.227505173926742401E+02    0.100629985706269331E+01    0.357134848638547419E+04
    0.303606819196481688E+02    0.229136914726705498E+02    0.100654933359445553E+01    0.357136096906696457E+04
    0.303606819196481688E+02    0.229136914726705498E+02    0.100654933359445553E+01    0.357136096906696457E+04
    0.303862660170100014E+02    0.228923680495302584E+02    0.100718170862366585E+01    0.357139240441773063E+04
    0.303862660170100014E+02    0.228923680495302584E+02    0.100718170862366585E+01    0.357139240441773063E+04
    0.301935651951886896E+02    0.228318757711683666E+02    0.100749433991457127E+01    0.357140783637878121E+04
    0.304352943925047228E+02    0.229568433971344525E+02    0.100843162959077626E+01    0.357145367068628002E+04
    0.304352943925047228E+02    0.229568433971344525E+02    0.100843162959077626E+01    0.357145367068628002E+04
    0.303872742683336554E+02    0.229019364262505007E+02    0.100853315542676758E+01    0.357145859653893240E+04
    0.300920367608240227E+02    0.227572715613641208E+02    0.100854096724294551E+01    0.357145897528803744E+04
    0.304300596487902695E+02    0.229355677587762941E+02    0.100946584630029457E+01    0.357150349432951361E+04
