Nested Sampling Global Log-Evidence           :   -0.397550492067525978E+06  +/-    0.133889602327680635E+01

Dim No.       Mean        Sigma
   1    0.607171739525236079E-01    0.128259224386947793E-02
   2    0.816090063581658975E-01    0.152759658283388878E-03
   3    0.876621333633938349E+00    0.184809691570344214E-02
   4    0.480816570697382706E+00    0.271977685808670842E-01
   5    0.982744788556745075E+00    0.416268245582301639E-03
   6    0.995626171816231476E+00    0.217815799996801172E-03
   7    0.989384078353037877E+00    0.947837653396992421E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.598710908070628489E-01
   2    0.816837950300874499E-01
   3    0.876033026306378915E+00
   4    0.460163810528329831E+00
   5    0.982172424655757159E+00
   6    0.995829657509901489E+00
   7    0.989735077381991069E+00

MAP Parameters
Dim No.        Parameter
   1    0.608320710581427976E-01
   2    0.817305904707282538E-01
   3    0.877531968361077608E+00
   4    0.475045488679382011E+00
   5    0.982454733299892191E+00
   6    0.995750164048921804E+00
   7    0.989378509547258256E+00
