Nested Sampling Global Log-Evidence           :    0.465746920184810460E+04  +/-    0.487663985823411916E+00

Dim No.       Mean        Sigma
   1    0.106509261420780241E+02    0.574689569233324971E+01
   2    0.559096309568830119E+01    0.279404980364286670E+01
   3    0.597518887301897994E+01    0.206827586984112566E+01
   4   -0.248456789361016462E-02    0.465429438911824371E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.153804962655260606E+02
   2    0.929477637772372134E+01
   3    0.317871727371279178E+01
   4   -0.233054050442049743E-02

MAP Parameters
Dim No.        Parameter
   1    0.322284728803579945E+00
   2    0.643504820694038582E+01
   3    0.347301749745986754E+01
   4   -0.249825425477978591E-02
