    0.823515926739405084E-03    0.558226248314631218E-04    0.908715524628465610E+00    0.155417281864393324E+02    0.100606207168927630E+01    0.791908678245858261E-03   -0.148553391373261998E-02    0.785416640527566656E+00    0.924629526187675879E+02    0.871531079470241714E-02    0.105334075424257700E+01    0.447944487554773030E+01   -0.687815265931552774E-02   -0.480895370062581640E-02    0.678801842322566684E+00    0.185062667806737267E+03    0.337435332948999786E-01    0.468905643628833468E+00    0.466859122515082348E+01    0.600993603952578633E+04
    0.235172070091406926E-02    0.234381887459869870E-02    0.902817697719405676E+00    0.163503797032390246E+02    0.100562430839074035E+01    0.135098325358980371E-02    0.258829580891825920E-02    0.796287499078273897E+00    0.948209075607724827E+02    0.884458201775004983E-02    0.104369438933816117E+01    0.448063401898295322E+01   -0.271800148940411690E-02   -0.103681256985299931E-01    0.677418740841297273E+00    0.193080074631637785E+03    0.351949130413178879E-01    0.457946380039396861E+00    0.412418127701191217E+01    0.601015474602650374E+04
    0.263733633781126431E-02    0.105647497086509921E-02    0.906759745030314424E+00    0.152964853360669260E+02    0.100600955718920093E+01    0.229264788663047139E-02    0.273856252291147448E-02    0.806556568035399657E+00    0.929529696968269832E+02    0.868969003961478359E-02    0.105014993336808482E+01    0.450231391259171687E+01   -0.596967965729646582E-02   -0.190603758015455045E-01    0.663975853602931987E+00    0.190982189064800593E+03    0.377034193917246963E-01    0.450805538100914338E+00    0.413798699072940490E+01    0.601073801162477230E+04
    0.203292505521266180E-02    0.112043143607142362E-02    0.907991945441459336E+00    0.151250292978484353E+02    0.100623065282355717E+01    0.103106109586564051E-02    0.748469334425185657E-03    0.809289019671522114E+00    0.961422807019441024E+02    0.861673768044073779E-02    0.104910796864012212E+01    0.451772540987478699E+01   -0.816733617771406642E-02   -0.110754860525363943E-01    0.645373131731947325E+00    0.193783402167181407E+03    0.362241071412441953E-01    0.450313967221598332E+00    0.434644629417546202E+01    0.601177170051308531E+04
    0.307467674475479140E-02   -0.782322046391767823E-03    0.906666330210681770E+00    0.156477489492952522E+02    0.100671204253046054E+01    0.217593350125536329E-02   -0.470355198083391153E-03    0.790213648181917416E+00    0.929501216836486321E+02    0.876547167009783176E-02    0.103006543555278385E+01    0.450512820383165824E+01   -0.411659545670691254E-02   -0.117890778364348539E-01    0.652088652303946970E+00    0.182671279552347301E+03    0.363367106606919538E-01    0.463528079953007155E+00    0.396136538869935295E+01    0.601188847887425254E+04
    0.208984773048463647E-02   -0.156397381366945557E-02    0.910341444910453546E+00    0.154861464137654714E+02    0.100619100234728243E+01    0.170197609706216799E-02    0.750427553667014488E-03    0.786924694726500173E+00    0.947556895284073448E+02    0.858774203693587514E-02    0.105964802332870089E+01    0.446515282628360843E+01   -0.187401421080919568E-01   -0.160673457812686056E-01    0.618212437108452750E+00    0.191177055973602990E+03    0.406189504013786534E-01    0.439415265643278818E+00    0.357734984212290419E+01    0.601202076092783591E+04
    0.120154039643524668E-02    0.186589604630735565E-02    0.904418815311650248E+00    0.148562399482379703E+02    0.100627902779928124E+01    0.495369351945936106E-03    0.187693065369328284E-02    0.785990941275087174E+00    0.913496303781519003E+02    0.857036460395053240E-02    0.106286494854544378E+01    0.449545371300893226E+01   -0.127924400330862234E-01   -0.101834236680082534E-01    0.671813112896203046E+00    0.193502629818080123E+03    0.334225164476481540E-01    0.480128848369752892E+00    0.418170358660610653E+01    0.601215536653268282E+04
    0.294135909477658821E-02    0.778907464513493332E-03    0.908304103372939209E+00    0.163802217312406633E+02    0.100642245478409742E+01    0.130157376156386567E-02    0.336174236950906986E-03    0.793985950332148249E+00    0.953077447619505165E+02    0.879521285980044282E-02    0.102359250914489586E+01    0.452874573638567490E+01   -0.819975688470410066E-02   -0.146511583819994226E-01    0.645388222395618438E+00    0.183686408607069069E+03    0.410657478332376591E-01    0.424814932085950780E+00    0.407972938799018614E+01    0.601225434675158340E+04
    0.430713685714829205E-03    0.178656623369067994E-02    0.904051035435944672E+00    0.154398819791075166E+02    0.100615999236260989E+01   -0.238040588989076117E-03    0.108147835478677643E-02    0.779344647050552397E+00    0.941870829432963319E+02    0.872930835763381305E-02    0.104003668047098419E+01    0.450645233079280505E+01   -0.605432155279727723E-02   -0.815505477813802115E-02    0.665571527042254862E+00    0.178169741436613265E+03    0.385098995882977579E-01    0.434877714634700541E+00    0.418637401327535308E+01    0.601228353499807781E+04
    0.122723288379120578E-02   -0.113411011522413559E-03    0.912217559763780605E+00    0.155942958714668070E+02    0.100645858168240943E+01    0.727085746540777800E-03    0.335778551757212140E-03    0.793405044712049423E+00    0.982882164074564315E+02    0.856619565408531757E-02    0.106293749729104814E+01    0.442768157193952749E+01   -0.198594948815845190E-01   -0.165594398668806111E-01    0.639196598273752969E+00    0.201544544616395029E+03    0.366050417090541327E-01    0.465827545462470793E+00    0.354924394144368627E+01    0.601230658470461185E+04
