    0.317148515736697223E+00    0.112114504062462927E+02    0.119842560770181472E+01   -0.252096552150725347E+04
    0.299651574720109337E+00    0.112865446341377780E+02    0.120339719009430546E+01   -0.251802669688845754E+04
    0.360640937546378160E+00    0.113447555679321255E+02    0.118545474849926036E+01   -0.251688773818477239E+04
    0.372767975087457459E+00    0.113939875617995270E+02    0.118115761916079975E+01   -0.251661526974955177E+04
    0.263152656434528787E+00    0.113756165017001489E+02    0.121840869620786973E+01   -0.251633463808037413E+04
    0.273713321457690062E+00    0.113927356546571339E+02    0.121891827482014170E+01   -0.251452392036325273E+04
    0.283318357261761411E+00    0.113927808832149129E+02    0.121675743879819387E+01   -0.251430670143182897E+04
    0.321461985298915676E+00    0.114507529271180317E+02    0.119572595973284979E+01   -0.251400429949376439E+04
    0.339741267743387310E+00    0.114581453802203654E+02    0.119077826049543156E+01   -0.251360465958943905E+04
    0.332805067570424495E+00    0.113968263023556631E+02    0.119925823440687096E+01   -0.251336809484171135E+04
    0.276347499491102933E+00    0.114945611154547969E+02    0.122624264210846912E+01   -0.251315514528590165E+04
    0.316297779999464068E+00    0.113975880319611580E+02    0.120488156087579745E+01   -0.251306844569319583E+04
    0.294442070267744049E+00    0.114202058104146023E+02    0.120785133886117557E+01   -0.251263577756223776E+04
    0.308810359879528096E+00    0.114047997157595464E+02    0.120402711485051639E+01   -0.251259303346659044E+04
    0.281079473320589635E+00    0.115089804015949202E+02    0.121057004903682364E+01   -0.251249813272216670E+04
    0.286039115236368768E+00    0.114206667391831331E+02    0.121450329026178050E+01   -0.251236282909840384E+04
    0.292739590926954452E+00    0.114360773439358674E+02    0.120872759287332054E+01   -0.251205868145990735E+04
    0.264087009415618301E+00    0.114951157501410623E+02    0.122824741874086429E+01   -0.251203269997001007E+04
    0.301474544283656665E+00    0.114205225627241287E+02    0.120910215888913619E+01   -0.251186951419726847E+04
    0.309252080235039140E+00    0.114230703005008056E+02    0.120485775224716996E+01   -0.251171981052209685E+04
    0.338000115327265205E+00    0.114813294569559368E+02    0.119331990645056285E+01   -0.251149910111301688E+04
    0.307676282203458107E+00    0.114400595578469062E+02    0.120840330227052828E+01   -0.251109311985656132E+04
    0.305940402472107187E+00    0.114386363699890445E+02    0.120665909895764489E+01   -0.251103522395305845E+04
    0.293684411318084204E+00    0.114500555145280636E+02    0.121376262845045035E+01   -0.251098153292984534E+04
    0.317682094606014931E+00    0.114740516418479750E+02    0.120029111800588129E+01   -0.251080772579660334E+04
    0.326272980420991454E+00    0.114946316542746931E+02    0.119734554925623882E+01   -0.251060168972446809E+04
    0.273772309232617694E+00    0.114834437017452196E+02    0.121782001170728882E+01   -0.251049749457882263E+04
    0.307091661343542044E+00    0.114972673167233843E+02    0.121386496984881553E+01   -0.251045181076188328E+04
    0.324882497738090414E+00    0.114580256032609018E+02    0.120107957003835919E+01   -0.251035689535596157E+04
    0.282393050879863605E+00    0.114714179351522105E+02    0.121751725214847806E+01   -0.251033282728718950E+04
    0.355106992933564958E+00    0.115720031729797928E+02    0.118867082319835804E+01   -0.251032901222271721E+04
    0.297292985024285916E+00    0.114607436616487508E+02    0.121116715790518970E+01   -0.251017124162039181E+04
    0.285440580323465865E+00    0.115268652577241486E+02    0.122273082363858032E+01   -0.251012479240948960E+04
    0.330891700743345452E+00    0.114690268007244889E+02    0.119937060309521959E+01   -0.251007875695370967E+04
    0.309272107780562744E+00    0.114685180926530261E+02    0.120928765183358555E+01   -0.251003725315432212E+04
    0.334429357118761039E+00    0.114792813157325142E+02    0.119726481489457459E+01   -0.251002379165648836E+04
    0.345755944817586980E+00    0.114861983467009576E+02    0.119550941673316413E+01   -0.251000970215359939E+04
    0.332389501313602509E+00    0.114737556016227238E+02    0.119994939008572277E+01   -0.250990689223112258E+04
    0.338933338927594252E+00    0.114880761612623417E+02    0.119673186780984153E+01   -0.250969994370480163E+04
    0.321946376334061757E+00    0.114765689962712987E+02    0.120258208586914517E+01   -0.250951256671205374E+04
    0.326621263261441364E+00    0.114840067404117505E+02    0.120353504179836079E+01   -0.250950223545059544E+04
    0.338894390559464964E+00    0.115014841802161012E+02    0.120077796353862598E+01   -0.250946267974658986E+04
    0.314058326289248568E+00    0.114761008930798809E+02    0.120521558192958622E+01   -0.250941516553621022E+04
    0.319691812789883012E+00    0.114951701697025239E+02    0.120129565743901456E+01   -0.250937870570657287E+04
    0.327597298829532091E+00    0.114953671701855704E+02    0.119944268703491930E+01   -0.250927154498584923E+04
    0.304616081570402542E+00    0.115272970462455859E+02    0.121565259125423442E+01   -0.250927099491937634E+04
    0.343164140953822583E+00    0.115021599102686221E+02    0.119630496274573228E+01   -0.250925816437753429E+04
    0.258746149176757645E+00    0.115423043827823886E+02    0.122660999357894296E+01   -0.250885062956196498E+04
    0.286905112337291990E+00    0.114991790469208901E+02    0.121536422484318885E+01   -0.250882020725494567E+04
    0.282425743509511551E+00    0.115074854585805326E+02    0.121866867503432430E+01   -0.250876500210828726E+04
    0.305169283229302812E+00    0.114995509229243211E+02    0.121127822942013119E+01   -0.250865008606957144E+04
    0.339699105531470480E+00    0.115444950966003166E+02    0.120323583679205459E+01   -0.250847779344603259E+04
    0.265362647895776960E+00    0.115392339794679746E+02    0.122549372731807704E+01   -0.250846513099775439E+04
    0.312093046304393273E+00    0.115202257309023235E+02    0.121118286618250526E+01   -0.250843789650900908E+04
    0.303925234496805641E+00    0.115215564659487057E+02    0.121397651371451931E+01   -0.250838305832124297E+04
    0.339048132754987075E+00    0.115198420448421324E+02    0.119812711514589099E+01   -0.250833174399482778E+04
    0.321514869094113809E+00    0.115337331398447400E+02    0.120893698978245223E+01   -0.250830011724273481E+04
    0.286673274044087989E+00    0.115190518472291323E+02    0.121423994147513903E+01   -0.250824726175645492E+04
    0.293720888179004991E+00    0.115267703398309429E+02    0.121734923694401909E+01   -0.250819163105569805E+04
    0.293115735140549449E+00    0.115118652672118102E+02    0.121456462852331226E+01   -0.250809445344414689E+04
    0.307118575044114550E+00    0.115695932168580935E+02    0.120459819795413292E+01   -0.250808652854947559E+04
    0.264668780410343030E+00    0.115575899507365296E+02    0.122269152940215187E+01   -0.250803102634257084E+04
    0.288513046454206390E+00    0.115195067630679286E+02    0.121417570455019552E+01   -0.250801912069885111E+04
    0.283732729637831582E+00    0.115501574944780128E+02    0.121414574319887092E+01   -0.250786898430768497E+04
    0.280474462882095488E+00    0.115275693543201196E+02    0.121860004541318245E+01   -0.250786608633647847E+04
    0.343926926689257895E+00    0.115659463526613600E+02    0.119464922505330073E+01   -0.250781729473501946E+04
    0.296030490316557926E+00    0.115167710102435077E+02    0.121324485988144892E+01   -0.250777806318468538E+04
    0.316699202535118407E+00    0.115207305953197743E+02    0.120446020994081548E+01   -0.250774747484822501E+04
    0.348662824775342273E+00    0.115554556845915766E+02    0.119472687333828431E+01   -0.250770355018607188E+04
    0.305520985198002415E+00    0.115251482577395183E+02    0.120796817095446052E+01   -0.250758833806682833E+04
    0.295953807264341617E+00    0.115213475235896148E+02    0.121299612295047687E+01   -0.250757791651888192E+04
    0.317647139150241120E+00    0.115293901755286186E+02    0.120393942653994834E+01   -0.250752402212512334E+04
    0.320614525487034174E+00    0.115420141934522213E+02    0.120217159244169713E+01   -0.250750314008831947E+04
    0.310264401853847127E+00    0.115220126524226210E+02    0.120907825529019264E+01   -0.250747537023837958E+04
    0.245807953379729965E+00    0.116227091698016736E+02    0.123061328490010746E+01   -0.250743363192870856E+04
    0.314072243014384189E+00    0.115365796004668741E+02    0.120482604386559045E+01   -0.250734297018948928E+04
