    0.101448946422374661E-02    0.213746947569928153E-02    0.897960297084649750E+00    0.431334454552439297E+02    0.480013709956095491E+00    0.120001670195214394E+01    0.546423098942234198E+01   -0.373488632030110311E-02   -0.534370785944657603E-02    0.683044292867248992E+00    0.438019463779270808E+02    0.160467244438581180E+01    0.473241584431892820E-01    0.882526674941733518E+02    0.292121892308034148E+04
   -0.629894567210152745E-02   -0.322367822548593613E-02    0.881065746348210999E+00    0.449046783959389302E+02    0.466388550475595465E+00    0.125114520827929954E+01    0.522423611507364427E+01   -0.726662723789548229E-02   -0.755281007824315769E-02    0.675796252154865051E+00    0.442887969076427623E+02    0.160974372501209251E+01    0.496182276287953014E-01    0.857125338440099824E+02    0.292150147243259244E+04
   -0.257586826797570959E-02    0.234747416660010741E-02    0.876829806553217295E+00    0.432901783450191289E+02    0.504391336221154174E+00    0.117657299397249138E+01    0.533167783763358738E+01   -0.101108050755754318E-01   -0.754142501510563813E-02    0.677162199899502659E+00    0.447408725773160754E+02    0.160957954552056148E+01    0.511330384953492534E-01    0.861905322085188459E+02    0.292185776534970728E+04
   -0.112232033793414204E-02    0.275573720275217385E-02    0.875658231386421404E+00    0.491290129496567118E+02    0.436794719085187466E+00    0.126735252394338826E+01    0.549168672800708535E+01   -0.778919823699347584E-02   -0.934696562132978671E-02    0.687119861024152123E+00    0.441231569538706268E+02    0.160529868515227481E+01    0.477337412618396295E-01    0.877953750383058917E+02    0.292362213735631758E+04
   -0.267915270910512940E-02   -0.170604423392308260E-02    0.860797426811693134E+00    0.482189487754415680E+02    0.427347243340614802E+00    0.128178255540192887E+01    0.557824524234446173E+01   -0.656820785683846255E-02   -0.368484292869506423E-02    0.678967425166032812E+00    0.447773080885142249E+02    0.160849014572277893E+01    0.514243834907871303E-01    0.863591295611282277E+02    0.292382891485721757E+04
   -0.397759259060948001E-02   -0.338319568688376024E-02    0.875682624697077139E+00    0.493985622312387136E+02    0.430169829290736272E+00    0.127986282063533729E+01    0.546908779248463706E+01   -0.731253381898674254E-02   -0.624950467692457143E-02    0.681991171287578579E+00    0.445369338465457432E+02    0.160721909259853390E+01    0.500245369804980661E-01    0.870233732518661753E+02    0.292384790099580732E+04
   -0.259108240736992748E-02   -0.151934898911851649E-02    0.876152240675199367E+00    0.481323545645591580E+02    0.533143365843326777E+00    0.113428360529104033E+01    0.504896709398043164E+01   -0.980013966433991232E-02   -0.415479738062876809E-02    0.673463367097202781E+00    0.450040150494078404E+02    0.160918804286422956E+01    0.528751991279307887E-01    0.858180180695471790E+02    0.292389207924553193E+04
    0.900473180108399274E-03    0.123456953295929955E-02    0.873774067541785771E+00    0.488346833034594283E+02    0.475378905188364564E+00    0.120354952259226833E+01    0.566106172546356312E+01   -0.390291724519313717E-02   -0.268798602314912830E-02    0.681553304186226172E+00    0.445403629787712987E+02    0.160568982343726030E+01    0.505199226498647680E-01    0.868731758844870399E+02    0.292397763280191339E+04
   -0.402590449365656036E-02   -0.138085940666818688E-02    0.872352988887842740E+00    0.494839970515953240E+02    0.484950657486802161E+00    0.121163250310961312E+01    0.519629111567840152E+01   -0.933105103048481252E-02   -0.823746670577160320E-02    0.678441923918300049E+00    0.443702166837452552E+02    0.160826405131472372E+01    0.498828247413826420E-01    0.861280207118759336E+02    0.292403879493437762E+04
   -0.369399369397504021E-02   -0.795292210072018335E-03    0.878646310735445968E+00    0.488286070542998800E+02    0.414361586969366869E+00    0.129229526743917611E+01    0.554325747822310433E+01   -0.728350474859933410E-02   -0.731042795324355395E-02    0.683750748381307449E+00    0.443491712058030174E+02    0.160666095832033506E+01    0.490657174781238895E-01    0.872488819142695178E+02    0.292445469105704251E+04
   -0.707224963969497328E-03    0.901956044975622817E-03    0.886308479815461459E+00    0.494779193043410288E+02    0.483650800903703659E+00    0.119217933631935802E+01    0.547204157587572571E+01   -0.253463330310870448E-02   -0.314363674693396780E-02    0.683391775149319813E+00    0.440514051348330540E+02    0.160316145214939465E+01    0.489381570557081008E-01    0.874844970404278115E+02    0.292446929254030601E+04
   -0.488605715624061687E-02    0.888303916791708531E-03    0.898361412068694132E+00    0.482940552527920062E+02    0.457500934954282901E+00    0.123793616811797236E+01    0.556745307876882212E+01   -0.223919583471959144E-02   -0.238764999015832896E-02    0.681372444615323980E+00    0.441088645638921903E+02    0.160460923175825809E+01    0.490682636773572683E-01    0.871244488389253036E+02    0.292448123853264906E+04
    0.121463972128744990E-02    0.182394452825624873E-02    0.871716913318020148E+00    0.509646173187583713E+02    0.443986733126716437E+00    0.126150896305953419E+01    0.541499283118450858E+01   -0.895695308899076975E-02   -0.803414586760807167E-02    0.686643512421410418E+00    0.444358349582424097E+02    0.160596941989872954E+01    0.489494977484906738E-01    0.877027395639441636E+02    0.292485692024376522E+04
   -0.480161919611393762E-03    0.102674169108225161E-02    0.879908376414638926E+00    0.516933415867055999E+02    0.447962976138219005E+00    0.124942128615853854E+01    0.551709316846283571E+01   -0.874505477886649424E-02   -0.805554428679246259E-02    0.686367528965284079E+00    0.444602561065203901E+02    0.160592067155897711E+01    0.491708582234604286E-01    0.878457391789430773E+02    0.292487585757548641E+04
   -0.656668777469953183E-02    0.212511462073978682E-02    0.884444569923802382E+00    0.490023492975345221E+02    0.417610364053111582E+00    0.130327791056852171E+01    0.547174584536546060E+01   -0.726322139832615704E-02   -0.765269612735741591E-02    0.682832624948606526E+00    0.442930159885141563E+02    0.160720294906756367E+01    0.489863885453265605E-01    0.871686754648057160E+02    0.292496414404352663E+04
   -0.338423405474843481E-02    0.920236233985547575E-03    0.866745893769459652E+00    0.447743334140855396E+02    0.550175734408313022E+00    0.112877269988305762E+01    0.521725381625185491E+01   -0.694887719331745753E-02   -0.178579011215382159E-02    0.673105304419878148E+00    0.449520877183558625E+02    0.161080006049909041E+01    0.523356048845946276E-01    0.854559820371763124E+02    0.292501181583581865E+04
   -0.762581687833662272E-02   -0.379314435697264765E-02    0.884466023081477704E+00    0.465867695446721015E+02    0.458487390203389800E+00    0.124964447092568354E+01    0.507477219068399066E+01   -0.932747655580880124E-02   -0.896522613881895435E-02    0.675205022793496146E+00    0.440837527648488958E+02    0.160990314320614281E+01    0.491490349614669489E-01    0.857882470139764166E+02    0.292524564202946112E+04
   -0.314065279350088725E-02   -0.292856648863613553E-02    0.869497826124178474E+00    0.484111897023716367E+02    0.462340145099193855E+00    0.124363487234224168E+01    0.533306284963873178E+01   -0.549784153123322912E-02   -0.548131624446857903E-02    0.682920387399865603E+00    0.442939785726120832E+02    0.160715314981621060E+01    0.492735419229708774E-01    0.869649573022655886E+02    0.292525795024354193E+04
