Nested Sampling Global Log-Evidence           :   -0.566176798755338386E+05  +/-    0.919478349141786833E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.566176798755338386E+05 +/-    0.919478349141786833E+00
Local Log-Evidence   -0.566176798755338386E+05 +/-    0.919478349141786833E+00

Dim No.       Mean        Sigma
   1    0.946514445572561147E+00    0.951135994745591440E-05
   2    0.233878845536106184E+02    0.368346670069630636E-01
   3    0.149588647522662721E+01    0.188557105781235450E-05
   4    0.339100742993399193E-01    0.557189861558267113E-05
   5    0.376332463080679673E+02    0.152114379332246108E-02
   6    0.114104579492425834E+00    0.135653774857767851E-06
   7    0.128428117417182602E+00    0.590703631360945064E-05
   8    0.844260435187930702E+00    0.939418650278106871E-05
   9    0.458966130609789573E+02    0.313928574163766915E-02
  10    0.237536294005286619E+01    0.135076868700964867E-04
  11    0.154724755434054201E+00    0.222794473768090481E-06
  12    0.870358805829369642E+00    0.170084891775498471E-04
  13    0.129082235551485919E-01    0.113544264825350879E-05
  14    0.185400801935375337E-01    0.584383752644983445E-05

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.946514442825974855E+00
   2    0.233878740639588081E+02
   3    0.149588647577722500E+01
   4    0.339100759155925302E-01
   5    0.376332460379277478E+02
   6    0.114104579480733770E+00
   7    0.128428119143596392E+00
   8    0.844260434692263084E+00
   9    0.458966121749851652E+02
  10    0.237536293730042658E+01
  11    0.154724755412081916E+00
  12    0.870358810791841186E+00
  13    0.129082237805743395E-01
  14    0.185400818937565930E-01

MAP Parameters
Dim No.        Parameter
   1    0.946514442825974855E+00
   2    0.233878740639588081E+02
   3    0.149588647577722500E+01
   4    0.339100759155925302E-01
   5    0.376332460379277478E+02
   6    0.114104579480733770E+00
   7    0.128428119143596392E+00
   8    0.844260434692263084E+00
   9    0.458966121749851652E+02
  10    0.237536293730042658E+01
  11    0.154724755412081916E+00
  12    0.870358810791841186E+00
  13    0.129082237805743395E-01
  14    0.185400818937565930E-01
