Nested Sampling Global Log-Evidence           :   -0.451790619776416733E+02  +/-    0.776136259322564026E+00

Dim No.       Mean        Sigma
   1   -0.249921098780774252E-01    0.261728468657750415E-01
   2   -0.188571445764451513E-01    0.187917372992712495E-01
   3    0.829781669663407939E+00    0.646124896600591692E-01
   4    0.425252617783383542E+02    0.149236535764985128E+02
   5    0.588161630033696481E+00    0.207991377799188470E+00
   6    0.811024225675194943E+00    0.261958955127393867E+00
   7    0.491566370136761677E+01    0.145944177149022347E+01
   8    0.143674577182068802E+00    0.409048121819446872E-01
   9    0.156906087994001595E+02    0.226807199837845896E+01
  10    0.209560136362630031E-01    0.148137055132936957E-01
  11    0.525976750131108375E+02    0.921909884729682361E+01
  12    0.112070404300736573E+00    0.406412798213391796E-01
  13    0.121398237815695323E+00    0.209520723027020773E-01
  14    0.756698706120877529E+00    0.131801611615833036E+00
  15    0.504495151874553258E+02    0.189859556148027444E+02
  16    0.558429430403275084E+00    0.130252115943772923E+00
  17    0.102280150533222480E+01    0.567239030867498828E+00
  18    0.102467104865861769E+01    0.276114757215813800E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.274080819309633558E-01
   2   -0.357261824315257062E-01
   3    0.857078800819458309E+00
   4    0.268531583375487344E+02
   5    0.458110536525183520E+00
   6    0.851092066144170989E+00
   7    0.435962433432312313E+01
   8    0.181454349817219251E+00
   9    0.160019864845849895E+02
  10    0.311904130833436100E-02
  11    0.540486807465758901E+02
  12    0.126315493930845263E+00
  13    0.112611328779114422E+00
  14    0.597463808762906723E+00
  15    0.450605517087329304E+02
  16    0.496396148789681024E+00
  17    0.698496318077735268E+00
  18    0.116279275594611020E+01

MAP Parameters
Dim No.        Parameter
   1   -0.724249061340301314E-01
   2    0.851117699530791819E-02
   3    0.846041296319249181E+00
   4    0.533228793713123821E+02
   5    0.102392630223862380E+01
   6    0.513580855775035428E+00
   7    0.459668416753569264E+01
   8    0.755230329018528324E-01
   9    0.149053841307031014E+02
  10    0.307590827713360229E-01
  11    0.484740539218222892E+02
  12    0.124664308035007096E+00
  13    0.158552126638780100E+00
  14    0.885995053604636595E+00
  15    0.905300661977055796E+02
  16    0.401307356651131542E+00
  17    0.225390542898689539E+01
  18    0.132573441790292623E+01
