    0.106087779439991408E-01    0.131398344354389921E-02    0.925303409980565372E+00    0.478639689096972347E+02    0.121895310915986627E+00    0.214704184960528760E+00    0.289734136379406593E+01    0.117412858586414363E-01    0.545970223795136378E-02    0.689348525026906689E+00    0.460125287761655315E+02    0.786089254095772239E+00    0.749454583901668948E-02    0.412682618677771406E-02    0.638919517387060654E+00    0.825746752632237531E+02    0.105701812799776598E+00    0.202110471623662941E+00    0.676656755594706283E+04
    0.364029198621167692E-02    0.844894251506064613E-02    0.875463789606041431E+00    0.502784773519344128E+02    0.112004771473591808E+00    0.248698114256208302E+00    0.285083372973035942E+01    0.135817450335469752E-01    0.677443349795796464E-02    0.687512881617514449E+00    0.478624936793934239E+02    0.795983995898037922E+00    0.350726017731041364E-02    0.857479505196369080E-03    0.646425856845701308E+00    0.766353087466287235E+02    0.101420958098083491E+00    0.200686005849667559E+00    0.676695849548255592E+04
    0.193211442824760653E-01   -0.303203378762152524E-02    0.844543348630897306E+00    0.409617231792850589E+02    0.966055319319498590E-01    0.257513385282434559E+00    0.361190881760087468E+01    0.422890859414475659E-03   -0.590697540541889905E-02    0.683941307052362668E+00    0.461352062925993209E+02    0.797584876664813813E+00   -0.233011918680417224E-02   -0.278736911877344382E-02    0.647703542200796401E+00    0.838399617984834151E+02    0.102078062062597008E+00    0.202089879623725766E+00    0.676700328996782082E+04
    0.132407102604840034E-01   -0.135295575953728875E-01    0.907557788009420552E+00    0.554179492844750143E+02    0.109560827525125637E+00    0.239240923964550933E+00    0.309861354553697232E+01    0.903301632691116616E-02   -0.822654097196070730E-02    0.666049022111306122E+00    0.484865776920025127E+02    0.796697725873121154E+00    0.795411487020864644E-02   -0.855317178825476532E-02    0.637881585123850625E+00    0.808589464624530336E+02    0.108603864746848008E+00    0.200010644565310897E+00    0.676732349413072370E+04
    0.531093264689184259E-03   -0.720599672946444121E-02    0.926513509408947167E+00    0.755603824224534861E+02    0.121484574406424642E+00    0.220612375767915481E+00    0.367188709384479806E+01    0.740770485681408169E-02    0.325550942635056094E-02    0.688091871282916379E+00    0.476235943081871085E+02    0.788961868686605894E+00    0.640253502662942609E-02    0.123751250448275556E-02    0.593514905968251294E+00    0.835595359266582705E+02    0.104224504482644517E+00    0.204344101267029399E+00    0.676746026061028897E+04
    0.885368474715253310E-02    0.955877088204423416E-03    0.868763588145126997E+00    0.942443824685749121E+02    0.133363735959514312E+00    0.210614630422338578E+00    0.326910854708692078E+01    0.941834626022837462E-02    0.604796827834868517E-02    0.681505160183773384E+00    0.449378166088934137E+02    0.794221294401024958E+00   -0.941348614682535091E-02    0.595560592208719316E-03    0.665733657352156172E+00    0.793058997866842788E+02    0.104852893836738570E+00    0.200680035923850891E+00    0.676821752876088976E+04
    0.121624347481035025E-01   -0.953630536019899923E-02    0.881691825295903397E+00    0.893875445016061576E+02    0.122932031979790413E+00    0.225212133124682357E+00    0.314413654694760769E+01    0.119075044475200169E-01    0.482033114505663312E-02    0.700114951813711195E+00    0.431631527511181261E+02    0.797041634225518325E+00    0.820422085700165619E-03    0.661892573270190620E-03    0.686715827026239456E+00    0.828209140326260638E+02    0.998728344321089950E-01    0.200901350715246230E+00    0.676923363192170928E+04
    0.265289228084686444E-02   -0.179201059786666841E-02    0.945363335216876544E+00    0.652128744685473123E+02    0.117294222338934565E+00    0.232743388408847868E+00    0.319160525777738568E+01    0.274003554713157750E-02    0.873510606956340362E-04    0.690496894472006462E+00    0.452848391398407202E+02    0.794702065344598307E+00    0.936305006474113730E-02    0.100182953645412839E-02    0.698410467199239937E+00    0.835387796543957677E+02    0.101616368045761518E+00    0.202587645388453558E+00    0.676924355710561849E+04
   -0.797102028863049157E-03   -0.848782868428039558E-02    0.900699927229583919E+00    0.851870863963344789E+02    0.111289815405667902E+00    0.233283812786762301E+00    0.317777264916824720E+01    0.115821411986334871E-01   -0.183236785242730290E-02    0.700322272223765419E+00    0.458105789872746030E+02    0.793214525524748248E+00   -0.816065512294677857E-03   -0.189083023131773344E-02    0.578550195025962832E+00    0.816520699473476270E+02    0.105180266340763037E+00    0.200224506192072771E+00    0.676973748067950328E+04
    0.955076329143339856E-02   -0.133101548045547717E-03    0.941562461698242870E+00    0.590921782534466189E+02    0.109534395648831995E+00    0.245946737264178650E+00    0.313417883263603869E+01    0.146744797123742662E-01    0.604386916386696199E-02    0.714121710195727566E+00    0.455495712672304833E+02    0.798724857253673926E+00    0.837795035945765494E-02    0.253986886751938301E-04    0.668616904574426574E+00    0.850498189577812695E+02    0.100669195836432177E+00    0.202783373958207142E+00    0.676999396827269447E+04
    0.205057599152282761E-02    0.699884485278383459E-02    0.841791893207966657E+00    0.851723170003614598E+02    0.140300090861272375E+00    0.216906478714715328E+00    0.289850509840924930E+01    0.509052969326305189E-02    0.269536446039195243E-02    0.692485351813002525E+00    0.467902863134648754E+02    0.789413118894711885E+00    0.106300356470844177E-02    0.176917143391986937E-02    0.610499574583704185E+00    0.784254206136937455E+02    0.102194791175197919E+00    0.201015835088385025E+00    0.677000971226574984E+04
    0.154890332911209721E-01    0.329183731475493841E-02    0.864941429892316149E+00    0.435224799150514627E+02    0.138880437195758238E+00    0.211646503200768693E+00    0.291789150874625269E+01    0.147807965972047012E-01    0.110469635790391933E-01    0.707487600793341942E+00    0.454491582876597064E+02    0.799642206097745056E+00    0.146816926234919487E-01    0.655824931858632956E-02    0.645171549048966231E+00    0.917253853008616034E+02    0.102788263592359888E+00    0.200825107075362386E+00    0.677001824126361043E+04
    0.899416851723986756E-02   -0.223571793127274785E-03    0.945834183333463252E+00    0.863155850144255083E+02    0.122810682923069070E+00    0.226019372805403462E+00    0.314747724534005169E+01    0.110645614005786073E-01    0.342503335325501342E-02    0.673053699364230873E+00    0.487732931771887479E+02    0.795964649944840508E+00    0.961750815629327550E-02   -0.414370074705507681E-03    0.646966948272250097E+00    0.808883642529713995E+02    0.105503412107674832E+00    0.204611807081943292E+00    0.677011321776200384E+04
